stu_id,dep,top,topN
15853,3,572,24.8263888889
15856,3,575,24.9565972222
15857,3,576,25.0
15862,3,579,25.1302083333
15863,3,580,25.1736111111
15864,3,581,25.2170138889
15865,3,582,25.2604166667
15886,3,601,26.0850694444
15887,3,602,26.1284722222
15892,3,605,26.2586805556
15893,3,606,26.3020833333
15898,3,611,26.5190972222
15899,3,612,26.5625
15900,3,613,26.6059027778
15901,3,614,26.6493055556
15914,3,627,27.2135416667
15915,3,628,27.2569444444
15916,3,629,27.3003472222
15917,3,630,27.34375
15928,3,641,27.8211805556
15929,3,642,27.8645833333
15932,3,645,27.9947916667
15933,3,646,28.0381944444
15934,3,647,28.0815972222
15935,3,648,28.125
15936,3,649,28.1684027778
15937,3,650,28.2118055556
15940,3,653,28.3420138889
15941,3,654,28.3854166667
15946,3,659,28.6024305556
15947,3,660,28.6458333333
15948,3,661,28.6892361111
15949,3,662,28.7326388889
15952,3,665,28.8628472222
15953,3,666,28.90625
15954,3,667,28.9496527778
15955,3,668,28.9930555556
15964,3,677,29.3836805556
15965,3,678,29.4270833333
15968,3,681,29.5572916667
15969,3,682,29.6006944444
15970,3,683,29.6440972222
15971,3,684,29.6875
15980,3,693,30.078125
15981,3,694,30.1215277778
16004,3,717,31.1197916667
16005,3,718,31.1631944444
16008,3,721,31.2934027778
16009,3,722,31.3368055556
16030,3,743,32.2482638889
16031,3,744,32.2916666667
16038,3,751,32.5954861111
16039,3,752,32.6388888889
16040,3,753,32.6822916667
16041,3,754,32.7256944444
16058,3,771,33.4635416667
16059,3,772,33.5069444444
16068,3,779,33.8107638889
16069,3,780,33.8541666667
16072,3,783,33.984375
16073,3,784,34.0277777778
16074,3,785,34.0711805556
16075,3,786,34.1145833333
16080,3,789,34.2447916667
16081,3,790,34.2881944444
16086,3,795,34.5052083333
16087,3,796,34.5486111111
16088,3,797,34.5920138889
16089,3,798,34.6354166667
16090,3,799,34.6788194444
16091,3,800,34.7222222222
16094,3,803,34.8524305556
16095,3,804,34.8958333333
16110,3,819,35.546875
16111,3,820,35.5902777778
16132,3,841,36.5017361111
16133,3,842,36.5451388889
16136,3,845,36.6753472222
16137,3,846,36.71875
16140,3,849,36.8489583333
16141,3,850,36.8923611111
16148,3,857,37.1961805556
16149,3,858,37.2395833333
16150,3,859,37.2829861111
16151,3,860,37.3263888889
16152,3,861,37.3697916667
16153,3,862,37.4131944444
16168,3,875,37.9774305556
16169,3,876,38.0208333333
16172,3,879,38.1510416667
16173,3,880,38.1944444444
16190,3,897,38.9322916667
16191,3,898,38.9756944444
16192,3,899,39.0190972222
16193,3,900,39.0625
16198,3,905,39.2795138889
16199,3,906,39.3229166667
16208,4,19,0.78642384106
16209,4,20,0.827814569536
16212,4,23,0.951986754967
16213,4,24,0.993377483444
16216,4,27,1.11754966887
16217,4,28,1.15894039735
16226,4,37,1.53145695364
16227,4,38,1.57284768212
16238,4,49,2.02814569536
16239,4,50,2.06953642384
16246,4,57,2.35927152318
16247,4,58,2.40066225166
16248,4,59,2.44205298013
16249,4,60,2.48344370861
16250,4,61,2.52483443709
16251,4,62,2.56622516556
16254,4,65,2.69039735099
16255,4,66,2.73178807947
16258,4,69,2.8559602649
16259,4,70,2.89735099338
16260,4,71,2.93874172185
16261,4,72,2.98013245033
16268,4,79,3.26986754967
16269,4,80,3.31125827815
16272,4,83,3.43543046358
16273,4,84,3.47682119205
16274,4,85,3.51821192053
16275,4,86,3.55960264901
16276,4,87,3.60099337748
16277,4,88,3.64238410596
16282,4,93,3.84933774834
16283,4,94,3.89072847682
16284,4,95,3.9321192053
16285,4,96,3.97350993377
16286,4,97,4.01490066225
16287,4,98,4.05629139073
16292,4,103,4.26324503311
16293,4,104,4.30463576159
16294,4,105,4.34602649007
16295,4,106,4.38741721854
16296,4,107,4.42880794702
16297,4,108,4.4701986755
16314,4,125,5.1738410596
16315,4,126,5.21523178808
16320,4,131,5.42218543046
16321,4,132,5.46357615894
16322,4,133,5.50496688742
16323,4,134,5.54635761589
16326,4,137,5.67052980132
16327,4,138,5.7119205298
16330,4,141,5.83609271523
16331,4,142,5.87748344371
16338,4,149,6.16721854305
16339,4,150,6.20860927152
16350,4,161,6.66390728477
16351,4,162,6.70529801325
16352,4,163,6.74668874172
16353,4,164,6.7880794702
16354,4,165,6.82947019868
16355,4,166,6.87086092715
16368,4,179,7.40894039735
16369,4,180,7.45033112583
16372,4,183,7.57450331126
16373,4,184,7.61589403974
16378,4,189,7.82284768212
16379,4,190,7.8642384106
16390,4,201,8.31953642384
16391,4,202,8.36092715232
16394,4,205,8.48509933775
16395,4,206,8.52649006623
16396,4,207,8.5678807947
16397,4,208,8.60927152318
16408,4,219,9.06456953642
16409,4,220,9.1059602649
16410,4,221,9.14735099338
16411,4,222,9.18874172185
16422,4,233,9.6440397351
16423,4,234,9.68543046358
16432,4,243,10.0579470199
16433,4,244,10.0993377483
16472,4,283,11.7135761589
16473,4,284,11.7549668874
16474,4,285,11.7963576159
16475,4,286,11.8377483444
16490,4,301,12.4586092715
16491,4,302,12.5
16496,4,307,12.7069536424
16497,4,308,12.7483443709
16502,4,313,12.9552980132
16503,4,314,12.9966887417
16504,4,315,13.0380794702
16505,4,316,13.0794701987
16508,4,319,13.2036423841
16509,4,320,13.2450331126
16526,4,337,13.9486754967
16527,4,338,13.9900662252
16530,4,341,14.1142384106
16531,4,342,14.1556291391
16534,4,345,14.2798013245
16535,4,346,14.321192053
16536,4,347,14.3625827815
16537,4,348,14.4039735099
16544,4,355,14.6937086093
16545,4,356,14.7350993377
16552,4,363,15.0248344371
16553,4,364,15.0662251656
16560,4,371,15.3559602649
16561,4,372,15.3973509934
16564,4,375,15.5215231788
16565,4,376,15.5629139073
16566,4,377,15.6043046358
16567,4,378,15.6456953642
16572,16,153,37.684729064
16573,16,154,37.9310344828
16574,4,383,15.8526490066
16575,4,384,15.8940397351
16582,4,391,16.1837748344
16583,4,392,16.2251655629
16586,4,395,16.3493377483
16587,4,396,16.3907284768
16594,4,401,16.5976821192
16595,4,402,16.6390728477
16602,4,409,16.928807947
16603,4,410,16.9701986755
16618,4,421,17.4254966887
16619,4,422,17.4668874172
16628,4,431,17.8394039735
16629,4,432,17.880794702
16642,4,445,18.4188741722
16643,4,446,18.4602649007
16644,4,447,18.5016556291
16645,4,448,18.5430463576
16660,4,463,19.1639072848
16661,4,464,19.2052980132
16664,4,467,19.3294701987
16665,4,468,19.3708609272
16666,4,469,19.4122516556
16667,4,470,19.4536423841
16682,4,485,20.0745033113
16683,4,486,20.1158940397
16686,4,489,20.2400662252
16687,4,490,20.2814569536
16692,4,495,20.488410596
16693,4,496,20.5298013245
16698,4,501,20.7367549669
16699,4,502,20.7781456954
16700,4,503,20.8195364238
16701,4,504,20.8609271523
16704,4,507,20.9850993377
16705,4,508,21.0264900662
16708,4,511,21.1506622517
16709,4,512,21.1920529801
16712,4,515,21.3162251656
16713,4,516,21.357615894
16724,4,527,21.8129139073
16725,4,528,21.8543046358
16726,4,529,21.8956953642
16727,4,530,21.9370860927
16730,4,533,22.0612582781
16731,4,534,22.1026490066
16740,4,543,22.4751655629
16741,4,544,22.5165562914
16746,4,549,22.7235099338
16747,4,550,22.7649006623
16756,4,559,23.1374172185
16757,4,560,23.178807947
16762,4,565,23.3857615894
16763,4,566,23.4271523179
16768,4,571,23.6341059603
16769,4,572,23.6754966887
16778,4,581,24.048013245
16779,4,582,24.0894039735
16784,4,587,24.2963576159
16785,4,588,24.3377483444
16800,4,603,24.9586092715
16801,4,604,25.0
16808,4,611,25.2897350993
16809,4,612,25.3311258278
16816,4,619,25.6208609272
16817,4,620,25.6622516556
16834,4,637,26.3658940397
16835,4,638,26.4072847682
16838,4,641,26.5314569536
16839,4,642,26.5728476821
16840,4,643,26.6142384106
16841,4,644,26.6556291391
16846,4,649,26.8625827815
16847,4,650,26.9039735099
16850,4,653,27.0281456954
16851,4,654,27.0695364238
16852,4,655,27.1109271523
16853,4,656,27.1523178808
16858,4,661,27.3592715232
16859,4,662,27.4006622517
16862,4,665,27.5248344371
16863,4,666,27.5662251656
16864,4,667,27.607615894
16865,4,668,27.6490066225
16876,4,679,28.1043046358
16877,4,680,28.1456953642
16882,4,685,28.3526490066
16883,4,686,28.3940397351
16892,4,695,28.7665562914
16893,4,696,28.8079470199
16894,4,697,28.8493377483
16895,4,698,28.8907284768
16902,4,705,29.1804635762
16903,4,706,29.2218543046
16906,4,709,29.3460264901
16907,4,710,29.3874172185
16908,4,711,29.428807947
16909,4,712,29.4701986755
16910,4,713,29.511589404
16911,4,714,29.5529801325
16914,4,717,29.6771523179
16915,4,718,29.7185430464
16920,4,723,29.9254966887
16921,4,724,29.9668874172
16922,4,725,30.0082781457
16923,4,726,30.0496688742
16926,4,729,30.1738410596
16927,4,730,30.2152317881
16942,4,745,30.8360927152
16943,4,746,30.8774834437
16956,4,759,31.4155629139
16957,4,760,31.4569536424
16970,4,773,31.9950331126
16971,4,774,32.0364238411
16976,4,779,32.2433774834
16977,4,780,32.2847682119
16988,4,791,32.7400662252
16989,4,792,32.7814569536
16998,4,801,33.1539735099
16999,4,802,33.1953642384
17000,4,803,33.2367549669
17001,4,804,33.2781456954
17008,4,811,33.5678807947
17009,4,812,33.6092715232
17010,4,813,33.6506622517
17011,4,814,33.6920529801
17012,4,815,33.7334437086
17013,4,816,33.7748344371
17020,4,823,34.0645695364
17021,4,824,34.1059602649
17022,4,825,34.1473509934
17023,4,826,34.1887417219
17024,4,827,34.2301324503
17025,4,828,34.2715231788
17028,4,831,34.3956953642
17029,4,832,34.4370860927
17036,4,839,34.7268211921
17037,4,840,34.7682119205
17042,4,845,34.9751655629
17043,4,846,35.0165562914
17046,4,849,35.1407284768
17047,4,850,35.1821192053
17066,4,869,35.9685430464
17067,4,870,36.0099337748
17080,4,883,36.548013245
17081,4,884,36.5894039735
17082,4,885,36.630794702
17083,4,886,36.6721854305
17084,4,887,36.7135761589
17085,4,888,36.7549668874
17088,4,891,36.8791390728
17089,4,892,36.9205298013
17092,4,895,37.0447019868
17093,4,896,37.0860927152
17096,4,899,37.2102649007
17097,4,900,37.2516556291
17108,4,911,37.7069536424
17109,4,912,37.7483443709
17110,4,913,37.7897350993
17111,4,914,37.8311258278
17112,4,915,37.8725165563
17113,4,916,37.9139072848
17124,4,927,38.369205298
17125,4,928,38.4105960265
17130,4,933,38.6175496689
17131,4,934,38.6589403974
17132,4,935,38.7003311258
17133,4,936,38.7417218543
17134,4,937,38.7831125828
17135,4,938,38.8245033113
17136,9,1237,42.2040259297
17137,9,1238,42.2381439782
17138,17,3,0.146412884334
17139,17,4,0.195217179112
17144,17,9,0.439238653001
17145,17,10,0.488042947779
17146,17,11,0.536847242557
17147,17,12,0.585651537335
17156,17,21,1.02489019034
17157,17,22,1.07369448511
17158,17,23,1.12249877989
17159,17,24,1.17130307467
17172,17,37,1.80575890678
17173,17,38,1.85456320156
17176,17,41,2.0009760859
17177,17,42,2.04978038067
17184,17,47,2.29380185456
17185,17,48,2.34260614934
17186,17,49,2.39141044412
17187,17,50,2.4402147389
17192,17,55,2.68423621279
17193,17,56,2.73304050756
17194,17,57,2.78184480234
17195,17,58,2.83064909712
17196,17,59,2.8794533919
17197,17,60,2.92825768668
17198,17,61,2.97706198145
17199,17,62,3.02586627623
17206,17,69,3.36749633968
17207,17,70,3.41630063446
17212,17,75,3.66032210835
17213,17,76,3.70912640312
17214,9,1247,42.5452064142
17215,9,1248,42.5793244626
17216,17,77,3.7579306979
17217,17,78,3.80673499268
17222,17,83,4.05075646657
17223,17,84,4.09956076135
17226,17,87,4.24597364568
17227,17,88,4.29477794046
17228,17,89,4.34358223524
17229,17,90,4.39238653001
17234,17,93,4.53879941435
17235,17,94,4.58760370913
17238,17,95,4.6364080039
17239,17,96,4.68521229868
17250,17,107,5.22205954124
17251,17,108,5.27086383602
17260,17,117,5.71010248902
17261,17,118,5.7589067838
17262,17,119,5.80771107857
17263,17,120,5.85651537335
17264,17,121,5.90531966813
17265,17,122,5.95412396291
17268,17,125,6.10053684724
17269,17,126,6.14934114202
17280,17,137,6.68618838458
17281,17,138,6.73499267936
17282,17,139,6.78379697413
17283,17,140,6.83260126891
17286,17,143,6.97901415325
17287,17,144,7.02781844802
17294,17,151,7.36944851147
17295,17,152,7.41825280625
17298,17,155,7.56466569058
17299,17,156,7.61346998536
17308,17,163,7.9551000488
17309,17,164,8.00390434358
17316,17,171,8.34553440703
17317,17,172,8.39433870181
17320,17,175,8.54075158614
17321,17,176,8.58955588092
17326,17,179,8.73596876525
17327,17,180,8.78477306003
17328,17,181,8.83357735481
17329,17,182,8.88238164959
17330,17,183,8.93118594436
17331,17,184,8.97999023914
17340,17,193,9.41922889214
17341,17,194,9.46803318692
17348,17,201,9.80966325037
17349,17,202,9.85846754514
17352,17,205,10.0048804295
17353,17,206,10.0536847243
17360,17,213,10.3953147877
17361,17,214,10.4441190825
17376,17,229,11.1761835041
17377,17,230,11.2249877989
17378,17,231,11.2737920937
17379,17,232,11.3225963885
17388,17,241,11.7618350415
17389,17,242,11.8106393363
17396,17,245,11.9570522206
17397,17,246,12.0058565154
17404,17,253,12.3474865788
17405,17,254,12.3962908736
17414,17,263,12.8355295266
17415,17,264,12.8843338214
17420,17,269,13.1283552953
17421,17,270,13.17715959
17426,17,273,13.3235724744
17427,17,274,13.3723767692
17430,17,277,13.5187896535
17431,17,278,13.5675939483
17442,17,289,14.1044411908
17443,17,290,14.1532454856
17444,17,291,14.2020497804
17445,17,292,14.2508540752
17446,17,293,14.2996583699
17447,17,294,14.3484626647
17448,17,295,14.3972669595
17449,17,296,14.4460712543
17450,17,297,14.494875549
17451,17,298,14.5436798438
17452,17,299,14.5924841386
17453,17,300,14.6412884334
17458,17,305,14.8853099073
17459,17,306,14.934114202
17464,17,311,15.1781356759
17465,17,312,15.2269399707
17468,17,315,15.3733528551
17469,17,316,15.4221571498
17470,17,317,15.4709614446
17471,17,318,15.5197657394
17472,17,319,15.5685700342
17473,17,320,15.6173743289
17480,17,327,15.9590043924
17481,17,328,16.0078086872
17492,17,339,16.5446559297
17493,17,340,16.5934602245
17498,17,345,16.8374816984
17499,17,346,16.8862859932
17506,17,353,17.2279160566
17507,17,354,17.2767203514
17510,17,357,17.4231332357
17511,17,358,17.4719375305
17518,17,365,17.8135675939
17519,17,366,17.8623718887
17522,17,369,18.0087847731
17523,17,370,18.0575890678
17530,17,377,18.3992191313
17531,17,378,18.4480234261
17536,17,383,18.6920449
17537,17,384,18.7408491947
17542,17,389,18.9848706686
17543,17,390,19.0336749634
17546,5,1137,41.1211573237
17547,5,1138,41.157323689
17548,17,393,19.1800878477
17549,17,394,19.2288921425
17550,17,395,19.2776964373
17551,17,396,19.3265007321
17552,17,397,19.3753050268
17553,17,398,19.4241093216
17554,17,399,19.4729136164
17555,17,400,19.5217179112
17556,17,401,19.570522206
17557,17,402,19.6193265007
17560,5,1139,41.1934900542
17561,5,1140,41.2296564195
17566,17,409,19.9609565642
17567,17,410,20.009760859
17570,17,413,20.1561737433
17571,17,414,20.2049780381
17572,17,415,20.2537823328
17573,17,416,20.3025866276
17578,17,421,20.5466081015
17579,17,422,20.5954123963
17580,17,423,20.6442166911
17581,17,424,20.6930209858
17590,17,433,21.1322596388
17591,17,434,21.1810639336
17592,17,435,21.2298682284
17593,17,436,21.2786725232
17594,17,437,21.327476818
17595,17,438,21.3762811127
17598,17,441,21.5226939971
17599,17,442,21.5714982918
17602,17,445,21.7179111762
17603,17,446,21.766715471
17604,17,447,21.8155197657
17605,17,448,21.8643240605
17606,17,449,21.9131283553
17607,17,450,21.9619326501
17608,17,451,22.0107369449
17609,17,452,22.0595412396
17612,17,455,22.205954124
17613,17,456,22.2547584187
17616,17,459,22.4011713031
17617,17,460,22.4499755979
17620,17,463,22.5963884822
17621,17,464,22.645192777
17632,17,473,23.08443143
17633,17,474,23.1332357247
17642,17,483,23.5724743777
17643,17,484,23.6212786725
17650,17,491,23.962908736
17651,17,492,24.0117130307
17652,17,493,24.0605173255
17653,17,494,24.1093216203
17656,17,497,24.2557345046
17657,17,498,24.3045387994
17658,17,499,24.3533430942
17659,17,500,24.402147389
17664,17,505,24.6461688629
17665,17,506,24.6949731576
17676,17,517,25.2318204002
17677,17,518,25.280624695
17680,17,521,25.4270375793
17681,17,522,25.4758418741
17682,17,523,25.5246461689
17683,17,524,25.5734504636
17684,17,525,25.6222547584
17685,17,526,25.6710590532
17688,17,529,25.8174719375
17689,17,530,25.8662762323
17692,17,533,26.0126891166
17693,17,534,26.0614934114
17694,17,535,26.1102977062
17695,17,536,26.159102001
17696,17,537,26.2079062958
17697,17,538,26.2567105905
17704,17,545,26.598340654
17705,17,546,26.6471449488
17712,17,553,26.9887750122
17713,17,554,27.037579307
17714,17,555,27.0863836018
17715,17,556,27.1351878965
17738,17,577,28.1600780869
17739,17,578,28.2088823816
17742,17,581,28.355295266
17743,17,582,28.4040995608
17750,17,589,28.7457296242
17751,17,590,28.794533919
17758,17,595,29.0385553929
17759,17,596,29.0873596877
17762,17,599,29.233772572
17763,17,600,29.2825768668
17768,17,605,29.5265983407
17769,17,606,29.5754026354
17772,17,609,29.7218155198
17773,17,610,29.7706198145
17774,17,611,29.8194241093
17775,17,612,29.8682284041
17776,17,613,29.9170326989
17777,17,614,29.9658369937
17778,17,615,30.0146412884
17779,17,616,30.0634455832
17782,17,619,30.2098584675
17783,17,620,30.2586627623
17790,17,627,30.6002928258
17791,17,628,30.6490971205
17792,17,629,30.6979014153
17793,17,630,30.7467057101
17800,17,637,31.0883357735
17801,17,638,31.1371400683
17804,17,641,31.2835529527
17805,17,642,31.3323572474
17806,17,643,31.3811615422
17807,17,644,31.429965837
17812,17,649,31.6739873109
17813,17,650,31.7227916057
17816,17,653,31.86920449
17817,17,654,31.9180087848
17820,17,657,32.0644216691
17821,17,658,32.1132259639
17830,17,667,32.5524646169
17831,17,668,32.6012689117
17836,17,673,32.8452903856
17837,17,674,32.8940946803
17844,17,681,33.2357247438
17845,17,682,33.2845290386
17862,17,695,33.9189848707
17863,17,696,33.9677891654
17874,17,707,34.504636408
17875,17,708,34.5534407028
17878,17,711,34.6998535871
17879,17,712,34.7486578819
17886,17,719,35.0902879453
17887,17,720,35.1390922401
17890,17,723,35.2855051245
17891,17,724,35.3343094192
17892,17,725,35.383113714
17893,17,726,35.4319180088
17896,17,729,35.5783308931
17897,17,730,35.6271351879
17902,17,733,35.7735480722
17903,17,734,35.822352367
17926,17,757,36.9448511469
17927,17,758,36.9936554417
17934,17,765,37.3352855051
17935,17,766,37.3840897999
17946,17,777,37.9209370425
17947,17,778,37.9697413372
17952,17,783,38.2137628111
17953,17,784,38.2625671059
17954,19,7,0.305810397554
17955,19,8,0.349497597204
17958,19,11,0.480559196156
17959,19,12,0.524246395806
17960,19,13,0.567933595457
17961,19,14,0.611620795107
17972,19,23,1.00480559196
17973,19,24,1.04849279161
17980,19,31,1.35430318917
17981,19,32,1.39799038882
17992,19,41,1.79117518567
17993,19,42,1.83486238532
17998,19,47,2.05329838357
17999,19,48,2.09698558322
18006,19,53,2.31542158148
18007,19,54,2.35910878113
18014,19,61,2.66491917868
18015,19,62,2.70860637833
18050,19,97,4.2376583661
18051,19,98,4.28134556575
18054,8,1721,60.8987968861
18055,8,1722,60.9341825902
18062,19,107,4.6745303626
18063,19,108,4.71821756225
18082,19,125,5.46089995631
18083,19,126,5.50458715596
18086,19,129,5.63564875491
18087,19,130,5.67933595457
18088,19,131,5.72302315422
18089,19,132,5.76671035387
18090,19,133,5.81039755352
18091,19,134,5.85408475317
18102,19,145,6.33464394932
18103,19,146,6.37833114897
18106,19,149,6.50939274792
18107,19,150,6.55307994758
18108,19,151,6.59676714723
18109,19,152,6.64045434688
18114,19,157,6.85889034513
18115,19,158,6.90257754478
18116,19,159,6.94626474443
18117,19,160,6.98995194408
18126,19,169,7.38313674093
18127,19,170,7.42682394059
18128,19,171,7.47051114024
18129,19,172,7.51419833989
18132,19,175,7.64525993884
18133,19,176,7.68894713849
18138,14,5,0.874125874126
18139,14,6,1.04895104895
18146,19,187,8.16950633464
18147,19,188,8.21319353429
18158,19,199,8.69375273045
18159,19,200,8.7374399301
18170,19,209,9.13062472696
18171,19,210,9.17431192661
18182,19,221,9.65487112276
18183,19,222,9.69855832241
18186,19,225,9.82961992136
18187,19,226,9.87330712101
18202,19,241,10.5286151158
18203,19,242,10.5723023154
18204,19,243,10.6159895151
18205,19,244,10.6596767147
18206,19,245,10.7033639144
18207,19,246,10.747051114
18212,19,251,10.9654871123
18213,19,252,11.0091743119
18216,19,255,11.1402359109
18217,19,256,11.1839231105
18220,19,259,11.3149847095
18221,19,260,11.3586719091
18228,19,267,11.6644823067
18229,19,268,11.7081695063
18240,19,279,12.1887287025
18241,19,280,12.2324159021
18254,19,293,12.8003494976
18255,19,294,12.8440366972
18274,19,313,13.6740934906
18275,19,314,13.7177806903
18276,19,315,13.7614678899
18277,19,316,13.8051550896
18280,19,319,13.9362166885
18281,19,320,13.9799038882
18282,19,321,14.0235910878
18283,19,322,14.0672782875
18290,19,329,14.373088685
18291,19,330,14.4167758847
18298,19,337,14.7225862822
18299,19,338,14.7662734819
18312,19,351,15.3342070773
18313,19,352,15.377894277
18314,19,353,15.4215814766
18315,19,354,15.4652686763
18320,19,359,15.6837046745
18321,19,360,15.7273918742
18324,19,363,15.8584534731
18325,19,364,15.9021406728
18326,19,365,15.9458278724
18327,19,366,15.9895150721
18332,19,369,16.120576671
18333,19,370,16.1642638707
18340,19,377,16.4700742682
18341,19,378,16.5137614679
18350,19,387,16.9069462647
18351,19,388,16.9506334644
18352,19,389,16.994320664
18353,19,390,17.0380078637
18368,19,403,17.6059414592
18369,19,404,17.6496286588
18372,19,407,17.7806902578
18373,19,408,17.8243774574
18380,19,415,18.130187855
18381,19,416,18.1738750546
18394,19,429,18.7418086501
18395,19,430,18.7854958497
18398,19,433,18.9165574487
18399,19,434,18.9602446483
18410,19,445,19.4408038445
18411,19,446,19.4844910441
18424,19,459,20.0524246396
18425,19,460,20.0961118392
18430,19,465,20.3145478375
18431,19,466,20.3582350371
18432,19,467,20.4019222368
18433,19,468,20.4456094364
18448,19,483,21.1009174312
18449,19,484,21.1446046308
18450,19,485,21.1882918305
18451,19,486,21.2319790301
18456,19,491,21.4504150284
18457,19,492,21.494102228
18458,19,493,21.5377894277
18459,19,494,21.5814766273
18464,19,499,21.7999126256
18465,19,500,21.8435998253
18468,19,503,21.9746614242
18469,19,504,22.0183486239
18472,19,507,22.1494102228
18473,19,508,22.1930974225
18480,19,515,22.49890782
18481,19,516,22.5425950197
18486,19,521,22.7610310179
18487,19,522,22.8047182176
18488,19,523,22.8484054172
18489,19,524,22.8920926169
18500,19,535,23.372651813
18501,19,536,23.4163390127
18502,19,537,23.4600262123
18503,19,538,23.503713412
18508,19,543,23.7221494102
18509,19,544,23.7658366099
18510,19,545,23.8095238095
18511,19,546,23.8532110092
18514,19,549,23.9842726081
18515,19,550,24.0279598078
18516,19,551,24.0716470074
18517,19,552,24.1153342071
18526,19,561,24.5085190039
18527,19,562,24.5522062036
18530,19,565,24.6832678025
18531,19,566,24.7269550022
18548,19,583,25.4696373962
18549,19,584,25.5133245959
18556,19,591,25.8191349934
18557,19,592,25.8628221931
18580,9,1404,47.9017400205
18581,9,1405,47.9358580689
18590,19,621,27.129750983
18591,19,622,27.1734381826
18596,19,625,27.3044997816
18597,19,626,27.3481869812
18598,19,627,27.3918741809
18599,19,628,27.4355613805
18602,19,631,27.5666229795
18603,19,632,27.6103101791
18610,19,639,27.9161205767
18611,19,640,27.9598077763
18612,19,641,28.003494976
18613,19,642,28.0471821756
18614,19,643,28.0908693753
18615,19,644,28.1345565749
18616,19,645,28.1782437746
18617,19,646,28.2219309742
18630,19,659,28.7898645697
18631,19,660,28.8335517693
18634,19,663,28.9646133683
18635,19,664,29.0083005679
18638,19,667,29.1393621669
18639,19,668,29.1830493665
18660,19,689,30.1004805592
18661,19,690,30.1441677588
18662,19,691,30.1878549585
18663,19,692,30.2315421581
18666,19,695,30.3626037571
18667,19,696,30.4062909567
18672,19,701,30.624726955
18673,19,702,30.6684141547
18678,19,707,30.8868501529
18679,19,708,30.9305373526
18694,19,723,31.5858453473
18695,19,724,31.629532547
18706,19,735,32.1100917431
18707,19,736,32.1537789428
18708,19,737,32.1974661424
18709,19,738,32.2411533421
18714,19,743,32.4595893403
18715,19,744,32.50327654
18718,19,747,32.6343381389
18719,19,748,32.6780253386
18724,19,753,32.8964613368
18725,19,754,32.9401485365
18730,19,759,33.1585845347
18731,19,760,33.2022717344
18732,19,761,33.245958934
18733,19,762,33.2896461337
18744,19,773,33.7702053298
18745,19,774,33.8138925295
18746,19,775,33.8575797291
18747,19,776,33.9012669288
18748,19,777,33.9449541284
18749,19,778,33.9886413281
18750,19,779,34.0323285277
18751,19,780,34.0760157274
18752,19,781,34.119702927
18753,19,782,34.1633901267
18760,19,789,34.4692005242
18761,19,790,34.5128877239
18768,19,797,34.8186981215
18769,19,798,34.8623853211
18776,19,805,35.1681957187
18777,19,806,35.2118829183
18782,19,811,35.4303189166
18783,19,812,35.4740061162
18788,19,817,35.6924421145
18789,19,818,35.7361293141
18804,19,833,36.3914373089
18805,19,834,36.4351245085
18808,19,837,36.5661861075
18809,19,838,36.6098733071
18816,19,845,36.9156837047
18817,19,846,36.9593709043
18818,19,847,37.003058104
18819,19,848,37.0467453036
18826,19,855,37.3525557012
18827,19,856,37.3962429008
18830,19,859,37.5273044998
18831,19,860,37.5709916994
18834,19,863,37.7020532984
18835,19,864,37.745740498
18842,19,871,38.0515508956
18843,19,872,38.0952380952
18848,8,1725,61.0403397028
18849,8,1726,61.0757254069
18856,19,883,38.5757972914
18857,19,884,38.619484491
18858,19,885,38.6631716907
18859,19,886,38.7068588903
18868,19,895,39.1000436872
18869,19,896,39.1437308869
18870,19,897,39.1874180865
18871,19,898,39.2311052862
18874,19,901,39.3621668851
18875,19,902,39.4058540848
18876,19,903,39.4495412844
18877,19,904,39.4932284841
18884,15,3,0.490998363339
18885,15,4,0.654664484452
18886,15,5,0.818330605565
18887,15,6,0.981996726678
18888,15,7,1.14566284779
18889,15,8,1.3093289689
18894,15,13,2.12765957447
18895,15,14,2.29132569558
18898,15,17,2.78232405892
18899,15,18,2.94599018003
18900,15,19,3.10965630115
18901,15,20,3.27332242226
18902,15,21,3.43698854337
18903,15,22,3.60065466448
18904,15,23,3.7643207856
18905,15,24,3.92798690671
18916,15,35,5.72831423895
18917,15,36,5.89198036007
18930,15,49,8.01963993453
18931,15,50,8.18330605565
18932,15,51,8.34697217676
18933,15,52,8.51063829787
18946,15,63,10.3109656301
18947,15,64,10.4746317512
18952,15,67,10.9656301146
18953,15,68,11.1292962357
18958,15,73,11.9476268412
18959,15,74,12.1112929624
18962,15,77,12.6022913257
18963,15,78,12.7659574468
18968,15,83,13.5842880524
18969,15,84,13.7479541735
18978,15,93,15.2209492635
18979,15,94,15.3846153846
18980,15,95,15.5482815057
18981,15,96,15.7119476268
18990,15,103,16.8576104746
18991,15,104,17.0212765957
18998,15,111,18.1669394435
18999,15,112,18.3306055646
19002,16,171,42.118226601
19003,16,172,42.3645320197
19004,15,115,18.821603928
19005,15,116,18.9852700491
19014,15,125,20.4582651391
19015,15,126,20.6219312602
19016,15,127,20.7855973813
19017,15,128,20.9492635025
19034,15,143,23.4042553191
19035,15,144,23.5679214403
19054,15,163,26.6775777414
19055,15,164,26.8412438625
19068,15,177,28.968903437
19069,15,178,29.1325695581
19072,15,181,29.6235679214
19073,15,182,29.7872340426
19078,15,187,30.6055646481
19079,15,188,30.7692307692
19080,15,189,30.9328968903
19081,15,190,31.0965630115
19086,15,193,31.5875613748
