avg_c,mon_count_c,mon_sum,stu_id
7.872619048,168,1322.6,23535
17.75,2,35.5,23536
6.597452229,157,1035.8,23537
4,1,4,23538
6.185606061,132,816.5,23539
11.4,3,34.2,23540
10.61278351,194,2058.88,23541
12.875,140,1802.5,23553
19.75,2,39.5,23556
10.9042236,161,1755.58,23557
4.427956989,93,411.8,23561
1,1,1,23566
6.536619718,71,464.1,23567
11.8,2,23.6,23568
7.631937173,382,2915.4,23569
11.7,7,81.9,23570
9.207751938,129,1187.8,23571
8.890697674,43,382.3,23573
5.25,4,21,23574
6.326595745,94,594.7,23575
16.65,6,99.9,23578
5.7875,272,1574.2,23579
10.76666667,3,32.3,23582
6.896341463,164,1131,23583
61.4,2,122.8,23588
10.28871287,101,1039.16,23589
9.402647059,170,1598.45,23591
13.82,5,69.1,23594
7.049421965,173,1219.55,23595
8.5,1,8.5,23596
10.4547619,42,439.1,23597
5.894210526,190,1119.9,23601
11.21111111,9,100.9,23604
6.21875,120,746.25,23605
13.6,3,40.8,23608
7.69245283,53,407.7,23609
6.715357143,140,940.15,23611
4,1,4,23612
7.675,148,1135.9,23613
9.082857143,35,317.9,23615
16.61428571,7,116.3,23616
6.767605634,71,480.5,23617
16.75,2,33.5,23618
7.995037594,133,1063.34,23619
10.3,4,41.2,23620
6.588923077,65,428.28,23621
9.0068,125,1125.85,23623
13.7,3,41.1,23634
7.751685824,261,2023.19,23635
5.279,50,263.95,23639
8.213461538,52,427.1,23641
11.12374359,195,2169.13,23643
9.708196721,122,1184.4,23647
10.34285714,7,72.4,23648
8.503030303,99,841.8,23649
24,2,48,23652
11.24561404,57,641,23653
22.35,2,44.7,23656
6.713636364,330,2215.5,23657
4.6,1,4.6,23658
5.196590909,176,914.6,23659
7.65,2,15.3,23664
6.988728324,173,1209.05,23665
9.4,1,9.4,23666
16.14098361,61,984.6,23667
25.2,4,100.8,23668
5.643209877,162,914.2,23669
32.3,1,32.3,23670
6.895918367,98,675.8,23671
134.4,1,134.4,23678
15.68833333,60,941.3,23679
23,1,23,23680
7.389041096,146,1078.8,23681
19.175,4,76.7,23682
9.245121951,164,1516.2,23683
6.780769231,78,528.9,23685
4.6,1,4.6,23686
5.494172662,139,763.69,23687
27.5,9,247.5,23688
10.33224852,169,1746.15,23689
66.7,3,200.1,23690
10.93333333,60,656,23691
15.93333333,9,143.4,23692
8.696682464,211,1835,23693
11.06666667,3,33.2,23694
6.330955414,157,993.96,23695
9.21378882,161,1483.42,23697
15.28571429,7,107,23700
5.1,88,448.8,23701
8.6,2,17.2,23702
8.045957447,235,1890.8,23703
64.08333333,6,384.5,23708
7.212589928,139,1002.55,23709
1.3,1,1.3,23710
4.935611511,139,686.05,23711
28,1,28,23712
9.579166667,144,1379.4,23713
3.963793103,58,229.9,23719
23.78333333,12,285.4,23720
7.588118812,101,766.4,23721
21.13333333,6,126.8,23722
6.018009479,211,1269.8,23723
14.5,4,58,23724
6.504854369,103,670,23725
28,1,28,23726
7.8,35,273,23727
5.682075472,106,602.3,23729
4.84,5,24.2,23730
5.829757785,289,1684.8,23731
30.71111111,9,276.4,23732
4.275301205,166,709.7,23733
10.47905556,180,1886.23,23737
5.633333333,3,16.9,23738
6.221511628,258,1605.15,23739
3.4,2,6.8,23740
6.7375,32,215.6,23741
9.033333333,3,27.1,23742
10.56261905,336,3549.04,23743
15.85,2,31.7,23746
6.011626984,252,1514.93,23747
4.683333333,6,28.1,23750
8.660126582,158,1368.3,23751
13.63333333,3,40.9,23754
8.428125,320,2697,23755
20.6,2,41.2,23756
6.159633028,109,671.4,23757
4.55,2,9.1,23758
6.13797619,168,1031.18,23759
9.425128205,78,735.16,23761
2.8,2,5.6,23762
5.435377778,225,1222.96,23763
16.15,2,32.3,23764
5.3625,200,1072.5,23765
14.63409091,44,643.9,23767
19.9,2,39.8,23770
5.996069182,318,1906.75,23771
15.6,2,31.2,23772
7.927638191,199,1577.6,23773
8.452380952,42,355,23775
6.596103896,154,1015.8,23779
8.65,2,17.3,23780
9.411382114,123,1157.6,23781
13.63392857,224,3054,23783
2,1,2,23784
10.07856557,244,2459.17,23785
6.129411765,17,104.2,23787
2,1,2,23788
7.907556391,266,2103.41,23789
5.219571865,327,1706.8,23793
7.696046512,86,661.86,23795
3.6,1,3.6,23796
6.226984127,189,1176.9,23797
5.98708134,209,1251.3,23799
9.344736842,38,355.1,23801
7.754583333,240,1861.1,23805
9.6,1,9.6,23806
7.48125,152,1137.15,23807
66.1,1,66.1,23808
6.082222222,90,547.4,23809
17.37777778,9,156.4,23810
12.50181818,55,687.6,23811
39.81111111,9,358.3,23812
12.63669725,109,1377.4,23813
4.5,1,4.5,23814
7.216831683,101,728.9,23815
5.448701299,154,839.1,23819
17.95,2,35.9,23820
8.528378378,74,631.1,23821
3.99557377,183,731.19,23823
12.3,2,24.6,23824
8.381132075,212,1776.8,23825
15.5,2,31,23826
6.282352941,153,961.2,23827
35.58,5,177.9,23828
7.078142077,183,1295.3,23829
10.56666667,3,31.7,23830
8.395041322,242,2031.6,23831
4.9,1,4.9,23832
7.891519435,283,2233.3,23833
11.43575758,66,754.76,23835
9.375,4,37.5,23838
6.243618421,152,949.03,23839
10.3475,100,1034.75,23845
4.5,1,4.5,23846
9.595409836,305,2926.6,23847
10.17521368,117,1190.5,23851
28,1,28,23852
6.255223881,134,838.2,23853
8.376190476,42,351.8,23855
8.962608696,230,2061.4,23859
17.46,5,87.3,23862
8.180571429,175,1431.6,23863
18.65,4,74.6,23864
11.45470085,117,1340.2,23865
12.7,2,25.4,23866
8.866875,160,1418.7,23867
8,2,16,23868
8.865192308,208,1843.96,23869
9.5,2,19,23870
7.728873239,142,1097.5,23871
14.58,5,72.9,23872
12.93612,250,3234.03,23873
8.25,2,16.5,23876
7.969911504,113,900.6,23877
18.83333333,63,1186.5,23879
10.98625,160,1757.8,23881
8.471052632,38,321.9,23883
6.838571429,140,957.4,23885
6.455376344,186,1200.7,23889
12.9,2,25.8,23890
10.08640777,103,1038.9,23891
35.4,2,70.8,23892
8.803902439,205,1804.8,23893
13.25,4,53,23894
5.596969697,165,923.5,23895
5.933442623,183,1085.82,23899
8.681818182,55,477.5,23901
23.05,2,46.1,23902
5.830172414,232,1352.6,23903
7.733333333,3,23.2,23904
13.54097859,327,4427.9,23905
12.35,2,24.7,23906
9.525064935,231,2200.29,23907
16,2,32,23908
6.588333333,60,395.3,23909
8.558293839,211,1805.8,23911
5.525136612,183,1011.1,23917
4.362485876,177,772.16,23925
17,2,34,23926
6.87816092,261,1795.2,23927
3.95,2,7.9,23928
5.578703704,108,602.5,23929
13.9,3,41.7,23930
7.606484642,293,2228.7,23931
9.216336634,202,1861.7,23933
6.374299065,214,1364.1,23937
29.5,1,29.5,23938
8.107647059,170,1378.3,23939
7.3,1,7.3,23940
10.12285714,35,354.3,23941
9.4,1,9.4,23944
9.311111111,81,754.2,23945
16.45,2,32.9,23946
6.295555556,180,1133.2,23947
9.719782609,138,1341.33,23949
4.938245614,285,1407.4,23951
18.8,2,37.6,23952
7.698265896,173,1331.8,23953
8.265363128,179,1479.5,23955
13.61403509,57,776,23957
0.9,1,0.9,23958
6.839872611,157,1073.86,23959
28,1,28,23960
9.984313725,102,1018.4,23961
26.6,1,26.6,23962
4.45483871,93,414.3,23963
7.911666667,120,949.4,23965
9.1,2,18.2,23976
8.786212121,66,579.89,23977
1.1,1,1.1,23978
9.13991342,231,2111.32,23979
12,1,12,23980
6.457777778,45,290.6,23981
19.9,1,19.9,23984
7.330087719,114,835.63,23985
18.53333333,3,55.6,23986
10.2708,100,1027.08,23987
10.72692308,78,836.7,23991
10.78206897,145,1563.4,23993
20.5,3,61.5,23994
10.71632653,147,1575.3,23995
11.02222222,45,496,23997
8.8,1,8.8,23998
8.433333333,141,1189.1,23999
9.241702128,141,1303.08,24001
7.69,103,792.07,24003
7.061971831,142,1002.8,24009
12,1,12,24010
7.909464286,112,885.86,24011
6.537817259,197,1287.95,24013
16.25,4,65,24014
6.430941176,85,546.63,24015
7.70754717,106,817,24017
10.6300578,173,1839,24021
8.026436782,87,698.3,24023
5.290508475,59,312.14,24025
10.3,1,10.3,24026
6.578947368,133,875,24027
18.25,6,109.5,24028
8.670758123,277,2401.8,24029
16,7,112,24030
6.981711027,263,1836.19,24031
10.95,2,21.9,24032
10.02525253,99,992.5,24033
6.793181818,396,2690.1,24035
7.8,10,78,24038
6.317391304,138,871.8,24039
7.203602694,297,2139.47,24043
7.727340824,267,2063.2,24045
16.3,2,32.6,24046
6.13362069,232,1423,24047
10.2,2,20.4,24048
9.82382199,382,3752.7,24049
59.575,4,238.3,24052
7.668181818,165,1265.25,24053
6.008478261,92,552.78,24055
37.25714286,7,260.8,24056
9.697619048,210,2036.5,24057
3.3,3,9.9,24058
9.093508772,285,2591.65,24059
47.3,2,94.6,24060
6.81,190,1293.9,24061
3.4,2,6.8,24072
6.133455882,272,1668.3,24073
71.2,3,213.6,24074
7.376007905,253,1866.13,24075
8.65,2,17.3,24076
5.359444444,126,675.29,24077
10.85,2,21.7,24078
9.536086957,92,877.32,24079
4.500803213,249,1120.7,24081
11.45842697,89,1019.8,24083
33.52,5,167.6,24084
6.665507246,138,919.84,24085
4.58005848,171,783.19,24087
9.65,4,38.6,24090
8.997790055,181,1628.6,24091
12.26666667,3,36.8,24092
11.0600939,213,2355.8,24093
13,1,13,24094
10.42335329,167,1740.7,24095
25.53571429,14,357.5,24096
7.184492188,256,1839.23,24097
20,1,20,24098
7.805107296,233,1818.59,24099
88.5,1,88.5,24102
5.768888889,225,1298,24103
12.03333333,3,36.1,24104
10.65548387,124,1321.28,24105
17.45,4,69.8,24106
7.171502591,193,1384.1,24107
7.710091743,109,840.4,24109
3.666666667,3,11,24110
9.502039474,152,1444.31,24111
9.09956044,91,828.06,24113
11.28888889,9,101.6,24114
5.948708487,271,1612.1,24115
4.525,4,18.1,24116
6.431111111,270,1736.4,24117
2.666666667,3,8,24118
5.792130435,230,1332.19,24119
23.7,3,71.1,24120
7.719178082,219,1690.5,24121
40.85,2,81.7,24122
6.077011494,174,1057.4,24123
19.38571429,7,135.7,24126
11.774,350,4120.9,24127
10.8,1,10.8,24130
11.61052632,57,661.8,24131
7.5,1,7.5,24132
7.588695652,115,872.7,24133
6.230534351,131,816.2,24135
8.32972973,74,616.4,24137
9.1,2,18.2,24140
6.420483871,186,1194.21,24141
30,1,30,24142
12.97462687,67,869.3,24143
21.15,14,296.1,24144
14.02564103,273,3829,24145
26.05,2,52.1,24146
11.23293413,167,1875.9,24147
9.99375,64,639.6,24149
9.754444444,180,1755.8,24151
7.013186813,182,1276.4,24155
13.1,1,13.1,24156
13.41682927,82,1100.18,24157
8.5,2,17,24164
5.817808219,146,849.4,24165
28.4,2,56.8,24176
5.494736842,76,417.6,24177
15.55,4,62.2,24178
6.6144,125,826.8,24179
26.625,4,106.5,24182
5.868518519,54,316.9,24183
23.9,1,23.9,24184
5.317777778,90,478.6,24185
22.28333333,6,133.7,24190
9.04042654,211,1907.53,24191
2.8,1,2.8,24192
7.515384615,91,683.9,24193
56.23333333,3,168.7,24194
5.814545455,99,575.64,24195
18.08,5,90.4,24198
6.425042017,119,764.58,24199
1.8,1,1.8,24200
6.538461538,104,680,24201
24.625,4,98.5,24202
5.813245033,151,877.8,24203
12.32073171,82,1010.3,24205
9.340740741,189,1765.4,24207
44.53333333,3,133.6,24208
6.494680851,94,610.5,24209
1.8,1,1.8,24210
6.045512821,156,943.1,24211
0.3,1,0.3,24212
4.272807018,228,974.2,24213
5.230434783,184,962.4,24217
1.933333333,3,5.8,24218
7.97822695,141,1124.93,24219
14.49647059,85,1232.2,24223
10.63333333,3,31.9,24224
13.48965517,87,1173.6,24225
6.044444444,18,108.8,24227
8.344634146,123,1026.39,24231
16.02307692,13,208.3,24234
5.957124183,153,911.44,24235
5.75,2,11.5,24236
4.052651515,264,1069.9,24237
17.1,2,34.2,24238
4.113043478,115,473,24239
47.05,2,94.1,24240
7.09057971,138,978.5,24241
21.13333333,3,63.4,24242
3.911987952,166,649.39,24243
25.23333333,6,151.4,24246
6.558888889,279,1829.93,24247
2.8,1,2.8,24252
4.636170213,141,653.7,24253
18.975,8,151.8,24254
5.161946903,226,1166.6,24255
6.5,1,6.5,24256
6.995196507,229,1601.9,24257
48.6,2,97.2,24258
6.605084746,118,779.4,24259
3.5,1,3.5,24260
4.460526316,76,339,24261
3.25,2,6.5,24262
7.132824427,131,934.4,24263
4,1,4,24264
9.088235294,68,618,24265
4.542857143,70,318,24269
8,1,8,24272
5.17721519,79,409,24273
20.38571429,14,285.4,24274
7.332773109,119,872.6,24275
5.793506494,77,446.1,24277
7.554545455,55,415.5,24285
25.86666667,3,77.6,24286
8.054146341,82,660.44,24287
6.274347826,69,432.93,24291
16.13333333,3,48.4,24292
5.544520548,146,809.5,24293
4.9,1,4.9,24298
8.888111111,90,799.93,24299
13.3,2,26.6,24300
9.826804124,97,953.2,24301
14.85,2,29.7,24304
11.10532544,169,1876.8,24305
8.726732673,202,1762.8,24307
11.25,2,22.5,24308
6.934951456,103,714.3,24309
17.16666667,3,51.5,24310
10.97368421,171,1876.5,24311
5.9,2,11.8,24312
4.533884298,121,548.6,24313
6.462666667,150,969.4,24315
6.388888889,63,402.5,24317
23.75,6,142.5,24320
6.904516129,155,1070.2,24321
17.71666667,6,106.3,24322
9.3956,250,2348.9,24323
5.8,1,5.8,24326
10.05045455,220,2211.1,24327
23.2,2,46.4,24330
5.446725664,113,615.48,24331
13.26666667,3,39.8,24332
8.026501767,283,2271.5,24333
7.5,1,7.5,24334
5.976978417,278,1661.6,24335
8.582352941,34,291.8,24337
24.3,1,24.3,24338
8.32027027,148,1231.4,24339
12.63026316,76,959.9,24349
6.508163265,98,637.8,24351
10.43333333,54,563.4,24353
15.15,2,30.3,24354
6.581818182,22,144.8,24355
81.1,2,162.2,24356
7.983464567,127,1013.9,24357
22.85,4,91.4,24358
7.881632653,98,772.4,24359
20.3,3,60.9,24360
7.532653061,98,738.2,24361
9.583333333,12,115,24362
8.478537736,212,1797.45,24363
7.811377246,167,1304.5,24365
24.5,5,122.5,24366
7.076986301,146,1033.24,24367
27.33333333,3,82,24368
4.904122137,131,642.44,24369
5.57244898,98,546.1,24371
7.594419643,224,1701.15,24375
1.8,1,1.8,24376
8.986046512,86,772.8,24377
23.56666667,3,70.7,24380
9.606327684,177,1700.32,24381
21.5,2,43,24382
5.931818182,88,522,24383
12.4,1,12.4,24384
9.903097345,226,2238.1,24385
3.9,2,7.8,24386
7.686864407,118,907.05,24387
15.55,2,31.1,24388
7.61848,125,952.31,24389
8.006282723,191,1529.2,24391
23.9,2,47.8,24392
7.711235955,89,686.3,24393
10.35714286,7,72.5,24394
6.842987805,164,1122.25,24395
13.36666667,3,40.1,24396
6.691131387,274,1833.37,24397
5.1,1,5.1,24398
7.133576642,137,977.3,24399
2.3,1,2.3,24402
5.959770115,87,518.5,24403
5,1,5,24404
4.856115108,139,675,24405
9.246296296,54,499.3,24407
28.3,1,28.3,24408
7.293012048,83,605.32,24409
30.36,5,151.8,24410
6.898530612,245,1690.14,24411
6.415581395,86,551.74,24415
9.9,1,9.9,24418
6.411363636,88,564.2,24419
25.6,2,51.2,24422
5.431472081,197,1070,24423
9.157142857,7,64.1,24424
11.48451613,155,1780.1,24425
6.388037037,270,1724.77,24429
17.025,8,136.2,24434
5.351162791,43,230.1,24435
29.4,7,205.8,24436
5.170175439,171,884.1,24437
9.8,2,19.6,24438
8.109027778,144,1167.7,24439
149.95,2,299.9,24442
8.244155844,77,634.8,24443
5.8,2,11.6,24446
5.938651685,89,528.54,24447
30,3,90,24448
9.589936306,157,1505.62,24449
20.9,2,41.8,24452
8.633695652,92,794.3,24453
10.4375,80,835,24455
14.26,5,71.3,24458
10.0027027,111,1110.3,24459
3.166666667,3,9.5,24460
8.498780488,164,1393.8,24461
14.55,2,29.1,24462
10.48901099,91,954.5,24463
5,2,10,24464
4.577192982,114,521.8,24465
16,2,32,24472
7.442857143,28,208.4,24473
28,1,28,24476
10.80985915,142,1535,24477
12.3,3,36.9,24480
6.802116402,189,1285.6,24481
29.925,4,119.7,24482
10.02238095,84,841.88,24483
4.576923077,13,59.5,24485
2.5,2,5,24486
8.556547619,168,1437.5,24487
15.98888889,9,143.9,24492
6.159139785,93,572.8,24493
28.42608696,23,653.8,24496
6.434177215,79,508.3,24497
16.2,2,32.4,24498
5.440989011,91,495.13,24499
49.65,2,99.3,24502
9.18627451,102,937,24503
1,1,1,24504
7.585211268,142,1077.1,24505
30,2,60,24506
5.088043478,184,936.2,24507
21.38333333,6,128.3,24508
6.912666667,150,1036.9,24509
7.059322034,118,833,24511
7,2,14,24514
6.347692308,130,825.2,24515
12.06666667,3,36.2,24520
4.627848837,172,795.99,24521
24.5,1,24.5,24524
5.027,100,502.7,24525
16.85,2,33.7,24528
9.24619469,113,1044.82,24529
18,1,18,24532
9.439316239,117,1104.4,24533
7.982201835,109,870.06,24535
14.7,1,14.7,24536
9.175700935,107,981.8,24537
25.66666667,6,154,24538
6.660522388,134,892.51,24539
7.2,2,14.4,24540
7.736796537,231,1787.2,24541
2.9,1,2.9,24542
7.645238095,84,642.2,24543
12.2875,8,98.3,24544
8.566216216,222,1901.7,24545
8.7815625,160,1405.05,24547
6.8,1,6.8,24548
6.435331126,302,1943.47,24549
6.390140845,71,453.7,24551
8.93373494,166,1483,24553
14.4,2,28.8,24554
6.385333333,105,670.46,24555
9.6,1,9.6,24558
4.533057851,121,548.5,24559
22.95,10,229.5,24562
8.082391304,276,2230.74,24563
5.8,1,5.8,24564
6.528826531,196,1279.65,24565
8.239915966,119,980.55,24567
11,1,11,24572
6.178244275,131,809.35,24573
8.1,1,8.1,24574
4.571875,192,877.8,24575
8.6,1,8.6,24576
6.198274336,226,1400.81,24577
5.146428571,98,504.35,24579
30.95,4,123.8,24580
6.230188679,106,660.4,24581
12,2,24,24582
9.527709497,179,1705.46,24583
28,2,56,24590
5.745070423,142,815.8,24591
11.675,4,46.7,24600
6.679738562,153,1022,24601
4.066666667,3,12.2,24604
4.14040404,198,819.8,24605
6.905263158,266,1836.8,24607
6.534408602,93,607.7,24611
35.975,4,143.9,24614
5.6575,120,678.9,24615
7.897849462,186,1469,24617
40.63333333,3,121.9,24618
10.24256637,226,2314.82,24619
4.7,1,4.7,24620
10.16407767,206,2093.8,24621
6.489795918,196,1272,24623
8.05,174,1400.7,24631
19.75,2,39.5,24632
5.215625,128,667.6,24633
3.5,1,3.5,24634
8.750847458,59,516.3,24635
7.575,132,999.9,24637
0.4,1,0.4,24638
5.862465753,73,427.96,24639
91.9,2,183.8,24642
8.1816,50,409.08,24643
11.7,1,11.7,24644
8.097076923,65,526.31,24645
3.8,1,3.8,24656
5.298051948,77,407.95,24657
7.15,2,14.3,24660
9.630508475,118,1136.4,24661
7.659090909,88,674,24663
79.2,1,79.2,24664
11.35831325,166,1885.48,24665
18.68571429,7,130.8,24666
6.814201183,169,1151.6,24667
10.1,1,10.1,24672
4.947272727,77,380.94,24673
3.833333333,3,11.5,24682
6.166513761,218,1344.3,24683
6.410666667,225,1442.4,24685
14.55,4,58.2,24688
5.196808511,141,732.75,24689
55.3,4,221.2,24690
5.654583333,72,407.13,24691
14.4,5,72,24694
10.46153846,169,1768,24695
3.5,1,3.5,24696
6.640073529,136,903.05,24697
1.833333333,3,5.5,24698
5.895652174,92,542.4,24699
10.38714286,70,727.1,24701
32.47142857,7,227.3,24702
7.164090909,88,630.44,24703
7.137951807,83,592.45,24707
7.707,100,770.7,24709
18.68333333,6,112.1,24710
6.722065728,213,1431.8,24711
52,1,52,24714
5.3725,120,644.7,24715
14.7,4,58.8,24716
7.113846154,195,1387.2,24717
4.5,1,4.5,24720
7.178632479,117,839.9,24721
41.2,1,41.2,24722
5.318627451,102,542.5,24723
15.525,4,62.1,24724
5.675394737,76,431.33,24725
24.7,2,49.4,24726
4.857446809,94,456.6,24727
6.628461538,130,861.7,24731
21.63076923,13,281.2,24732
7.351408451,142,1043.9,24733
17.79,10,177.9,24736
9.290825688,109,1012.7,24737
18.55,2,37.1,24740
7.721487603,121,934.3,24741
7.3,1,7.3,24742
6.115972222,144,880.7,24743
20.9,3,62.7,24746
9.547111111,90,859.24,24747
9.044186047,129,1166.7,24749
5.135185185,108,554.6,24755
18.7,1,18.7,24756
9.341176471,119,1111.6,24757
19.7,12,236.4,24760
5.995,150,899.25,24761
5.661129032,124,701.98,24763
5,1,5,24764
5.518939394,198,1092.75,24765
0.2,1,0.2,24766
5.239285714,56,293.4,24767
26.75,2,53.5,24770
8.219888889,90,739.79,24771
11.5,1,11.5,24772
14.07891892,37,520.92,24773
13.13333333,3,39.4,24774
7.416969697,66,489.52,24775
17.56481481,54,948.5,24777
4.025,4,16.1,24778
8.489285714,84,713.1,24779
11.9,3,35.7,24780
3.936567164,134,527.5,24781
13,2,26,24782
5.763402778,144,829.93,24783
24.68,5,123.4,24784
4.605882353,85,391.5,24785
17.25,2,34.5,24786
5.03963964,111,559.4,24787
29,1,29,24788
9.419444444,72,678.2,24789
14.59009009,111,1619.5,24791
14.76666667,3,44.3,24792
6.986885246,122,852.4,24793
18.98888889,9,170.9,24796
8.028947368,76,610.2,24797
14.3,1,14.3,24798
4.415652174,69,304.68,24799
0.5,1,0.5,24802
9.403272727,220,2068.72,24803
6.585714286,140,922,24805
45.7,4,182.8,24808
7.012711864,118,827.5,24809
1.45,2,2.9,24810
5.779439252,107,618.4,24811
50.05,2,100.1,24816
11.92311828,186,2217.7,24817
22.6,2,45.2,24818
6.571296296,108,709.7,24819
30.56666667,6,183.4,24820
7.616666667,114,868.3,24821
7.695121951,82,631,24823
28,1,28,24824
4.364583333,48,209.5,24825
12.46,10,124.6,24826
4.496774194,93,418.2,24827
2.5,2,5,24828
4.81125,80,384.9,24829
18.925,4,75.7,24830
5.571969697,66,367.75,24831
0.75,2,1.5,24832
5.446938776,49,266.9,24833
4.3,1,4.3,24836
14.73461538,78,1149.3,24837
8.4,3,25.2,24842
7.34966443,149,1095.1,24843
9.333614458,166,1549.38,24845
4.2,1,4.2,24858
6.414260563,284,1821.65,24859
9.133296703,91,831.13,24863
7.8,1,7.8,24864
5.150652174,184,947.72,24865
4.211556604,212,892.85,24867
3.5,1,3.5,24870
5.540338983,236,1307.52,24871
61.5,1,61.5,24874
5.846428571,112,654.8,24875
5,1,5,24880
6.910948905,137,946.8,24881
14,1,14,24882
6.234848485,66,411.5,24883
20.3,4,81.2,24886
4.69556962,158,741.9,24887
6.533333333,3,19.6,24888
6.465990991,222,1435.45,24889
9.251785714,56,518.1,24893
7.323076923,52,380.8,24895
12.7375,32,407.6,24897
6.804666667,30,204.14,24899
2,1,2,24902
9.790265487,113,1106.3,24903
10.24265823,79,809.17,24905
16.4,2,32.8,24906
8.549583333,96,820.76,24907
1.5,1,1.5,24908
6.103030303,132,805.6,24909
7.280310881,193,1405.1,24911
3.5,2,7,24912
8.03248731,197,1582.4,24913
15,1,15,24916
7.673660714,224,1718.9,24917
8.171428571,119,972.4,24925
9.6,2,19.2,24926
5.932989691,97,575.5,24927
4.9675,120,596.1,24931
8.171724138,145,1184.9,24937
7.1,1,7.1,24938
6.403508772,171,1095,24939
11.225,4,44.9,24944
7.915464481,183,1448.53,24945
4.553548387,155,705.8,24947
5.1,2,10.2,24948
4.399393939,165,725.9,24949
5.4,1,5.4,24950
5.32577381,168,894.73,24951
0.2,1,0.2,24954
10.007,60,600.42,24955
10.8,1,10.8,24958
8.051666667,60,483.1,24959
4.5,1,4.5,24960
14.75588235,34,501.7,24961
2,1,2,24964
3.954102564,117,462.63,24965
9.7,2,19.4,24966
7.357364341,129,949.1,24967
7.1,1,7.1,24968
6.8,109,741.2,24969
22.3,1,22.3,24970
8.424475524,143,1204.7,24971
15.63333333,3,46.9,24974
11.16847826,138,1541.25,24975
32.65,2,65.3,24976
7.978947368,171,1364.4,24977
15.5,4,62,24980
7.32173913,138,1010.4,24981
13.65,2,27.3,24982
6.367785235,149,948.8,24983
29.56428571,14,413.9,24984
7.325315985,269,1970.51,24985
23.35,2,46.7,24986
6.797826087,46,312.7,24987
17.9,1,17.9,24988
6.205072464,138,856.3,24989
25.75,2,51.5,24990
7.02480315,127,892.15,24991
16.15,2,32.3,24994
4.559047619,105,478.7,24995
10,3,30,24998
6.44040404,99,637.6,24999
21.45,4,85.8,25000
6.099494949,99,603.85,25001
8.9569,100,895.69,25005
12.6,3,37.8,25006
9.833333333,90,885,25007
4.5,1,4.5,25008
6.281005587,179,1124.3,25009
18.75,2,37.5,25010
8.783333333,90,790.5,25011
7.463829787,94,701.6,25013
36,1,36,25016
8.771444444,90,789.43,25017
10.59777778,45,476.9,25021
20.2,2,40.4,25022
6.461212121,66,426.44,25023
7.9,1,7.9,25024
12.19487179,39,475.6,25025
6.644047619,84,558.1,25027
9.471428571,7,66.3,25028
5.298969697,165,874.33,25029
6.401666667,198,1267.53,25031
8.1,2,16.2,25032
6.190607735,181,1120.5,25033
7.166666667,3,21.5,25034
6.112345679,243,1485.3,25035
2.966666667,3,8.9,25036
5.513793103,174,959.4,25037
9.05,2,18.1,25042
6.133941606,137,840.35,25043
17.3,1,17.3,25044
10.2047619,105,1071.5,25045
23.1,9,207.9,25046
6.6944,125,836.8,25047
1.6,2,3.2,25048
10.72888889,90,965.6,25049
13.32,5,66.6,25052
4.842574257,101,489.1,25053
17.8,8,142.4,25054
4.910846561,189,928.15,25055
7.773876404,178,1383.75,25057
5.7,2,11.4,25058
7.114393939,330,2347.75,25059
5.004444444,180,900.8,25061
6.6,1,6.6,25062
7.098314607,178,1263.5,25063
16.95,4,67.8,25068
5.94057971,138,819.8,25069
45.26666667,3,135.8,25070
9.874634146,205,2024.3,25071
6.703278689,122,817.8,25073
10.54933333,75,791.2,25075
27.2,1,27.2,25076
11.42619048,84,959.8,25077
28,1,28,25078
9.336363636,33,308.1,25079
7,1,7,25080
9.345833333,144,1345.8,25081
36.1,3,108.3,25082
6.359770115,87,553.3,25083
14.2,1,14.2,25084
5.090625,192,977.4,25085
7.9,1,7.9,25088
11.91531532,111,1322.6,25089
11.37216495,97,1103.1,25091
30.44,5,152.2,25092
12.07967213,122,1473.72,25093
14.825,4,59.3,25094
3.910465116,86,336.3,25095
4.2,1,4.2,25096
5.737356322,174,998.3,25097
2.98,5,14.9,25100
6.423265306,245,1573.7,25101
17,4,68,25102
7.412662338,154,1141.55,25103
1,1,1,25104
6.343902439,164,1040.4,25105
15.6,1,15.6,25106
12.15646259,147,1787,25107
10.6,1,10.6,25108
4.892283951,324,1585.1,25109
14.8,3,44.4,25110
6.209090909,77,478.1,25111
6.9,1,6.9,25112
5.590804598,87,486.4,25113
37.36666667,6,224.2,25114
3.59375,64,230,25115
28,1,28,25118
8.664341085,129,1117.7,25119
28,1,28,25120
7.728042328,189,1460.6,25121
28,1,28,25122
5.548571429,70,388.4,25123
29.95,4,119.8,25126
6.615238095,105,694.6,25127
11.8,1,11.8,25128
6.694949495,99,662.8,25129
19.6,6,117.6,25130
6.561277778,180,1181.03,25131
13.93333333,3,41.8,25134
11.66081967,61,711.31,25135
15.03684211,19,285.7,25137
16.6,2,33.2,25138
5.284574468,188,993.5,25139
25.76666667,6,154.6,25142
11.56065693,137,1583.81,25143
52.2,3,156.6,25144
7.998908046,174,1391.81,25145
8.3,2,16.6,25148
6.449462366,93,599.8,25149
12.6,1,12.6,25150
7.495833333,96,719.6,25151
6.2,2,12.4,25152
7.764693878,98,760.94,25153
28.66666667,6,172,25154
6.420487805,205,1316.2,25155
5.475609756,82,449,25157
6.059615385,104,630.2,25159
4.16,5,20.8,25160
12.55559524,168,2109.34,25161
29.1,1,29.1,25164
6.595663717,113,745.31,25165
