stu_id,avg_s,avg_c,mon_count_c,topN,times
22996,4.7875,53.15,2.0,76.1500353857,0.0
22997,4.041535948,6.919354839,124.0,76.1500353857,28.0
23002,4.289473684,8.9764008905,81.3247311828,76.2915782024,0.0
23003,5.248429487,9.912,175.0,76.2915782024,46.0
23008,5.58125,8.4,1.0,76.3977353149,0.0
23009,5.120662577,8.444512195,164.0,76.3977353149,27.0
23010,3.592307692,3.4,2.0,76.4331210191,0.0
23011,4.817150171,8.887346939,245.0,76.4331210191,45.0
23012,5.52,29.2,2.0,76.4685067233,0.0
23013,5.063303835,6.742655367,177.0,76.4685067233,2.0
23024,5.281818182,15.2,2.0,76.6808209483,0.0
23025,6.122183236,6.421097561,164.0,76.6808209483,0.0
23026,7.25,19.65,2.0,76.7162066525,0.0
23027,4.243951498,9.262589928,139.0,76.7162066525,25.0
23032,3.944444444,8.9764008905,81.3247311828,76.822363765,0.0
23033,3.789755179,5.4625,56.0,76.822363765,11.0
23036,5.388888889,8.9764008905,81.3247311828,76.8931351734,0.0
23037,3.985106383,14.58431373,51.0,76.8931351734,17.0
23048,7.8,4.6,1.0,77.1054493984,0.0
23049,4.557678571,6.468208092,173.0,77.1054493984,28.0
23052,6.740625,8.9764008905,81.3247311828,77.1762208068,0.0
23053,4.241618435,9.201052632,95.0,77.1762208068,198.0
23058,6.866666667,12.8,1.0,77.2823779193,0.0
23059,4.313763066,7.782352941,153.0,77.2823779193,7.0
23062,13.825,18.85,4.0,77.3531493277,0.0
23063,4.356932271,9.555647482,278.0,77.3531493277,0.0
23064,7.1,8.9764008905,81.3247311828,77.3885350318,0.0
23065,3.907634409,6.229230769,260.0,77.3885350318,10.0
23070,7.22,8.9764008905,81.3247311828,77.4946921444,0.0
23071,4.470204429,8.282608696,92.0,77.4946921444,27.0
23074,5.42,21.825,4.0,77.5654635527,0.0
23075,4.412875,7.530578512,121.0,77.5654635527,8.0
23076,9.5,16.95,2.0,77.6008492569,0.0
23077,4.905570652,7.80239521,167.0,77.6008492569,12.0
23078,4.284375,8.9764008905,81.3247311828,77.6362349611,0.0
23079,4.388717949,6.341970803,274.0,77.6362349611,2.0
23080,7.90625,6.55,2.0,77.6716206653,0.0
23081,4.596884422,6.319196429,224.0,77.6716206653,6.0
23088,6.9,8.9764008905,81.3247311828,77.813163482,0.0
23089,3.302260274,8.898787879,99.0,77.813163482,18.0
23094,6.24,8.9764008905,81.3247311828,77.9193205945,0.0
23095,3.868585271,7.731578947,57.0,77.9193205945,7.0
23098,4.79,15.3,1.0,77.9900920028,0.0
23099,5.960756972,8.058910891,202.0,77.9900920028,50.0
23108,1.86,8.9764008905,81.3247311828,78.1670205237,0.0
23109,5.119628866,7.184337349,166.0,78.1670205237,16.0
23114,5.225,3.5,2.0,78.2731776362,0.0
23115,3.746092385,6.818811881,101.0,78.2731776362,27.0
23120,6.816666667,5.0,1.0,78.3793347488,0.0
23121,4.370474138,7.0125,88.0,78.3793347488,135.0
23126,5.95,28.0,2.0,78.4854918613,0.0
23127,4.426331776,5.422142857,140.0,78.4854918613,16.0
23128,18.05,8.9764008905,81.3247311828,78.5208775655,0.0
23129,5.561377049,6.874390244,164.0,78.5208775655,0.0
23136,4.185714286,18.72857143,7.0,78.6624203822,0.0
23137,3.947136432,6.206428571,140.0,78.6624203822,40.0
23142,3.916666667,17.06,5.0,78.7685774947,0.0
23143,4.995076754,15.56807692,52.0,78.7685774947,6.0
23156,6.2,7.65,2.0,64.483111566,0.0
23157,4.667296703,6.965269461,167.0,64.483111566,2.0
23166,4.1,8.9764008905,81.3247311828,64.6878198567,0.0
23167,3.947194127,9.631914894,47.0,64.6878198567,13.0
23170,3.4,8.9764008905,81.3247311828,64.790174002,0.0
23171,3.740444162,5.205243446,267.0,64.790174002,0.0
23176,2.028571429,25.6,4.0,64.8925281474,0.0
23177,4.194910394,12.23310345,87.0,64.8925281474,12.0
23178,11.6875,8.9764008905,81.3247311828,64.9266461958,0.0
23179,4.755574324,8.952475248,202.0,64.9266461958,2.0
23180,4.672727273,21.41666667,6.0,64.9948822927,0.0
23181,4.993236152,9.328678414,227.0,64.9948822927,15.0
23182,4.075,0.3,6.0,65.0290003412,0.0
23183,5.117219101,8.834297521,242.0,65.0290003412,58.0
23184,3.075,11.63333333,3.0,65.0631183896,0.0
23185,4.812641084,5.751807229,166.0,65.0631183896,15.0
23192,4.7,3.0,1.0,65.2337086319,0.0
23193,5.431870504,8.710784314,102.0,65.2337086319,0.0
23200,6.841666667,8.5,1.0,65.4042988741,0.0
23201,4.254312115,6.8203125,256.0,65.4042988741,67.0
23208,3.225,22.76666667,3.0,58.3743842365,0.0
23209,4.628115385,7.829863014,146.0,58.3743842365,52.0
23210,4.678571429,8.9764008905,81.3247311828,65.5748891163,0.0
23211,4.891693989,13.42283465,127.0,65.5748891163,5.0
23220,5.6,3.5,1.0,65.779597407,0.0
23221,4.639742931,6.945126354,277.0,65.779597407,16.0
23226,2.594117647,3.075,4.0,65.8819515524,0.0
23227,3.806789588,5.382513661,183.0,65.8819515524,80.0
23232,7.428571429,8.9764008905,81.3247311828,66.0184237462,0.0
23233,5.7492,12.61594937,79.0,66.0184237462,0.0
23234,3.125,4.766666667,3.0,66.0525417946,0.0
23235,4.690603675,10.26756757,37.0,66.0525417946,18.0
23236,3.616666667,6.8,2.0,66.0866598431,0.0
23237,4.692907692,6.738993711,159.0,66.0866598431,2.0
23242,14.2,20.5,1.0,66.2231320368,0.0
23243,4.422685185,6.583333333,198.0,66.2231320368,6.0
23250,4.7,28.0,1.0,66.3937222791,0.0
23251,4.051030111,8.237725118,211.0,66.3937222791,20.0
23264,5.0,2.0,1.0,66.6666666667,0.0
23265,6.340930736,10.01272727,110.0,66.6666666667,34.0
23276,4.246153846,3.2,1.0,66.9054930058,0.0
23277,3.805435356,5.718181818,154.0,66.9054930058,154.0
23284,7.181818182,8.9764008905,81.3247311828,67.076083248,0.0
23285,4.700355913,7.433797468,237.0,67.076083248,34.0
23290,6.5,6.2,3.0,67.2125554418,0.0
23291,4.211151604,5.809009009,222.0,67.2125554418,20.0
23296,5.05,8.9764008905,81.3247311828,67.3149095872,0.0
23297,3.44011215,9.34,150.0,67.3149095872,28.0
23298,5.375,35.3,1.0,67.3490276356,0.0
23299,4.104012903,5.025,208.0,67.3490276356,7.0
23306,3.138333333,8.9764008905,81.3247311828,67.5196178779,0.0
23307,4.573851351,5.33046595,279.0,67.5196178779,75.0
23310,1.816666667,8.9764008905,81.3247311828,67.6219720232,0.0
23311,3.550707635,7.32125,368.0,67.6219720232,54.0
23314,3.985714286,3.0,1.0,67.6902081201,0.0
23315,3.419961427,5.050666667,150.0,67.6902081201,48.0
23324,4.64,8.9764008905,81.3247311828,67.8949164108,0.0
23325,4.293219895,7.15,137.0,67.8949164108,2.0
23332,7.4,22.6625,8.0,68.065506653,0.0
23333,4.515949657,8.250787402,254.0,68.065506653,52.0
23340,14.76666667,8.9764008905,81.3247311828,68.2360968953,0.0
23341,5.06304918,5.339449541,109.0,68.2360968953,21.0
23350,2.463636364,24.08888889,9.0,68.4408051859,0.0
23351,3.18169297,8.355517241,145.0,68.4408051859,0.0
23356,6.277777778,6.9,1.0,68.5431593313,0.0
23357,4.706702586,7.298347107,121.0,68.5431593313,24.0
23358,5.36,8.9764008905,81.3247311828,68.5772773797,0.0
23359,3.654545455,6.231884058,207.0,68.5772773797,64.0
23368,3.806896552,4.15,4.0,68.7819856704,0.0
23369,4.608479339,5.539381443,194.0,68.7819856704,19.0
23370,4.814705882,17.3,2.0,68.8502217673,0.0
23371,4.413326613,5.542253521,213.0,68.8502217673,20.0
23382,4.7275,8.9764008905,81.3247311828,69.0890481064,0.0
23383,3.693965517,10.88169014,71.0,69.0890481064,4.0
23384,6.833333333,55.4,4.0,69.1231661549,0.0
23385,2.612730061,8.915159574,188.0,69.1572842033,0.0
23406,5.3,8.9764008905,81.3247311828,69.6008188332,0.0
23407,4.436455696,6.712857143,105.0,69.6008188332,12.0
23408,6.0,8.75,2.0,69.6349368816,0.0
23409,6.482085308,13.87596899,129.0,69.6349368816,0.0
23426,5.566666667,4.9,4.0,69.9761173661,0.0
23427,3.520751708,7.401160714,112.0,69.9761173661,49.0
23428,4.964285714,12.1,1.0,70.0102354145,0.0
23429,3.476997792,6.033235294,170.0,70.0102354145,65.0
23432,6.736666667,8.9764008905,81.3247311828,70.1125895599,0.0
23433,3.851701323,4.759574468,47.0,70.1125895599,3.0
23442,3.933333333,3.5,2.0,70.3172978506,0.0
23443,5.483411279,7.4572,150.0,70.3172978506,38.0
23446,4.316666667,8.0,1.0,70.3855339475,0.0
23447,3.973138298,5.572222222,90.0,70.3855339475,64.0
23448,6.75,8.9764008905,81.3247311828,70.4196519959,0.0
23449,3.879039301,6.577981651,218.0,70.4196519959,35.0
23450,8.85,8.9764008905,81.3247311828,70.4878880928,0.0
23451,4.251846154,8.375330396,227.0,70.4878880928,45.0
23456,13.63333333,6.6,1.0,70.5561241897,0.0
23457,4.508259162,7.963909774,133.0,70.5561241897,40.0
23466,5.566666667,5.9,1.0,70.7608324804,0.0
23467,4.284107143,7.05826087,230.0,70.7608324804,0.0
23480,7.457142857,4.6,1.0,71.033776868,0.0
23481,5.396497829,7.051333333,180.0,71.033776868,11.0
23482,5.855555556,8.9764008905,81.3247311828,71.0678949164,0.0
23483,5.164375963,6.523577236,123.0,71.0678949164,73.0
23496,6.02,8.9764008905,81.3247311828,71.3067212555,0.0
23497,3.624792332,7.32972973,74.0,71.3067212555,35.0
23498,3.510909091,8.9764008905,81.3247311828,71.340839304,0.0
23499,3.026100629,9.125396825,63.0,71.340839304,39.0
23510,3.3625,9.566666667,3.0,71.6137836916,0.0
23511,4.813250564,5.609352518,139.0,71.6137836916,43.0
23530,6.791666667,8.9764008905,81.3247311828,72.0232002729,0.0
23531,5.761099585,14.59035088,114.0,72.0232002729,33.0
23532,10.73333333,8.9764008905,81.3247311828,72.0573183214,0.0
23533,5.883627907,12.76483333,120.0,72.0573183214,1.0
23534,4.333333333,8.9764008905,81.3247311828,72.0914363698,0.0
23535,3.765020921,7.872619048,168.0,72.0914363698,67.0
23536,4.523076923,17.75,2.0,72.1255544183,0.0
23537,5.753762542,6.597452229,157.0,72.1255544183,0.0
23552,4.69,8.9764008905,81.3247311828,72.4667349028,0.0
23553,4.67284153,12.875,140.0,72.4667349028,11.0
23574,4.075,5.25,4.0,72.9102695326,0.0
23575,4.108859416,6.326595745,94.0,72.9102695326,19.0
23578,3.805,16.65,6.0,72.9785056295,0.0
23579,4.210375783,5.7875,272.0,72.9785056295,0.0
23594,10.21428571,13.82,5.0,73.319686114,0.0
23595,4.828964803,7.049421965,173.0,73.319686114,4.0
23604,5.158888889,11.21111111,9.0,73.5243944046,0.0
23605,5.117871674,6.21875,120.0,73.5243944046,0.0
23608,6.191666667,13.6,3.0,73.5926305015,0.0
23609,4.044215349,7.69245283,53.0,73.5926305015,10.0
23612,5.733333333,4.0,1.0,73.6949846469,0.0
23613,4.422769231,7.675,148.0,73.6949846469,16.0
23614,3.58,8.9764008905,81.3247311828,73.7291026953,0.0
23615,3.562836991,9.082857143,35.0,73.7291026953,21.0
23616,3.357666667,16.61428571,7.0,73.7632207438,0.0
23617,4.825243619,6.767605634,71.0,73.7632207438,11.0
23618,14.3,16.75,2.0,73.7973387922,0.0
23619,4.198167702,7.995037594,133.0,73.7973387922,4.0
23620,3.05,10.3,4.0,73.8655748891,0.0
23621,3.277871222,6.588923077,65.0,73.8655748891,0.0
23622,9.4,8.9764008905,81.3247311828,73.8996929376,0.0
23623,3.726773296,9.0068,125.0,73.8996929376,101.0
23638,4.80508088556,8.9764008905,81.3247311828,74.1385192767,0.0
23639,2.888846881,5.279,50.0,74.1385192767,4.0
23640,5.836363636,8.9764008905,81.3247311828,74.2067553736,0.0
23641,3.762438503,8.213461538,52.0,74.2067553736,53.0
23652,4.366666667,24.0,2.0,74.4455817127,0.0
23653,5.734114114,11.24561404,57.0,74.4455817127,197.0
23656,6.371428571,22.35,2.0,74.5138178096,0.0
23657,7.074350282,6.713636364,330.0,74.5138178096,0.0
23658,3.15,4.6,1.0,59.60591133,0.0
23659,5.05862069,5.196590909,176.0,59.60591133,41.0
23678,8.371428571,134.4,1.0,74.923234391,0.0
23679,5.557767654,15.68833333,60.0,74.923234391,18.0
23680,4.7,23.0,1.0,74.9914704879,0.0
23681,5.904904051,7.389041096,146.0,74.9914704879,0.0
23686,5.9,4.6,1.0,75.0938246332,0.0
23687,4.071132353,5.494172662,139.0,75.0938246332,47.0
23688,5.47,27.5,9.0,75.1279426817,0.0
23689,6.573379447,10.33224852,169.0,75.1279426817,49.0
23690,20.1,66.7,3.0,75.1961787786,0.0
23691,3.912404891,10.93333333,60.0,75.1961787786,42.0
23692,7.744444444,15.93333333,9.0,75.230296827,0.0
23693,5.210366972,8.696682464,211.0,75.230296827,74.0
23710,4.483333333,1.3,1.0,75.6055953599,0.0
23711,3.787238095,4.935611511,139.0,75.6055953599,37.0
23722,3.94,21.13333333,6.0,75.8444216991,0.0
23723,4.320791925,6.018009479,211.0,75.8444216991,2.0
23732,3.255555556,30.71111111,9.0,76.0491299898,0.0
23733,2.673122722,4.275301205,166.0,76.0491299898,93.0
23736,10.05833333,8.9764008905,81.3247311828,76.1173660867,0.0
23737,4.638160377,10.47905556,180.0,76.1173660867,2.0
23746,5.533333333,15.85,2.0,76.3220743773,0.0
23747,4.62204878,6.011626984,252.0,76.3220743773,25.0
23754,5.0,13.63333333,3.0,76.4926646196,0.0
23755,4.900125628,8.428125,320.0,76.4926646196,1.0
23756,11.2,20.6,2.0,76.526782668,0.0
23757,4.620500894,6.159633028,109.0,76.526782668,2.0
23758,6.435714286,4.55,2.0,76.5609007165,0.0
23759,4.817621083,6.13797619,168.0,76.5609007165,15.0
23762,2.491666667,2.8,2.0,76.6632548618,0.0
23763,3.825636008,5.435377778,225.0,76.6632548618,47.0
23764,3.218181818,16.15,2.0,76.6973729103,0.0
23765,4.586007067,5.3625,200.0,76.6973729103,4.0
23766,2.75,8.9764008905,81.3247311828,76.7314909587,0.0
23767,4.576223317,14.63409091,44.0,76.7314909587,18.0
23770,3.5375,19.9,2.0,76.8338451041,0.0
23771,4.781414343,5.996069182,318.0,76.8338451041,51.0
23782,7.033333333,8.9764008905,81.3247311828,77.0726714432,0.0
23783,6.115920746,13.63392857,224.0,77.0726714432,63.0
23794,7.4,8.9764008905,81.3247311828,77.3114977823,0.0
23795,4.461953578,7.696046512,86.0,77.3114977823,37.0
23798,4.566666667,8.9764008905,81.3247311828,77.3797338792,0.0
23799,3.752857143,5.98708134,209.0,77.3797338792,43.0
23804,10.88,8.9764008905,81.3247311828,77.516206073,0.0
23805,5.146149733,7.754583333,240.0,77.516206073,15.0
23806,3.615,9.6,1.0,77.5503241215,0.0
23807,6.043103448,7.48125,152.0,77.5503241215,0.0
23814,6.45,4.5,1.0,77.7209143637,0.0
23815,4.101388889,7.216831683,101.0,77.7209143637,15.0
23822,3.244444444,8.9764008905,81.3247311828,77.8915046059,0.0
23823,4.706564748,3.99557377,183.0,77.8915046059,26.0
23826,8.16,15.5,2.0,77.9256226544,0.0
23827,4.687100737,6.282352941,153.0,77.9256226544,26.0
23830,5.1,10.56666667,3.0,78.0279767997,0.0
23831,7.503886256,8.395041322,242.0,78.0279767997,0.0
23832,8.04125,4.9,1.0,78.0620948482,0.0
23833,4.036152482,7.891519435,283.0,78.0620948482,0.0
23838,6.638888889,9.375,4.0,78.1644489935,0.0
23839,3.70335512,6.243618421,152.0,78.1644489935,58.0
23850,5.5,8.9764008905,81.3247311828,78.4373933811,0.0
23851,5.654621622,10.17521368,117.0,78.4373933811,22.0
23852,2.65,28.0,1.0,78.4715114295,0.0
23853,4.539417671,6.255223881,134.0,78.4715114295,73.0
23854,5.60625,8.9764008905,81.3247311828,78.505629478,0.0
23855,2.838297872,8.376190476,42.0,78.505629478,27.0
23858,3.528571429,8.9764008905,81.3247311828,78.5738655749,0.0
23859,4.73812709,8.962608696,230.0,78.5738655749,13.0
23862,6.285714286,17.46,5.0,78.6762197202,0.0
23863,4.232799071,8.180571429,175.0,78.6762197202,12.0
23870,6.05,9.5,2.0,78.8468099625,0.0
23871,4.740481928,7.728873239,142.0,78.8468099625,39.0
23876,5.983333333,8.25,2.0,78.9491641078,0.0
23877,3.241445035,7.969911504,113.0,78.9491641078,33.0
23890,5.044444444,12.9,2.0,79.2562265438,0.0
23891,3.432531792,10.08640777,103.0,79.2562265438,8.0
23894,5.322222222,13.25,4.0,79.3244626407,0.0
23895,4.389833135,5.596969697,165.0,79.3244626407,13.0
23900,1.8,8.9764008905,81.3247311828,79.4609348345,0.0
23901,2.218824593,8.681818182,55.0,79.4609348345,82.0
23906,8.49,12.35,2.0,79.5632889799,0.0
23907,3.809012708,9.525064935,231.0,79.5632889799,7.0
23928,5.516666667,3.95,2.0,80.0068236097,0.0
23929,3.088074807,5.578703704,108.0,80.0068236097,66.0
23930,3.525,13.9,3.0,80.0750597066,0.0
23931,4.515323887,7.606484642,293.0,80.0750597066,11.0
23944,7.4,9.4,1.0,80.3480040942,0.0
23945,4.410644258,9.311111111,81.0,80.3480040942,7.0
23948,4.80508088556,8.9764008905,81.3247311828,80.4162401911,0.0
23949,5.464809524,9.719782609,138.0,80.4162401911,0.0
23952,6.018181818,18.8,2.0,80.5185943364,0.0
23953,4.276104418,7.698265896,173.0,80.5185943364,26.0
23954,10.96923077,8.9764008905,81.3247311828,80.5527123849,0.0
23955,5.082716535,8.265363128,179.0,80.5527123849,49.0
23960,7.0,28.0,1.0,80.6891845786,0.0
23961,4.579022457,9.984313725,102.0,80.6891845786,2.0
23976,4.28,9.1,2.0,80.9962470147,0.0
23977,4.937474916,8.786212121,66.0,80.9962470147,18.0
23978,6.222222222,1.1,1.0,81.0303650631,0.0
23979,5.081494662,9.13991342,231.0,81.0303650631,14.0
23980,5.0,12.0,1.0,81.09860116,0.0
23981,4.949682805,6.457777778,45.0,81.09860116,75.0
23990,3.575,8.9764008905,81.3247311828,81.3033094507,0.0
23991,5.577186312,10.72692308,78.0,81.3033094507,18.0
23992,3.557142857,8.9764008905,81.3247311828,81.3374274991,0.0
23993,5.497245509,10.78206897,145.0,81.3374274991,7.0
24002,2.1,8.9764008905,81.3247311828,81.5421357898,0.0
24003,4.793745318,7.69,103.0,81.5421357898,21.0
24012,3.475555556,8.9764008905,81.3247311828,81.7468440805,0.0
24013,4.128827038,6.537817259,197.0,81.7468440805,10.0
24014,4.32,16.25,4.0,81.780962129,0.0
24015,3.327703704,6.430941176,85.0,81.780962129,35.0
24020,4.645454545,8.9764008905,81.3247311828,81.9174343228,0.0
24021,5.108583569,10.6300578,173.0,81.9174343228,86.0
24022,3.85,8.9764008905,81.3247311828,81.9515523712,0.0
24023,4.290750605,8.026436782,87.0,81.9515523712,70.0
24026,4.307142857,10.3,1.0,82.0197884681,0.0
24027,3.723953824,6.578947368,133.0,82.0197884681,79.0
24032,4.0,10.95,2.0,82.1562606619,0.0
24033,5.091304348,10.02525253,99.0,82.1562606619,63.0
24048,14.06666667,10.2,2.0,82.4633230979,0.0
24049,5.802216867,9.82382199,382.0,82.4633230979,3.0
24056,4.366666667,37.25714286,7.0,82.6339133402,0.0
24057,4.137302905,9.697619048,210.0,82.6339133402,8.0
24078,3.8875,10.85,2.0,83.07744797,0.0
24079,6.0775,9.536086957,92.0,83.07744797,22.0
24080,6.44,8.9764008905,81.3247311828,83.1456840669,0.0
24081,4.170672451,4.500803213,249.0,83.1456840669,11.0
24090,7.0875,9.65,4.0,83.3503923576,0.0
24091,5.471030928,8.997790055,181.0,83.3503923576,1.0
24098,6.8,20.0,1.0,83.4868645513,0.0
24099,5.012716049,7.805107296,233.0,83.4868645513,0.0
24108,4.909090909,8.9764008905,81.3247311828,83.691572842,0.0
24109,5.953890063,7.710091743,109.0,83.691572842,9.0
24112,4.75,8.9764008905,81.3247311828,83.7939269874,0.0
24113,4.551703911,9.09956044,91.0,83.7939269874,4.0
24116,9.31,4.525,4.0,83.8621630843,0.0
24117,5.423633952,6.431111111,270.0,83.8621630843,0.0
24118,6.525,2.666666667,3.0,83.8962811327,0.0
24119,4.16802603,5.792130435,230.0,83.8962811327,37.0
24120,23.06,23.7,3.0,83.9645172296,0.0
24121,5.415646438,7.719178082,219.0,83.9645172296,7.0
24126,4.119230769,19.38571429,7.0,84.066871375,0.0
24127,7.069162562,11.774,350.0,84.066871375,8.0
24132,4.133333333,7.5,1.0,84.2033435687,0.0
24133,5.307934509,7.588695652,115.0,84.2033435687,31.0
24134,4.885714286,8.9764008905,81.3247311828,84.2374616172,0.0
24135,3.864064698,6.230534351,131.0,84.2374616172,92.0
24136,4.028571429,8.9764008905,81.3247311828,84.2715796656,0.0
24137,3.453378378,8.32972973,74.0,84.2715796656,100.0
24156,6.383333333,13.1,1.0,41.6274864376,0.0
24157,4.434851752,13.41682927,82.0,41.6274864376,19.0
24176,4.3,28.4,2.0,41.9891500904,0.0
24177,4.589272727,5.494736842,76.0,41.9891500904,19.0
24184,4.333333333,23.9,1.0,42.1338155515,0.0
24185,3.67869213,5.317777778,90.0,42.1338155515,41.0
24198,4.658333333,18.08,5.0,42.3869801085,0.0
24199,5.257819905,6.425042017,119.0,42.3869801085,0.0
24200,12.51538462,1.8,1.0,42.4231464738,0.0
24201,4.235602679,6.538461538,104.0,42.4231464738,14.0
24224,2.52,10.63333333,3.0,42.8571428571,0.0
24225,4.163579832,13.48965517,87.0,42.8571428571,27.0
24236,6.375,5.75,2.0,43.0741410488,0.0
24237,4.222487562,4.052651515,264.0,43.0741410488,131.0
24240,2.6,47.05,2.0,40.9354304636,0.0
24241,4.888002774,7.09057971,138.0,40.9354304636,68.0
24242,0.15,21.13333333,3.0,43.1464737794,0.0
24243,3.680528634,3.911987952,166.0,43.1464737794,82.0
24254,4.527272727,18.975,8.0,43.3634719711,0.0
24255,4.881226891,5.161946903,226.0,43.3634719711,15.0
24258,5.866666667,48.6,2.0,43.4358047016,0.0
24259,4.693048951,6.605084746,118.0,43.4358047016,76.0
24268,8.941666667,8.9764008905,81.3247311828,43.616636528,0.0
24269,3.606305819,4.542857143,70.0,43.616636528,53.0
24272,5.94,8.0,1.0,43.6889692586,0.0
24273,3.26245283,5.17721519,79.0,43.6889692586,163.0
24274,2.971,20.38571429,14.0,43.7251356239,0.0
24275,4.243588907,7.332773109,119.0,43.7251356239,17.0
24276,3.3,8.9764008905,81.3247311828,43.7613019892,0.0
24277,4.252455919,5.793506494,77.0,43.7613019892,0.0
24286,4.968333333,25.86666667,3.0,43.9421338156,0.0
24287,4.400692718,8.054146341,82.0,43.9421338156,10.0
24290,3.845454545,8.9764008905,81.3247311828,44.0144665461,0.0
24291,2.837957839,6.274347826,69.0,44.0144665461,13.0
24300,31.47272727,13.3,2.0,44.1952983725,0.0
24301,5.275607477,9.826804124,97.0,44.1952983725,2.0
24304,5.725,14.85,2.0,44.2676311031,0.0
24305,5.768697318,11.10532544,169.0,44.2676311031,33.0
24306,3.0,8.9764008905,81.3247311828,44.3037974684,0.0
24307,4.521985294,8.726732673,202.0,44.3037974684,20.0
24308,5.561538462,11.25,2.0,44.3399638336,0.0
24309,4.179571106,6.934951456,103.0,44.3399638336,29.0
24312,3.75,5.9,2.0,44.4122965642,0.0
24313,4.714923547,4.533884298,121.0,44.4122965642,35.0
24314,9.35,8.9764008905,81.3247311828,44.4484629295,0.0
24315,4.648732143,6.462666667,150.0,44.4484629295,7.0
24316,5.5,8.9764008905,81.3247311828,44.4846292948,0.0
24317,4.96471223,6.388888889,63.0,44.4846292948,36.0
24320,7.11875,23.75,6.0,44.5569620253,0.0
24321,4.251410072,6.904516129,155.0,44.5569620253,117.0
24322,6.118181818,17.71666667,6.0,44.5931283906,0.0
24323,7.256363636,9.3956,250.0,44.5931283906,1.0
24332,3.866666667,13.26666667,3.0,44.773960217,0.0
24333,4.863619632,8.026501767,283.0,44.773960217,13.0
24334,2.95,7.5,1.0,44.8101265823,0.0
24335,5.685321888,5.976978417,278.0,44.8101265823,16.0
24336,6.071428571,8.9764008905,81.3247311828,44.8462929476,0.0
24337,4.505175781,8.582352941,34.0,44.8462929476,36.0
24338,7.93,24.3,1.0,44.8824593128,0.0
24339,5.409419219,8.32027027,148.0,44.8824593128,16.0
24348,4.742857143,8.9764008905,81.3247311828,45.027124774,0.0
24349,3.718680927,12.63026316,76.0,45.027124774,2.0
24350,5.66,8.9764008905,81.3247311828,45.0632911392,0.0
24351,5.98602,6.508163265,98.0,45.0632911392,62.0
24352,6.378125,8.9764008905,81.3247311828,45.0994575045,0.0
24353,4.094042857,10.43333333,54.0,45.0994575045,61.0
24358,9.55,22.85,4.0,45.2079566004,0.0
24359,5.81866242,7.881632653,98.0,45.2079566004,0.0
24370,5.122222222,8.9764008905,81.3247311828,45.424954792,0.0
24371,4.883895131,5.57244898,98.0,45.424954792,5.0
24374,8.745714286,8.9764008905,81.3247311828,45.4972875226,0.0
24375,5.295714286,7.594419643,224.0,45.4972875226,0.0
24376,4.757575758,1.8,1.0,45.5334538879,0.0
24377,5.727017268,8.986046512,86.0,45.5334538879,27.0
24382,6.4,21.5,2.0,45.6419529837,0.0
24383,4.609657143,5.931818182,88.0,45.6419529837,11.0
24394,5.13,10.35714286,7.0,45.8589511754,0.0
24395,4.043652344,6.842987805,164.0,45.8589511754,3.0
24404,3.985714286,5.0,1.0,46.0397830018,0.0
24405,4.133761062,4.856115108,139.0,46.0397830018,42.0
24406,5.491666667,8.9764008905,81.3247311828,46.0759493671,0.0
24407,5.511621622,9.246296296,54.0,46.0759493671,0.0
24408,7.016666667,28.3,1.0,46.1121157324,0.0
24409,4.558114478,7.293012048,83.0,46.1121157324,14.0
24410,5.733333333,30.36,5.0,46.1482820976,0.0
24411,5.263,6.898530612,245.0,46.1482820976,0.0
24418,7.9375,9.9,1.0,46.2929475588,0.0
24419,3.506139535,6.411363636,88.0,46.2929475588,32.0
24422,5.991666667,25.6,2.0,46.3652802893,0.0
24423,4.091510791,5.431472081,197.0,46.3652802893,32.0
24424,2.20952381,9.157142857,7.0,46.4014466546,0.0
24425,3.950241821,11.48451613,155.0,46.4014466546,20.0
24438,4.4,9.8,2.0,46.6546112116,0.0
24439,3.746605769,8.109027778,144.0,46.6546112116,0.0
24452,15.0,20.9,2.0,46.9077757685,0.0
24453,5.568294118,8.633695652,92.0,46.9077757685,0.0
24454,8.755555556,8.9764008905,81.3247311828,46.9439421338,0.0
24455,6.318931298,10.4375,80.0,46.9439421338,7.0
24458,9.085,14.26,5.0,47.0162748644,0.0
24459,4.255253682,10.0027027,111.0,47.0162748644,19.0
24462,3.59,14.55,2.0,47.0886075949,0.0
24463,4.420299824,10.48901099,91.0,47.0886075949,5.0
24472,3.884615385,16.0,2.0,47.2694394213,0.0
24473,3.814738292,7.442857143,28.0,47.2694394213,28.0
24480,10.1125,12.3,3.0,47.4141048825,0.0
24481,4.88798893,6.802116402,189.0,47.4141048825,0.0
24484,4.438888889,8.9764008905,81.3247311828,47.486437613,0.0
24485,4.632584814,4.576923077,13.0,47.486437613,0.0
24486,5.3625,2.5,2.0,47.5226039783,0.0
24487,6.047019868,8.556547619,168.0,47.5226039783,0.0
24492,4.757142857,15.98888889,9.0,47.6311030741,0.0
24493,4.655731544,6.159139785,93.0,47.6311030741,6.0
24502,6.12,49.65,2.0,47.8119349005,0.0
24503,4.722700297,9.18627451,102.0,47.8119349005,6.0
24506,9.6,30.0,2.0,47.8842676311,0.0
24507,4.41611215,5.088043478,184.0,47.8842676311,20.0
24508,6.266666667,21.38333333,6.0,47.9204339964,0.0
24509,4.737937685,6.912666667,150.0,47.9204339964,10.0
