avg_s,mon_count_s,mon_sum,stu_id
5.9375,8,47.5,26792
3.939340909,440,1733.31,26793
3.4,2,6.8,26800
6.321063123,301,1902.64,26801
8.2,3,24.6,26802
5.598628763,299,1673.99,26803
3.768591304,575,2166.94,26805
3.306307692,130,429.82,26807
5.35,2,10.7,26812
4.991437803,619,3089.7,26813
4.091666667,6,24.55,26814
4.049059968,617,2498.27,26815
6.7,2,13.4,26816
4.486363636,528,2368.8,26817
3.309090909,11,36.4,26818
3.984733096,843,3359.13,26819
1.783333333,6,10.7,26820
2.533814229,506,1282.11,26821
4.036363636,11,44.4,26822
3.948924205,409,1615.11,26823
6.933333333,3,20.8,26824
5.168131635,471,2434.19,26825
4.825,4,19.3,26828
4.010819912,683,2739.39,26829
12.75947368,19,242.43,26832
2.910427553,842,2450.58,26833
3.121428571,14,43.7,26836
2.950772676,893,2635.04,26837
6.014285714,14,84.2,26840
4.20074124,742,3116.95,26841
2.9,4,11.6,26844
4.597319224,567,2606.68,26845
10.75,4,43,26846
3.61635468,609,2202.36,26847
4.6075,8,36.86,26856
4.511780822,657,2964.24,26857
11.48461538,13,149.3,26860
3.636155235,554,2014.43,26861
2.633333333,3,7.9,26862
4.065665567,909,3695.69,26863
4.98125,8,39.85,26864
5.001291667,480,2400.62,26865
7.479166667,12,89.75,26866
6.018529048,809,4868.99,26867
10.52857143,7,73.7,26870
5.167101911,314,1622.47,26871
5.50625,16,88.1,26872
5.128034026,529,2712.73,26873
4.1875,8,33.5,26874
4.377335244,349,1527.69,26875
2.677777778,9,24.1,26876
3.649880952,336,1226.36,26877
3.75,8,30,26882
3.755571688,551,2069.32,26883
7.3,9,65.7,26884
3.781024499,449,1697.68,26885
4.533333333,9,40.8,26886
4.539380531,452,2051.8,26887
5.96,5,29.8,26888
4.205065711,837,3519.64,26889
5.2,7,36.4,26894
2.479750594,842,2087.95,26895
6.4,7,44.8,26898
3.2175,692,2226.51,26899
4.525,4,18.1,26900
3.81166405,637,2428.03,26901
7.969230769,13,103.6,26902
4.660946237,930,4334.68,26903
5.455555556,9,49.1,26908
4.160866142,762,3170.58,26909
3.577777778,9,32.2,26910
4.41938253,664,2934.47,26911
8,1,8,26918
3.580366667,900,3222.33,26919
5.4,12,64.8,26920
3.652746955,739,2699.38,26921
5.15,8,41.2,26924
5.04,507,2555.28,26925
5.557142857,7,38.9,26926
4.308918206,379,1633.08,26927
3.9,2,7.8,26928
3.676460587,647,2378.67,26929
4.883333333,3,14.65,26930
3.447816514,545,1879.06,26931
5.5,1,5.5,26932
3.086847291,203,626.63,26933
9.2875,8,74.3,26936
5.339298532,613,3272.99,26937
4.063636364,11,44.7,26938
4.286905263,950,4072.56,26939
3.833333333,3,11.5,26942
4.499252336,642,2888.52,26943
6.58,5,32.9,26944
4.145369979,473,1960.76,26945
5.741666667,12,68.9,26952
4.124409938,322,1328.06,26953
11.28888889,9,101.6,26954
4.984478764,518,2581.96,26955
3.9,14,54.6,26958
4.902163743,513,2514.81,26959
4.2,1,4.2,26960
3.78975,640,2425.44,26961
4.586666667,15,68.8,26962
4.797054908,601,2883.03,26963
4.86,5,24.3,26964
4.280182841,711,3043.21,26965
13.46,5,67.3,26966
4.490252101,357,1603.02,26967
12.725,4,50.9,26970
4.464435946,523,2334.9,26971
5.6,2,11.2,26974
4.926983003,706,3478.45,26975
5.98,5,29.9,26976
5.55561674,454,2522.25,26977
3.233333333,6,19.4,26978
4.905791191,613,3007.25,26979
4.415,4,17.66,26980
4.392303263,521,2288.39,26981
7.52,10,75.2,26982
4.437029412,340,1508.59,26983
4.666666667,3,14,26984
5.235932203,472,2471.36,26985
6.5,2,13,26990
4.063461538,520,2113,26991
4.75,2,9.5,26992
6.281340206,388,2437.16,26993
9.0625,8,72.5,26996
4.991262525,499,2490.64,26997
3.031578947,19,57.6,26998
4.444306569,548,2435.48,26999
6.063636364,11,66.7,27000
3.983704268,656,2613.31,27001
8.65,6,51.9,27004
4.576843575,358,1638.51,27005
3.3,2,6.6,27006
3.322763533,702,2332.58,27007
5.85,4,23.4,27008
5.192642857,420,2180.91,27009
3.1,6,18.6,27012
5.164641638,293,1513.24,27013
4.15,2,8.3,27016
3.955185185,459,1815.43,27017
4.916666667,6,29.5,27018
4.33511194,536,2323.62,27019
2.98,5,14.9,27020
3.611694915,649,2343.99,27021
3.65,9,32.85,27022
3.477388535,628,2183.8,27023
8.125,8,65,27024
4.39145933,418,1835.63,27025
5.1,7,35.7,27026
6.020915033,306,1842.4,27027
8.409090909,11,92.5,27028
3.772280967,662,2497.25,27029
4.95,12,59.4,27030
6.275789474,760,4769.6,27031
2.177777778,9,19.6,27032
3.426098981,687,2353.73,27033
4.475,4,17.9,27034
4.291338432,523,2244.37,27035
2.133333333,3,6.4,27036
4.540708333,720,3269.31,27037
4.9,6,29.4,27038
3.725707763,438,1631.86,27039
5.616666667,6,33.7,27042
4.016834171,796,3197.4,27043
4.011111111,9,36.1,27044
3.512408293,627,2202.28,27045
4.3,3,12.9,27050
4.685862069,348,1630.68,27051
6.588888889,9,59.3,27052
4.29140665,391,1677.94,27053
4.3,5,21.5,27056
4.973996599,588,2924.71,27057
3.218181818,11,35.4,27058
4.40875817,612,2698.16,27059
5.234782609,23,120.4,27064
3.99501292,774,3092.14,27065
5.238461538,26,136.2,27066
3.413942457,1286,4390.33,27067
6.566666667,6,39.4,27068
4.177787419,922,3851.92,27069
6.148666667,15,92.23,27070
4.660427807,374,1743,27071
3.609090909,11,39.7,27076
4.159975309,405,1684.79,27077
4.666666667,6,28,27080
3.587900677,443,1589.44,27081
3.728571429,7,26.1,27082
4.145196429,560,2321.31,27083
1.7,3,5.1,27086
4.206686627,501,2107.55,27087
3,1,3,27088
4.090887097,744,3043.62,27089
5.683333333,6,34.1,27090
5.308848997,947,5027.48,27091
5.24,10,52.4,27092
4.703810811,370,1740.41,27093
2.55,6,15.3,27094
3.360857843,408,1371.23,27095
4.757142857,7,33.3,27098
4.915538462,390,1917.06,27099
4.32,5,21.6,27104
4.176720648,247,1031.65,27105
7.725,6,46.35,27106
5.0225,252,1265.67,27107
4.6,9,41.4,27108
3.796337522,557,2114.56,27109
8.1,2,16.2,27110
5.923629032,372,2203.59,27111
7.466666667,3,22.4,27114
4.577359307,231,1057.37,27115
4.12,5,20.6,27116
4.046854839,248,1003.62,27117
5.285714286,7,37,27118
4.519354839,279,1260.9,27119
4.78,5,23.9,27120
4.867620968,248,1207.17,27121
4,13,52,27122
4.227740586,239,1010.43,27123
3.311111111,9,29.8,27124
5.029211618,241,1212.04,27125
8.2,4,32.8,27128
4.686960352,227,1063.94,27129
19.32,5,96.6,27130
4.679363958,283,1324.26,27131
7.366666667,9,66.3,27132
5.218548387,558,2911.95,27133
5.6875,8,45.5,27134
3.242696177,497,1611.62,27135
3.6,4,14.4,27136
4.18597561,738,3089.25,27137
7.8625,8,62.9,27138
4.959819121,387,1919.45,27139
4.666666667,3,14,27142
4.894528044,731,3577.9,27143
5.966666667,3,17.9,27144
5.287777778,243,1284.93,27145
3.67,35,128.45,27146
4.647564276,739,3434.55,27147
3.433333333,6,20.6,27150
4.941816479,534,2638.93,27151
3.590909091,11,39.5,27152
4.243858521,622,2639.68,27153
4.766666667,9,42.9,27154
2.952777778,774,2285.45,27155
4.171428571,7,29.2,27160
3.520991736,484,1704.16,27161
8.6,1,8.6,27162
5.44772118,373,2032,27163
5.3,6,31.8,27164
3.220097403,308,991.79,27165
4.866666667,3,14.6,27174
4.760498615,361,1718.54,27175
4.183333333,6,25.1,27176
4.127094801,327,1349.56,27177
10.28,10,102.8,27182
4.761437055,842,4009.13,27183
9.225,4,36.9,27184
3.694155251,438,1618.04,27185
3.731578947,19,70.9,27188
4.27570922,282,1205.75,27189
3.9,11,42.9,27190
4.553245383,379,1725.68,27191
6.975,20,139.5,27192
5.1975,248,1288.98,27193
6.74,10,67.4,27196
3.756826758,583,2190.23,27197
3.123333333,15,46.85,27204
2.96,728,2154.88,27205
1.711111111,9,15.4,27206
3.651835017,594,2169.19,27207
5.885,10,58.85,27210
4.178958333,672,2808.26,27211
4.066666667,3,12.2,27212
2.940661578,786,2311.36,27213
5.3,7,37.1,27214
2.780887265,958,2664.09,27215
6.992857143,7,48.95,27220
4.177861799,767,3204.42,27221
5.55,8,44.4,27224
5.740534351,393,2256.03,27225
4.75,14,66.5,27228
5.927305556,360,2133.83,27229
7.0875,16,113.4,27230
4.955987261,471,2334.27,27231
4.594117647,17,78.1,27234
3.739440459,697,2606.39,27235
10.41428571,7,72.9,27238
4.854356725,342,1660.19,27239
2.06,5,10.3,27242
3.465525926,675,2339.23,27243
4.6625,8,37.3,27244
5.314725275,273,1450.92,27245
7.2,3,21.6,27248
4.384087838,592,2595.38,27249
9.488235294,17,161.3,27250
4.911832461,191,938.16,27251
2.94,5,14.7,27252
3.841814159,452,1736.5,27253
4.329411765,17,73.6,27254
3.897096774,589,2295.39,27255
3.24,25,81,27262
3.775570248,605,2284.22,27263
14.75,10,147.5,27264
5.201516245,554,2881.64,27265
2.35,6,14.1,27268
3.104872881,708,2198.25,27269
7.5,3,22.5,27274
4.81427451,765,3682.92,27275
9.96,5,49.8,27276
4.1102746,437,1796.19,27277
14.15,2,28.3,27278
3.365118734,758,2550.76,27279
3,1,3,27282
3.887884363,761,2958.68,27283
8.1,1,8.1,27284
6.446980198,404,2604.58,27285
3.85,6,23.1,27286
4.442993039,431,1914.93,27287
4.466666667,3,13.4,27290
3.574759725,437,1562.17,27291
5.763157895,19,109.5,27294
5.376318786,527,2833.32,27295
5.24,7,36.68,27296
4.257508855,847,3606.11,27297
4.285714286,14,60,27298
5.216373293,659,3437.59,27299
4.8,3,14.4,27300
4.883536842,475,2319.68,27301
4.936363636,11,54.3,27302
5.393505155,776,4185.36,27303
5.32,5,26.6,27304
5.261262136,618,3251.46,27305
3.507173913,46,161.33,27310
3.41436205,917,3130.97,27311
4.457142857,7,31.2,27312
3.412681018,1022,3487.76,27313
6.63125,16,106.1,27318
3.937979651,688,2709.33,27319
9.9,3,29.7,27320
3.787879177,778,2946.97,27321
2.72,5,13.6,27322
3.339623568,611,2040.51,27323
4.9,5,24.5,27324
4.329423868,486,2104.1,27325
1.5,2,3,27326
3.689619718,710,2619.63,27327
5.5,5,27.5,27328
4.786146789,545,2608.45,27329
2,1,2,27330
7.787169118,272,2118.11,27331
5.05,2,10.1,27332
5.475802048,293,1604.41,27333
5.55,4,22.2,27336
4.84392,625,3027.45,27337
4.158333333,12,49.9,27342
5.321383648,636,3384.4,27343
9.43,10,94.3,27348
6.622423664,524,3470.15,27349
7.475,4,29.9,27350
5.963317384,627,3739,27351
4.79375,8,38.35,27354
4.809896694,484,2327.99,27355
4.48,5,22.4,27356
4.048066595,931,3768.75,27357
5.24375,8,41.95,27358
5.364011461,698,3744.08,27359
2.875,4,11.5,27360
4.092823344,634,2594.85,27361
3.65,8,29.2,27366
4.738926081,717,3397.81,27367
5.377777778,9,48.4,27370
1.64619699,731,1203.37,27371
3.9,1,3.9,27372
2.550926641,518,1321.38,27373
5.121428571,14,71.7,27374
2.299815574,488,1122.31,27375
5.722222222,18,103,27376
4.336610429,652,2827.47,27377
2.8875,4,11.55,27378
1.320955137,691,912.78,27379
4.75,4,19,27380
4.13372093,473,1955.25,27381
4.63,10,46.3,27382
2.866736196,815,2336.39,27383
2.75,2,5.5,27384
4.065412446,691,2809.2,27385
5.043545082,488,2461.25,27387
5.35,2,10.7,27388
4.834919473,683,3302.25,27389
2.825,8,22.6,27394
4.490255537,587,2635.78,27395
2.642857143,7,18.5,27396
6.053127036,307,1858.31,27397
3.875,12,46.5,27398
4.259092827,474,2018.81,27399
7.630769231,13,99.2,27400
5.542173913,483,2676.87,27401
6.888888889,9,62,27402
5.425602094,382,2072.58,27403
5.5,1,5.5,27406
2.903210576,1059,3074.5,27407
5.9,5,29.5,27408
3.048336714,986,3005.66,27409
4.3,14,60.2,27412
3.136427718,837,2625.19,27413
4.557142857,7,31.9,27414
4.360102249,489,2132.09,27415
3.109090909,11,34.2,27416
5.47519337,543,2973.03,27417
4.55,2,9.1,27418
5.247635468,406,2130.54,27419
4.466666667,12,53.6,27420
4.030980769,520,2096.11,27421
8.278947368,19,157.3,27422
4.326231648,613,2651.98,27423
8.866666667,12,106.4,27426
4.342249135,578,2509.82,27427
15.21111111,9,136.9,27432
5.707161937,599,3418.59,27433
7.773684211,19,147.7,27434
3.796281481,675,2562.49,27435
2.26,5,11.3,27436
3.01285528,767,2310.86,27437
5.01,5,25.05,27440
5.191308411,214,1110.94,27441
4.128571429,7,28.9,27444
4.521586998,523,2364.79,27445
4.48,7,31.36,27452
3.284497608,627,2059.38,27453
4.938333333,6,29.63,27454
5.194386694,481,2498.5,27455
6.432222222,18,115.78,27460
5.145685426,693,3565.96,27461
5.823076923,13,75.7,27464
3.661607143,672,2460.6,27465
3.903333333,9,35.13,27472
4.399792663,627,2758.67,27473
4.984615385,13,64.8,27476
4.94873805,523,2588.19,27477
6.666,5,33.33,27478
4.181473684,570,2383.44,27479
2.54,10,25.4,27480
4.890695971,546,2670.32,27481
5.02,5,25.1,27486
5.15851632,674,3476.84,27487
3.433333333,6,20.6,27490
3.797491409,291,1105.07,27491
4.722222222,9,42.5,27492
5.59403423,409,2287.96,27493
6.177777778,9,55.6,27494
4.248424821,419,1780.09,27495
3.11875,8,24.95,27496
4.379571865,327,1432.12,27497
4.836363636,22,106.4,27498
3.927467811,699,2745.3,27499
4.55,12,54.6,27500
4.176166365,553,2309.42,27501
3.4,4,13.6,27508
5.02385906,298,1497.11,27509
2.955333333,15,44.33,27510
4.103435294,850,3487.92,27511
8.475,4,33.9,27514
5.525774194,310,1712.99,27515
2.2,2,4.4,27516
3.395162933,982,3334.05,27517
4.225,16,67.6,27518
2.733780992,968,2646.3,27519
3.566666667,3,10.7,27524
4.034402516,636,2565.88,27525
5.1,5,25.5,27526
4.377635934,846,3703.48,27527
2.8625,8,22.9,27528
5.283440285,561,2964.01,27529
5.2,4,20.8,27530
4.460650995,553,2466.74,27531
4.142857143,7,29,27532
4.817067449,682,3285.24,27533
5.03,10,50.3,27534
4.240812808,406,1721.77,27535
3,4,12,27536
3.810451505,598,2278.65,27537
4.9,4,19.6,27538
3.922091021,813,3188.66,27539
2.74,5,13.7,27542
4.216522634,486,2049.23,27543
5.86,5,29.3,27544
4.186397059,680,2846.75,27545
7.733333333,15,116,27546
4.836645161,310,1499.36,27547
6.433333333,6,38.6,27548
4.48802269,617,2769.11,27549
5.5375,8,44.3,27552
3.756,585,2197.26,27553
4.12875,16,66.06,27554
4.678577154,499,2334.61,27555
4.725,8,37.8,27556
3.510720268,597,2095.9,27557
6.716666667,9,60.45,27558
4.774427609,594,2836.01,27559
6.016666667,6,36.1,27560
5.778534279,423,2444.32,27561
4.426315789,19,84.1,27568
4.055730769,780,3163.47,27569
3.425,8,27.4,27570
4.365942446,695,3034.33,27571
4.871428571,14,68.2,27572
3.828639456,735,2814.05,27573
2.6625,8,21.3,27576
1.560139535,1075,1677.15,27577
5.8625,8,46.9,27578
4.915171569,408,2005.39,27579
0.5,1,0.5,27580
1.811247563,1026,1858.34,27581
3.672727273,11,40.4,27582
2.359756522,575,1356.86,27583
5.3,4,21.2,27584
3.437654321,405,1392.25,27585
5.266666667,3,15.8,27586
3.535607029,626,2213.29,27587
4.55,4,18.2,27588
3.876873786,515,1996.59,27589
7.890625,16,126.25,27590
4.430628272,573,2538.75,27591
3.7,3,11.1,27592
4.220745501,389,1641.87,27593
3.933333333,6,23.6,27596
4.790924658,292,1398.95,27597
5.06,5,25.3,27598
3.828599034,414,1585.04,27599
6.875,4,27.5,27600
4.303921569,408,1756,27601
5.1125,8,40.9,27608
4.28458194,598,2562.18,27609
7.7,3,23.1,27610
4.108992095,506,2079.15,27611
26.5,9,238.5,27612
4.304392523,856,3684.56,27613
3.76,5,18.8,27614
4.887360208,769,3758.38,27615
6.44,5,32.2,27618
3.514433498,609,2140.29,27619
5.833333333,9,52.5,27620
4.137366771,319,1319.82,27621
8.01,10,80.1,27622
5.260609319,558,2935.42,27623
2,5,10,27624
4.59359375,832,3821.87,27625
0.7825,4,3.13,27626
4.273162791,430,1837.46,27627
3.316666667,3,9.95,27634
6.030909091,363,2189.22,27635
6.08,5,30.4,27636
4.895867052,346,1693.97,27637
5.56,10,55.6,27640
3.676087457,869,3194.52,27641
3.0875,16,49.4,27642
4.032607781,951,3835.01,27643
6.589285714,14,92.25,27644
3.104606061,825,2561.3,27645
3.772727273,11,41.5,27646
3.829980583,515,1972.44,27647
18.95714286,7,132.7,27652
5.366536585,205,1100.14,27653
4.5,2,9,27656
3.960732601,546,2162.56,27657
10.87142857,7,76.1,27658
4.874786585,328,1598.93,27659
7.628571429,7,53.4,27662
4.6990625,224,1052.59,27663
4.6,2,9.2,27664
4.788115016,626,2997.36,27665
4.133333333,3,12.4,27668
4.730108108,555,2625.21,27669
5.055555556,9,45.5,27670
3.699935691,311,1150.68,27671
8.818181818,11,97,27674
3.441980983,631,2171.89,27675
4.597333333,15,68.96,27678
4.395405405,370,1626.3,27679
3.172727273,11,34.9,27682
6.668389262,298,1987.18,27683
4.24375,16,67.9,27684
5.35944,500,2679.72,27685
2.730769231,13,35.5,27686
3.555657238,601,2136.95,27687
6.05,6,36.3,27688
4.321185286,734,3171.75,27689
3.104545455,11,34.15,27690
3.008025292,1028,3092.25,27691
4.1125,8,32.9,27692
3.277038961,770,2523.32,27693
7.8,2,15.6,27694
6.04915625,320,1935.73,27695
5.6,1,5.6,27696
5.497960848,613,3370.25,27697
10.6,1,10.6,27698
4.850148699,269,1304.69,27699
7.525,12,90.3,27702
4.756917197,785,3734.18,27703
14.44285714,7,101.1,27704
4.188598802,835,3497.48,27705
4.92,10,49.2,27708
3.175630631,444,1409.98,27709
4.922222222,9,44.3,27710
2.208192905,902,1991.79,27711
4.491666667,12,53.9,27712
2.503555018,827,2070.44,27713
5.46,5,27.3,27716
4.440790021,481,2136.02,27717
3.555555556,9,32,27718
3.78331565,377,1426.31,27719
3.7,7,25.9,27720
4.203738095,420,1765.57,27721
3.5,6,21,27722
3.742910053,567,2122.23,27723
7.971428571,7,55.8,27724
3.614829545,528,1908.63,27725
3.75,4,15,27726
4.553619048,525,2390.65,27727
14.15,2,28.3,27728
3.385,474,1604.49,27729
3.933333333,6,23.6,27730
4.36545858,676,2951.05,27731
3.866666667,9,34.8,27734
4.526727829,327,1480.24,27735
5.05,4,20.2,27738
3.135964432,731,2292.39,27739
4.142857143,14,58,27740
3.97362356,781,3103.4,27741
2.733333333,3,8.2,27742
3.62912037,648,2351.67,27743
6.657142857,7,46.6,27748
3.536890344,611,2161.04,27749
6.353846154,13,82.6,27750
4.612984563,583,2689.37,27751
9.49,10,94.9,27754
4.312927497,731,3152.75,27755
7.716666667,6,46.3,27758
3.080763158,760,2341.38,27759
4.981481481,27,134.5,27760
3.228524138,725,2340.68,27761
5.755714286,14,80.58,27764
3.857568493,584,2252.82,27765
6.32,20,126.4,27766
3.607157143,700,2525.01,27767
10.8,3,32.4,27768
3.368463768,1035,3486.36,27769
5.325,12,63.9,27770
4.863329439,856,4163.01,27771
2.272727273,11,25,27774
3.356520737,868,2913.46,27775
7.2,11,79.2,27776
4.805862944,788,3787.02,27777
5.177653631,179,926.8,27783
4.772727273,11,52.5,27784
4.241357254,641,2718.71,27785
2.7,3,8.1,27786
4.50576699,515,2320.47,27787
5.516666667,6,33.1,27790
4.767914894,235,1120.46,27791
6.377777778,9,57.4,27792
4.357019749,557,2426.86,27793
4.75,6,28.5,27800
4.978018018,111,552.56,27801
3.033333333,3,9.1,27802
5.037715736,197,992.43,27803
6.1,11,67.1,27806
4.526066482,361,1633.91,27807
4.636,15,69.54,27808
4.634758842,622,2882.82,27809
8.6,6,51.6,27812
3.349585799,676,2264.32,27813
3.1,6,18.6,27816
3.29130031,646,2126.18,27817
12.42857143,7,87,27818
4.211554192,489,2059.45,27819
5.185714286,7,36.3,27820
2.893328877,748,2164.21,27821
5.275,4,21.1,27822
2.906608392,572,1662.58,27823
28,1,28,27824
5.681533181,437,2482.83,27825
1.55,2,3.1,27828
4.50582343,589,2653.93,27829
3.816666667,6,22.9,27832
3.653608939,895,3269.98,27833
2.31,10,23.1,27836
3.392491429,875,2968.43,27837
7.271428571,7,50.9,27838
4.38920354,452,1983.92,27839
5.333333333,3,16,27840
5.849390519,443,2591.28,27841
5.3,8,42.4,27842
5.596859206,554,3100.66,27843
3.625,12,43.5,27844
4.959490741,1296,6427.5,27845
4.475,4,17.9,27846
4.523669725,436,1972.32,27847
4.778125,16,76.45,27848
4.711008969,446,2101.11,27849
3.192307692,13,41.5,27852
3.880793872,718,2786.41,27853
4.548461538,13,59.13,27854
5.264795699,465,2448.13,27855
7.514285714,7,52.6,27856
4.81524207,599,2884.33,27857
4.5625,8,36.5,27860
4.863624161,447,2174.04,27861
3.39,5,16.95,27866
4.158899083,654,2719.92,27867
4.153571429,14,58.15,27868
4.70687664,762,3586.64,27869
4.36875,8,34.95,27870
4.765540335,657,3130.96,27871
2.602,10,26.02,27872
3.463064713,819,2836.25,27873
3.1,9,27.9,27874
3.332789855,828,2759.55,27875
3.0825,4,12.33,27878
6.106185102,443,2705.04,27879
4.977777778,9,44.8,27880
3.770068871,726,2737.07,27881
4.533333333,3,13.6,27888
4.110035842,837,3440.1,27889
8.333333333,21,175,27892
3.265882353,1071,3497.76,27893
5.666666667,3,17,27896
5.4871875,224,1229.13,27897
6.928125,16,110.85,27898
3.66120944,678,2482.3,27899
5.04,5,25.2,27900
4.887895954,865,4228.03,27901
7.08,5,35.4,27902
5.187963303,545,2827.44,27903
6.288888889,9,56.6,27908
4.544193548,682,3099.14,27909
4.076842105,19,77.46,27910
4.134398625,291,1203.11,27911
7.852142857,14,109.93,27912
4.357695853,651,2836.86,27913
13.73333333,3,41.2,27918
4.521960073,551,2491.6,27919
4.775,4,19.1,27922
4.904635762,302,1481.2,27923
10.51666667,6,63.1,27924
3.979283854,768,3056.09,27925
4.47,10,44.7,27926
6.375019011,526,3353.26,27927
4.478571429,14,62.7,27928
5.948742038,628,3735.81,27929
8.344444444,9,75.1,27930
5.4225878,541,2933.62,27931
27.62,5,138.1,27932
6.333571429,406,2571.43,27933
4.266666667,6,25.6,27936
2.760704225,284,784.04,27937
3.68,5,18.4,27938
4.233054054,370,1566.23,27939
5.288888889,9,47.6,27940
3.828133333,525,2009.77,27941
5.133333333,3,15.4,27942
2.868218085,752,2156.9,27943
6.013793103,29,174.4,27944
5.369365079,252,1353.08,27945
3.375,4,13.5,27946
5.082905983,351,1784.1,27947
9.02,5,45.1,27950
5.100891266,561,2861.6,27951
6.075,4,24.3,27954
3.963927445,634,2513.13,27955
4.076923077,13,53,27956
4.827763158,456,2201.46,27957
4.775,4,19.1,27958
1.880747664,321,603.72,27959
3.85,16,61.6,27960
4.042834225,748,3024.04,27961
5.966666667,6,35.8,27966
4.128736,625,2580.46,27967
7.85,2,15.7,27968
4.435945946,148,656.52,27969
3.057142857,7,21.4,27974
4.113772152,790,3249.88,27975
5.166666667,3,15.5,27982
4.800511551,606,2909.11,27983
3.914285714,14,54.8,27984
5.919774648,710,4203.04,27985
3.8375,8,30.7,27986
4.391357027,619,2718.25,27987
5.4125,8,43.3,27988
5.397796327,599,3233.28,27989
3.453846154,13,44.9,27990
4.416850962,416,1837.41,27991
4.985714286,7,34.9,27992
3.472091837,588,2041.59,27993
3.97,10,39.7,27994
3.902494432,449,1752.22,27995
3.657142857,7,25.6,27996
5.418627859,481,2606.36,27997
5.82,5,29.1,27998
4.19418239,318,1333.75,27999
2.928571429,7,20.5,28000
4.168705882,510,2126.04,28001
6.65,6,39.9,28002
4.846932367,414,2006.63,28003
3.694761905,42,155.18,28010
4.456039297,967,4308.99,28011
5.225,8,41.8,28012
5.981844059,808,4833.33,28013
10.46,5,52.3,28014
7.006781768,724,5072.91,28015
4.125,4,16.5,28018
4.066220096,209,849.84,28019
17.51666667,6,105.1,28020
4.474265734,286,1279.64,28021
8.6,1,8.6,28028
4.884650794,630,3077.33,28029
4.866666667,3,14.6,28030
5.130150754,398,2041.8,28031
6.28,10,62.8,28036
3.847700535,374,1439.04,28037
4.8,21,100.8,28040
3.652304569,985,3597.52,28041
5.6375,8,45.1,28042
4.496906318,459,2064.08,28043
5.8,2,11.6,28044
5.149083969,262,1349.06,28045
4.5,1,4.5,28048
5.700783848,421,2400.03,28049
8.291666667,12,99.5,28050
5.174765478,533,2758.15,28051
7.3,16,116.8,28052
5.272725451,499,2631.09,28053
6.3625,8,50.9,28056
3.408897893,617,2103.29,28057
7.828571429,7,54.8,28058
5.647848837,516,2914.29,28059
10.92857143,14,153,28060
4.988086124,418,2085.02,28061
3.47,10,34.7,28064
3.719253145,1272,4730.89,28065
6.97,10,69.7,28068
2.896958678,605,1752.66,28069
2.25,2,4.5,28072
3.191453397,633,2020.19,28073
5,14,70,28074
4.203482759,580,2438.02,28075
5.6,7,39.2,28076
4.355066667,525,2286.41,28077
5.633333333,18,101.4,28080
4.317807407,675,2914.52,28081
3.6375,8,29.1,28082
4.412329843,382,1685.51,28083
3.825,4,15.3,28088
4.062705667,547,2222.3,28089
4.3525,20,87.05,28096
3.901804124,776,3027.8,28097
10,11,110,28100
5.097010804,833,4245.81,28101
4.311111111,9,38.8,28102
4.447886435,634,2819.96,28103
1.05,1,1.05,28110
5.535645756,271,1500.16,28111
5.109076305,249,1272.16,28113
7.925714286,14,110.96,28114
4.688197088,893,4186.56,28115
8.725,4,34.9,28116
3.896618037,754,2938.05,28117
4.485714286,7,31.4,28118
4.288011869,337,1445.06,28119
6.4,2,12.8,28120
5.29047486,716,3787.98,28121
3.6875,8,29.5,28124
4.457407407,594,2647.7,28125
4.85,4,19.4,28126
5.707941176,612,3493.26,28127
3.82625,8,30.61,28128
3.316944801,779,2583.9,28129
3.544444444,9,31.9,28130
4.251467505,477,2027.95,28131
3.933333333,12,47.2,28132
4.481124547,827,3705.89,28133
7.783333333,6,46.7,28134
4.485346535,606,2718.12,28135
6.47,10,64.7,28136
3.199562982,778,2489.26,28137
5.5625,8,44.5,28142
4.46956044,364,1626.92,28143
4.488888889,9,40.4,28144
4.730984252,508,2403.34,28145
2.685714286,7,18.8,28146
3.307239354,681,2252.23,28147
3.616666667,6,21.7,28148
4.036593807,549,2216.09,28149
2.42,5,12.1,28150
5.07487965,457,2319.22,28151
4.871428571,7,34.1,28152
4.755142857,455,2163.59,28153
18.87916667,12,226.55,28154
4.423745247,526,2326.89,28155
4.18,10,41.8,28156
4.578431818,440,2014.51,28157
6.685714286,7,46.8,28158
3.37855573,637,2152.14,28159
5.671428571,7,39.7,28160
3.887248322,596,2316.8,28161
5.5,2,11,28162
4.402548476,361,1589.32,28163
7.185714286,7,50.3,28166
4.208606195,452,1902.29,28167
5.033333333,12,60.4,28168
4.000178218,505,2020.09,28169
5.6,4,22.4,28170
4.846090373,509,2466.66,28171
14.83,10,148.3,28172
3.648017857,560,2042.89,28173
4.6625,8,37.3,28174
5.741956044,455,2612.59,28175
4.533333333,3,13.6,28176
4.159421642,536,2229.45,28177
7.827272727,11,86.1,28196
4.089113186,857,3504.37,28197
9.95,4,39.8,28198
3.959875195,641,2538.28,28199
5.4,8,43.2,28202
3.452410546,531,1833.23,28203
1.792,5,8.96,28204
2.532703583,614,1555.08,28205
5.466666667,3,16.4,28208
4.321908714,241,1041.58,28209
2.916842105,19,55.42,28210
4.191111111,333,1395.64,28211
5.783333333,6,34.7,28212
4.156547789,701,2913.74,28213
5.741666667,12,68.9,28216
5.876727605,547,3214.57,28217
5.4,11,59.4,28218
4.266718147,259,1105.08,28219
8.091666667,12,97.1,28222
5.595512821,234,1309.35,28223
