stu_id,dep,top,top_
20519,2,200,50.50505051
20522,2,203,51.26262626
20523,2,204,51.51515152
20524,2,205,51.76767677
20525,2,206,52.02020202
20538,1,121,32.88043478
20539,1,122,33.15217391
20544,1,127,34.51086957
20545,1,128,34.7826087
20550,1,133,36.14130435
20551,1,134,36.41304348
20560,1,141,38.31521739
20561,1,142,38.58695652
20562,1,143,38.85869565
20563,1,144,39.13043478
20566,1,147,39.94565217
20567,1,148,40.2173913
20570,1,151,41.0326087
20571,1,152,41.30434783
20578,1,157,42.66304348
20579,1,158,42.93478261
20580,1,159,43.20652174
20581,1,160,43.47826087
20582,9,1625,55.40402318
20583,9,1626,55.43811797
20590,1,167,45.38043478
20591,1,168,45.65217391
20592,1,169,45.92391304
20593,1,170,46.19565217
20594,1,171,46.4673913
20595,1,172,46.73913043
20596,1,173,47.01086957
20597,1,174,47.2826087
20602,1,179,48.64130435
20603,1,180,48.91304348
20604,1,181,49.18478261
20605,1,182,49.45652174
20606,1,183,49.72826087
20607,1,184,50
20612,4,945,39.14664457
20613,4,946,39.18806959
20624,1,199,54.07608696
20625,1,200,54.34782609
20626,1,201,54.61956522
20627,1,202,54.89130435
20632,1,207,56.25
20633,1,208,56.52173913
20634,1,209,56.79347826
20635,1,210,57.06521739
20638,4,947,39.22949461
20639,4,948,39.27091964
20640,1,213,57.88043478
20641,1,214,58.15217391
20646,1,219,59.51086957
20647,1,220,59.7826087
20648,1,221,60.05434783
20649,1,222,60.32608696
20650,1,223,60.59782609
20651,1,224,60.86956522
20652,8,1732,61.20141343
20653,8,1733,61.23674912
20656,16,181,44.8019802
20657,16,182,45.04950495
20662,1,231,62.77173913
20663,1,232,63.04347826
20668,1,237,64.40217391
20669,1,238,64.67391304
20672,1,241,65.48913043
20673,1,242,65.76086957
20676,1,245,66.57608696
20677,1,246,66.84782609
20698,1,267,72.55434783
20699,1,268,72.82608696
20714,18,63,32.64248705
20715,18,64,33.16062176
20720,18,69,35.75129534
20721,18,70,36.26943005
20722,18,71,36.78756477
20723,18,72,37.30569948
20728,18,77,39.89637306
20729,18,78,40.41450777
20738,18,87,45.07772021
20739,18,88,45.59585492
20752,18,99,51.29533679
20753,18,100,51.8134715
20762,18,109,56.47668394
20763,18,110,56.99481865
20764,18,111,57.51295337
20765,18,112,58.03108808
20766,18,113,58.5492228
20767,18,114,59.06735751
20770,18,117,60.62176166
20771,18,118,61.13989637
20772,18,119,61.65803109
20773,18,120,62.1761658
20782,18,129,66.83937824
20783,18,130,67.35751295
20784,18,131,67.87564767
20785,18,132,68.39378238
20798,12,6,1.176470588
20799,12,7,1.37254902
20804,12,12,2.352941176
20805,12,13,2.549019608
20812,12,20,3.921568627
20813,12,21,4.117647059
20816,12,24,4.705882353
20817,12,25,4.901960784
20826,12,34,6.666666667
20827,12,35,6.862745098
20836,12,44,8.62745098
20837,12,45,8.823529412
20840,12,48,9.411764706
20841,12,49,9.607843137
20848,12,56,10.98039216
20849,12,57,11.17647059
20850,12,58,11.37254902
20851,12,59,11.56862745
20856,12,64,12.54901961
20857,12,65,12.74509804
20858,12,66,12.94117647
20859,12,67,13.1372549
20868,12,76,14.90196078
20869,12,77,15.09803922
20876,12,84,16.47058824
20877,12,85,16.66666667
20878,12,86,16.8627451
20879,12,87,17.05882353
20880,12,88,17.25490196
20881,12,89,17.45098039
20898,12,106,20.78431373
20899,12,107,20.98039216
20900,12,108,21.17647059
20901,12,109,21.37254902
20902,12,110,21.56862745
20903,12,111,21.76470588
20908,12,116,22.74509804
20909,12,117,22.94117647
20910,12,118,23.1372549
20911,12,119,23.33333333
20912,12,120,23.52941176
20913,12,121,23.7254902
20934,12,142,27.84313725
20935,12,143,28.03921569
20938,12,146,28.62745098
20939,12,147,28.82352941
20940,12,148,29.01960784
20941,12,149,29.21568627
20950,12,158,30.98039216
20951,12,159,31.17647059
20952,12,160,31.37254902
20953,12,161,31.56862745
20956,12,164,32.15686275
20957,12,165,32.35294118
20962,12,170,33.33333333
20963,12,171,33.52941176
20968,12,176,34.50980392
20969,12,177,34.70588235
20978,12,186,36.47058824
20979,12,187,36.66666667
20980,12,188,36.8627451
20981,12,189,37.05882353
20982,12,190,37.25490196
20983,12,191,37.45098039
20984,12,192,37.64705882
20985,12,193,37.84313725
20986,12,194,38.03921569
20987,12,195,38.23529412
20992,12,200,39.21568627
20993,12,201,39.41176471
21014,12,222,43.52941176
21015,12,223,43.7254902
21016,12,224,43.92156863
21017,12,225,44.11764706
21018,12,226,44.31372549
21019,12,227,44.50980392
21022,12,230,45.09803922
21023,12,231,45.29411765
21024,12,232,45.49019608
21025,12,233,45.68627451
21026,12,234,45.88235294
21027,12,235,46.07843137
21044,12,252,49.41176471
21045,12,253,49.60784314
21048,12,256,50.19607843
21049,12,257,50.39215686
21050,12,258,50.58823529
21051,12,259,50.78431373
21054,12,262,51.37254902
21055,12,263,51.56862745
21062,12,270,52.94117647
21063,12,271,53.1372549
21068,12,276,54.11764706
21069,12,277,54.31372549
21070,12,278,54.50980392
21071,12,279,54.70588235
21074,12,282,55.29411765
21075,12,283,55.49019608
21084,13,987,36.366986
21085,13,988,36.40383198
21086,13,989,36.44067797
21087,13,990,36.47752395
21096,13,999,36.8091378
21097,13,1000,36.84598379
21104,13,1007,37.10390567
21105,13,1008,37.14075166
21116,13,1019,37.54605748
21117,13,1020,37.58290346
21118,13,1021,37.61974945
21119,13,1022,37.65659543
21120,13,1023,37.69344141
21121,13,1024,37.7302874
21148,13,1051,38.72512896
21149,13,1052,38.76197494
21152,13,1055,38.8725129
21153,13,1056,38.90935888
21164,13,1067,39.3146647
21165,13,1068,39.35151069
21168,13,1071,39.46204864
21169,13,1072,39.49889462
21178,13,1081,39.83050847
21179,13,1082,39.86735446
21180,13,1083,39.90420044
21181,13,1084,39.94104643
21184,13,1087,40.05158438
21185,13,1088,40.08843036
21186,13,1089,40.12527634
21187,13,1090,40.16212233
21190,13,1093,40.27266028
21191,13,1094,40.30950626
21200,13,1103,40.64112012
21201,13,1104,40.6779661
21212,13,1115,41.08327192
21213,13,1116,41.12011791
21242,13,1145,42.18865144
21243,13,1146,42.22549742
21246,13,1149,42.33603537
21247,13,1150,42.37288136
21248,13,1151,42.40972734
21249,13,1152,42.44657332
21252,13,1155,42.55711127
21253,13,1156,42.59395726
21256,13,1159,42.70449521
21257,13,1160,42.74134119
21272,13,1175,43.29403095
21273,13,1176,43.33087693
21278,13,1181,43.51510685
21279,13,1182,43.55195284
21286,13,1189,43.80987472
21287,13,1190,43.84672071
21288,13,1191,43.88356669
21289,13,1192,43.92041268
21290,13,1193,43.95725866
21291,13,1194,43.99410464
21292,13,1195,44.03095063
21293,13,1196,44.06779661
21296,13,1199,44.17833456
21297,13,1200,44.21518055
21312,13,1215,44.7678703
21313,13,1216,44.80471629
21320,13,1223,45.06263817
21321,13,1224,45.09948416
21322,13,1225,45.13633014
21323,13,1226,45.17317612
21324,13,1227,45.21002211
21325,13,1228,45.24686809
21326,13,1229,45.28371408
21327,13,1230,45.32056006
21332,13,1235,45.50478998
21333,13,1236,45.54163596
21334,13,1237,45.57848195
21335,13,1238,45.61532793
21338,13,1241,45.72586588
21339,13,1242,45.76271186
21346,13,1249,46.02063375
21347,13,1250,46.05747973
21348,13,1251,46.09432572
21349,13,1252,46.1311717
21362,13,1265,46.61016949
21363,13,1266,46.64701548
21364,13,1267,46.68386146
21365,13,1268,46.72070744
21368,13,1271,46.83124539
21369,13,1272,46.86809138
21384,13,1287,47.42078113
21385,13,1288,47.45762712
21386,13,1289,47.4944731
21387,13,1290,47.53131909
21388,13,1291,47.56816507
21389,13,1292,47.60501105
21400,13,1303,48.01031688
21401,13,1304,48.04716286
21402,13,1305,48.08400884
21403,13,1306,48.12085483
21404,13,1307,48.15770081
21405,13,1308,48.19454679
21410,13,1313,48.37877671
21411,13,1314,48.4156227
21412,13,1315,48.45246868
21413,13,1316,48.48931466
21420,13,1323,48.74723655
21421,13,1324,48.78408254
21424,13,1327,48.89462049
21425,13,1328,48.93146647
21428,13,1331,49.04200442
21429,13,1332,49.07885041
21430,13,1333,49.11569639
21431,13,1334,49.15254237
21432,13,1335,49.18938836
21433,13,1336,49.22623434
21434,13,1337,49.26308032
21435,13,1338,49.29992631
21436,13,1339,49.33677229
21437,13,1340,49.37361828
21440,13,1343,49.48415623
21441,13,1344,49.52100221
21442,13,1345,49.55784819
21443,13,1346,49.59469418
21444,13,1347,49.63154016
21445,13,1348,49.66838615
21452,13,1355,49.92630803
21453,13,1356,49.96315402
21454,13,1357,50
21455,13,1358,50.03684598
21462,13,1365,50.29476787
21463,13,1366,50.33161385
21470,13,1373,50.58953574
21471,13,1374,50.62638172
21482,13,1385,51.03168755
21483,13,1386,51.06853353
21490,13,1393,51.32645542
21491,13,1394,51.3633014
21492,13,1395,51.40014738
21493,13,1396,51.43699337
21500,13,1403,51.69491525
21501,13,1404,51.73176124
21502,13,1405,51.76860722
21503,13,1406,51.80545321
21506,13,1409,51.91599116
21507,13,1410,51.95283714
21508,13,1411,51.98968312
21509,13,1412,52.02652911
21510,13,1413,52.06337509
21511,13,1414,52.10022108
21514,13,1417,52.21075903
21515,13,1418,52.24760501
21522,13,1425,52.5055269
21523,13,1426,52.54237288
21526,13,1429,52.65291083
21527,13,1430,52.68975682
21528,13,1431,52.7266028
21529,13,1432,52.76344878
21530,13,1433,52.80029477
21531,13,1434,52.83714075
21542,13,1445,53.24244657
21543,13,1446,53.27929256
21544,13,1447,53.31613854
21545,13,1448,53.35298452
21548,13,1451,53.46352248
21549,13,1452,53.50036846
21550,13,1453,53.53721444
21551,13,1454,53.57406043
21556,13,1459,53.75829035
21557,13,1460,53.79513633
21558,13,1461,53.83198231
21559,13,1462,53.8688283
21566,13,1469,54.12675018
21567,13,1470,54.16359617
21576,13,1479,54.49521002
21577,13,1480,54.53205601
21578,13,1481,54.56890199
21579,13,1482,54.60574797
21580,13,1483,54.64259396
21581,13,1484,54.67943994
21594,13,1497,55.15843773
21595,13,1498,55.19528371
21622,13,1525,56.19012528
21623,13,1526,56.22697126
21628,13,1531,56.41120118
21629,13,1532,56.44804716
21632,13,1535,56.55858511
21633,13,1536,56.5954311
21634,13,1537,56.63227708
21635,13,1538,56.66912307
21646,13,1549,57.07442889
21647,13,1550,57.11127487
21652,13,1555,57.29550479
21653,13,1556,57.33235077
21656,13,1559,57.44288873
21657,13,1560,57.47973471
21662,13,1565,57.66396463
21663,13,1566,57.70081061
21666,13,1569,57.81134856
21667,13,1570,57.84819455
21672,13,1575,58.03242447
21673,13,1576,58.06927045
21678,13,1581,58.25350037
21679,13,1582,58.29034635
21682,13,1585,58.4008843
21683,13,1586,58.43773029
21684,13,1587,58.47457627
21685,13,1588,58.51142226
21694,13,1597,58.84303611
21695,13,1598,58.87988209
21706,13,1609,59.28518791
21707,13,1610,59.3220339
21716,13,1619,59.65364775
21717,13,1620,59.69049374
21718,13,1621,59.72733972
21719,13,1622,59.7641857
21720,13,1623,59.80103169
21721,13,1624,59.83787767
21726,13,1629,60.02210759
21727,13,1630,60.05895357
21728,13,1631,60.09579956
21729,13,1632,60.13264554
21730,13,1633,60.16949153
21731,13,1634,60.20633751
21738,13,1641,60.4642594
21739,13,1642,60.50110538
21742,13,1645,60.61164333
21743,13,1646,60.64848931
21744,13,1647,60.6853353
21745,13,1648,60.72218128
21746,13,1649,60.75902727
21747,13,1650,60.79587325
21756,13,1659,61.1274871
21757,13,1660,61.16433309
21758,13,1661,61.20117907
21759,13,1662,61.23802506
21764,13,1667,61.42225497
21765,13,1668,61.45910096
21770,13,1673,61.64333088
21771,13,1674,61.68017686
21786,13,1689,62.23286662
21787,13,1690,62.2697126
21790,13,1693,62.38025055
21791,13,1694,62.41709654
21794,13,1697,62.52763449
21795,13,1698,62.56448047
21802,13,1705,62.82240236
21803,13,1706,62.85924834
21804,13,1707,62.89609433
21805,13,1708,62.93294031
21812,13,1715,63.1908622
21813,13,1716,63.22770818
21820,13,1723,63.48563007
21821,13,1724,63.52247605
21826,13,1729,63.70670597
21827,13,1730,63.74355195
21832,13,1735,63.92778187
21833,13,1736,63.96462786
21834,13,1737,64.00147384
21835,13,1738,64.03831982
21842,13,1745,64.29624171
21843,13,1746,64.33308769
21846,13,1749,64.44362564
21847,13,1750,64.48047163
21848,13,1751,64.51731761
21849,13,1752,64.5541636
21850,13,1753,64.59100958
21851,13,1754,64.62785556
21852,13,1755,64.66470155
21853,13,1756,64.70154753
21858,13,1761,64.88577745
21859,13,1762,64.92262343
21864,13,1767,65.10685335
21865,13,1768,65.14369934
21870,13,1773,65.32792926
21871,13,1774,65.36477524
21880,13,1783,65.69638909
21881,13,1784,65.73323508
21882,13,1785,65.77008106
21883,13,1786,65.80692705
21888,13,1791,65.99115696
21889,13,1792,66.02800295
21890,13,1793,66.06484893
21891,13,1794,66.10169492
21898,13,1801,66.3596168
21899,13,1802,66.39646279
21908,13,1811,66.72807664
21909,13,1812,66.76492262
21918,13,1821,67.09653648
21919,13,1822,67.13338246
21924,13,1827,67.31761238
21925,13,1828,67.35445836
21932,13,1835,67.61238025
21933,13,1836,67.64922623
21936,13,1839,67.75976419
21937,13,1840,67.79661017
21940,13,1843,67.90714812
21941,13,1844,67.9439941
21942,13,1845,67.98084009
21943,13,1846,68.01768607
21944,13,1847,68.05453206
21945,13,1848,68.09137804
21948,13,1851,68.20191599
21949,13,1852,68.23876197
21950,13,1853,68.27560796
21951,13,1854,68.31245394
21956,13,1859,68.49668386
21957,13,1860,68.53352985
21958,13,1861,68.57037583
21959,13,1862,68.60722181
21974,13,1877,69.15991157
21975,13,1878,69.19675755
21980,13,1883,69.38098747
21981,13,1884,69.41783346
21994,13,1897,69.89683125
21995,13,1898,69.93367723
21996,13,1899,69.97052321
21997,13,1900,70.0073692
22004,13,1907,70.26529108
22005,13,1908,70.30213707
22008,13,1911,70.41267502
22009,13,1912,70.449521
22010,13,1913,70.48636699
22011,13,1914,70.52321297
22014,13,1917,70.63375092
22015,13,1918,70.6705969
22016,13,1919,70.70744289
22017,13,1920,70.74428887
22024,13,1927,71.00221076
22025,13,1928,71.03905674
22036,13,1939,71.44436256
22037,13,1940,71.48120855
22042,8,1735,61.30742049
22043,8,1736,61.34275618
22046,9,1775,60.51824071
22047,9,1776,60.55233549
22050,9,1780,60.68871463
22051,9,1781,60.72280941
22052,8,1739,61.44876325
22053,8,1740,61.48409894
22054,5,1147,41.33333333
22055,5,1148,41.36936937
22064,7,382,39.66770509
22065,7,383,39.77154725
22066,4,962,39.85086993
22067,4,963,39.89229495
22070,7,384,39.87538941
22071,7,385,39.97923157
22075,16,183,45.2970297
22087,16,189,46.78217822
22097,16,194,48.01980198
22103,16,197,48.76237624
22107,16,199,49.25742574
22111,16,201,49.75247525
22115,16,203,50.24752475
22125,16,208,51.48514851
22129,16,210,51.98019802
22133,16,212,52.47524752
22143,16,217,53.71287129
22151,16,221,54.7029703
22153,16,222,54.95049505
22157,16,224,55.44554455
22167,16,229,56.68316832
22179,8,1747,61.73144876
22185,16,231,57.17821782
22189,8,1751,61.87279152
22191,8,1752,61.90812721
22193,8,1753,61.9434629
22201,8,1756,62.04946996
22209,8,1760,62.19081272
22211,8,1761,62.22614841
22215,8,1763,62.29681979
22217,8,1764,62.33215548
22227,8,1769,62.50883392
22243,8,1777,62.79151943
22249,8,1780,62.8975265
22255,8,1783,63.00353357
22257,8,1784,63.03886926
22259,8,1785,63.07420495
22263,8,1787,63.14487633
22267,8,1789,63.2155477
22269,8,1790,63.25088339
22275,8,1793,63.35689046
22279,8,1795,63.42756184
22309,8,1810,63.95759717
22313,8,1812,64.02826855
22317,8,1814,64.09893993
22337,8,1824,64.45229682
22343,8,1827,64.55830389
22349,8,1830,64.66431095
22353,8,1832,64.73498233
22355,8,1833,64.77031802
22389,8,1850,65.37102474
22393,8,1852,65.44169611
22397,8,1854,65.51236749
22399,16,233,57.67326733
22401,8,1855,65.54770318
22403,8,1856,65.58303887
22407,8,1858,65.65371025
22413,8,1861,65.75971731
22417,8,1863,65.83038869
22429,8,1869,66.04240283
22433,8,1871,66.1130742
22435,8,1872,66.14840989
22441,8,1875,66.25441696
22443,8,1876,66.28975265
22445,8,1877,66.32508834
22453,8,1881,66.4664311
22461,8,1885,66.60777385
22467,8,1888,66.71378092
22473,8,1891,66.81978799
22475,8,1892,66.85512367
22507,8,1908,67.4204947
22515,8,1912,67.56183746
22521,8,1915,67.66784452
22525,8,1917,67.7385159
22527,8,1918,67.77385159
22529,8,1919,67.80918728
22531,8,1920,67.84452297
22541,8,1925,68.02120141
22565,8,1937,68.44522968
22571,8,1940,68.55123675
22577,8,1943,68.65724382
22587,8,1948,68.83392226
22591,8,1950,68.90459364
22603,8,1956,69.11660777
22607,8,1958,69.18727915
22621,8,1965,69.43462898
22622,8,1966,69.46996466
22623,8,1967,69.50530035
22627,8,1969,69.57597173
22635,8,1973,69.71731449
22639,8,1975,69.78798587
22643,8,1977,69.85865724
22649,8,1980,69.96466431
22653,8,1982,70.03533569
22669,8,1990,70.3180212
22675,8,1993,70.42402827
22691,8,2001,70.70671378
22697,8,2004,70.81272085
22703,8,2007,70.91872792
22705,8,2008,70.9540636
22713,8,2012,71.09540636
22723,8,2017,71.27208481
22731,8,2021,71.41342756
22739,8,2025,71.55477032
22741,8,2026,71.59010601
22743,8,2027,71.6254417
22747,8,2029,71.69611307
22751,8,2031,71.76678445
22773,8,2042,72.15547703
22775,8,2043,72.19081272
22777,8,2044,72.22614841
22781,8,2046,72.29681979
22789,8,2050,72.43816254
22795,8,2053,72.54416961
22797,8,2054,72.5795053
22799,8,2055,72.61484099
22801,8,2056,72.65017668
22805,16,234,57.92079208
22807,8,2058,72.72084806
22809,8,2059,72.75618375
22835,8,2072,73.2155477
22843,8,2076,73.35689046
22847,8,2078,73.42756184
22855,8,2082,73.56890459
22871,8,2090,73.85159011
22873,8,2091,73.8869258
22877,8,2093,73.95759717
22883,8,2096,74.06360424
22889,8,2099,74.16961131
22893,8,2101,74.24028269
22895,8,2102,74.27561837
22907,8,2108,74.48763251
22909,8,2109,74.5229682
22911,8,2110,74.55830389
22925,8,2117,74.80565371
22927,8,2118,74.8409894
22931,8,2120,74.91166078
22935,8,2122,74.98233216
22943,8,2126,75.12367491
22951,8,2130,75.26501767
22953,8,2131,75.30035336
22955,8,2132,75.33568905
22957,8,2133,75.37102474
22971,8,2139,75.58303887
22975,8,2141,75.65371025
22987,8,2147,75.86572438
22991,8,2149,75.93639576
22993,8,2150,75.97173145
23001,8,2155,76.14840989
23017,8,2163,76.43109541
23019,8,2164,76.4664311
23021,8,2165,76.50176678
23023,8,2166,76.53710247
23029,8,2169,76.64310954
23031,8,2170,76.67844523
23035,8,2172,76.74911661
23041,8,2175,76.85512367
23043,8,2176,76.89045936
23051,8,2180,77.03180212
23055,8,2182,77.1024735
23061,8,2185,77.20848057
23067,8,2188,77.31448763
23069,8,2189,77.34982332
23083,8,2196,77.59717314
23085,8,2197,77.63250883
23087,8,2198,77.66784452
23097,8,2203,77.84452297
23101,8,2205,77.91519435
23103,8,2206,77.95053004
23105,8,2207,77.98586572
23107,8,2208,78.02120141
23113,8,2211,78.12720848
23117,8,2213,78.19787986
23131,8,2220,78.44522968
23133,8,2221,78.48056537
23139,8,2224,78.58657244
23145,8,2227,78.69257951
23155,8,2232,78.86925795
23161,9,1893,64.54142516
23163,9,1894,64.57551995
23165,9,1895,64.60961473
23173,9,1900,64.78008865
23187,9,1908,65.05284691
23191,9,1911,65.15513126
23195,9,1913,65.22332083
23197,9,1914,65.25741562
23203,9,1918,65.39379475
23213,9,1923,65.56426867
23215,9,1924,65.59836345
23217,9,1925,65.63245823
23219,9,1926,65.66655302
23223,9,1929,65.76883737
23229,9,1932,65.87112172
23231,9,1934,65.93931129
23241,9,1940,66.14387999
23247,9,1943,66.24616434
23249,9,1944,66.28025912
23253,9,1947,66.38254347
23255,9,1948,66.41663825
23259,9,1950,66.48482782
23263,9,1953,66.58711217
23267,9,1955,66.65530174
23269,9,1956,66.68939652
23281,9,1964,66.96215479
23289,9,1968,67.09853392
23301,9,1976,67.37129219
23303,9,1977,67.40538698
23305,9,1978,67.43948176
23313,9,1983,67.60995568
23317,9,1985,67.67814524
23319,9,1986,67.71224003
23327,9,1991,67.88271394
23329,9,1992,67.91680873
23331,9,1994,67.9849983
23335,9,1996,68.05318786
23337,9,1997,68.08728265
23343,9,2001,68.22366178
23345,9,2002,68.25775656
23349,9,2004,68.32594613
23353,9,2007,68.42823048
23361,9,2012,68.5987044
23363,9,2013,68.63279918
23373,9,2019,68.83736788
23381,9,2024,69.0078418
23387,9,2028,69.14422093
23389,9,2029,69.17831572
23391,9,2031,69.24650528
23399,9,2035,69.38288442
23401,9,2037,69.45107399
23403,9,2038,69.48516877
23415,9,2045,69.72383225
23417,9,2046,69.75792704
23419,9,2047,69.79202182
23421,16,238,58.91089109
23423,9,2049,69.86021139
23431,9,2054,70.03068531
23439,9,2058,70.16706444
23445,9,2062,70.30344357
23455,9,2067,70.47391749
23459,9,2069,70.54210706
23465,9,2073,70.67848619
23469,9,2075,70.74667576
23471,9,2077,70.81486533
23473,9,2078,70.84896011
23475,9,2079,70.88305489
23487,9,2085,71.08762359
23491,16,241,59.65346535
23493,9,2088,71.18990794
23495,9,2089,71.22400273
23519,9,2103,71.7013297
23521,9,2105,71.76951926
23523,9,2106,71.80361405
23529,9,2109,71.9058984
23539,9,2115,72.1104671
23541,9,2117,72.17865667
23557,9,2126,72.48550972
23561,9,2129,72.58779407
23567,9,2132,72.69007842
23569,9,2133,72.7241732
23571,9,2135,72.79236277
23573,9,2136,72.82645755
23583,9,2142,73.03102625
23589,9,2145,73.1333106
23591,9,2147,73.20150017
23597,9,2150,73.30378452
23601,9,2153,73.40606887
23611,9,2159,73.61063757
23635,9,2171,74.01977497
23643,9,2176,74.19024889
23647,9,2178,74.25843846
23649,9,2179,74.29253324
23665,9,2188,74.59938629
23667,9,2189,74.63348108
23669,9,2190,74.66757586
23671,9,2192,74.73576543
23683,9,2199,74.97442891
23685,9,2200,75.0085237
23695,9,2206,75.2130924
23697,9,2207,75.24718718
23701,9,2210,75.34947153
23703,9,2211,75.38356631
23709,9,2214,75.48585066
23713,9,2217,75.58813502
23719,9,2220,75.69041937
23721,9,2222,75.75860893
23725,9,2224,75.8267985
23727,9,2225,75.86089328
23729,9,2226,75.89498807
23731,9,2228,75.96317763
23739,9,2232,76.09955677
23741,9,2234,76.16774633
23743,9,2235,76.20184112
23751,9,2240,76.37231504
23761,9,2246,76.57688374
23773,9,2253,76.81554722
23775,9,2254,76.849642
23779,9,2256,76.91783157
23781,9,2258,76.98602114
23785,9,2260,77.05421071
23787,9,2261,77.08830549
23789,9,2262,77.12240027
23793,9,2265,77.22468462
23797,9,2267,77.29287419
23801,9,2270,77.39515854
23809,9,2274,77.53153767
23811,9,2276,77.59972724
23813,9,2277,77.63382203
23819,9,2280,77.73610638
23821,9,2282,77.80429594
23825,7,388,40.29075805
23829,9,2285,77.90658029
23835,9,2289,78.04295943
23845,9,2295,78.24752813
23847,9,2296,78.28162291
23865,9,2307,78.65666553
23867,9,2308,78.69076031
23869,9,2309,78.7248551
23873,9,2312,78.82713945
23879,9,2315,78.9294238
23881,9,2317,78.99761337
23883,9,2318,79.03170815
23885,9,2319,79.06580293
23889,9,2321,79.1339925
23893,9,2324,79.23627685
23899,9,2327,79.3385612
23903,9,2330,79.44084555
23905,9,2331,79.47494033
23909,9,2333,79.5431299
23911,9,2335,79.61131947
23917,9,2338,79.71360382
23925,9,2343,79.88407774
23927,9,2344,79.91817252
23933,9,2348,80.05455165
23937,9,2350,80.12274122
23939,9,2351,80.156836
23941,9,2353,80.22502557
23947,9,2356,80.32730992
23951,9,2359,80.42959427
23957,9,2362,80.53187862
23959,9,2363,80.56597341
23963,9,2366,80.66825776
23965,9,2367,80.70235254
23985,9,2379,81.11148994
23987,9,2380,81.14558473
23995,9,2385,81.31605864
23997,9,2386,81.35015343
23999,9,2387,81.38424821
24001,9,2389,81.45243778
24009,9,2393,81.58881691
24011,9,2395,81.65700648
24017,9,2398,81.75929083
24025,9,2403,81.92976475
24029,9,2405,81.99795431
24031,9,2407,82.06614388
24035,9,2409,82.13433345
24039,9,2411,82.20252301
24043,9,2414,82.30480736
24045,9,2415,82.33890215
24047,9,2416,82.37299693
24053,9,2420,82.50937607
24055,9,2421,82.54347085
24059,9,2423,82.61166042
24061,9,2425,82.67984998
24073,9,2432,82.91851347
24075,9,2433,82.95260825
24077,9,2434,82.98670303
24083,9,2438,83.12308217
24085,9,2439,83.15717695
24087,9,2440,83.19127174
24093,9,2444,83.32765087
24095,9,2445,83.36174565
24097,9,2446,83.39584044
24103,9,2450,83.53221957
24105,9,2451,83.56631435
24107,9,2452,83.60040914
24111,9,2455,83.70269349
24115,9,2457,83.77088305
24123,9,2462,83.94135697
24131,9,2467,84.11183089
24141,9,2473,84.31639959
24143,9,2474,84.35049437
24145,9,2475,84.38458916
24147,9,2476,84.41868394
24149,9,2477,84.45277872
24151,9,2479,84.52096829
24155,9,2481,84.58915786
24165,5,1155,41.62162162
24179,5,1162,41.87387387
24183,5,1164,41.94594595
24191,5,1168,42.09009009
24193,5,1169,42.12612613
24195,5,1170,42.16216216
24203,5,1174,42.30630631
24205,5,1175,42.34234234
24207,5,1176,42.37837838
24209,5,1177,42.41441441
24211,5,1178,42.45045045
24213,5,1179,42.48648649
24217,5,1181,42.55855856
24219,5,1182,42.59459459
24223,5,1184,42.66666667
24227,5,1186,42.73873874
24231,5,1188,42.81081081
24235,5,1190,42.88288288
24239,5,1192,42.95495496
24247,5,1195,43.06306306
24253,5,1198,43.17117117
24257,5,1200,43.24324324
24261,5,1202,43.31531532
24263,5,1203,43.35135135
24265,5,1204,43.38738739
24285,5,1214,43.74774775
24293,5,1218,43.89189189
24299,5,1221,44
24311,5,1227,44.21621622
24327,5,1235,44.5045045
24331,5,1237,44.57657658
24355,5,1248,44.97297297
24357,5,1249,45.00900901
24361,5,1251,45.08108108
24363,5,1252,45.11711712
24365,5,1253,45.15315315
24367,5,1254,45.18918919
24369,5,1255,45.22522523
24381,5,1261,45.44144144
24385,5,1263,45.51351351
24387,5,1264,45.54954955
24389,5,1265,45.58558559
24391,5,1266,45.62162162
24393,5,1267,45.65765766
24397,5,1269,45.72972973
24399,5,1270,45.76576577
24403,5,1272,45.83783784
24415,5,1278,46.05405405
24429,5,1285,46.30630631
24435,5,1288,46.41441441
24437,5,1289,46.45045045
24443,5,1292,46.55855856
24447,5,1294,46.63063063
24449,5,1295,46.66666667
24461,5,1301,46.88288288
24465,5,1303,46.95495496
24477,5,1309,47.17117117
24483,5,1312,47.27927928
24497,5,1319,47.53153153
24499,5,1320,47.56756757
24505,5,1323,47.67567568
24515,5,1328,47.85585586
24521,5,1331,47.96396396
24525,5,1333,48.03603604
24535,16,244,60.3960396
24539,5,1339,48.25225225
24543,5,1341,48.32432432
24549,5,1344,48.43243243
24551,5,1345,48.46846847
24555,5,1347,48.54054054
24565,5,1352,48.72072072
24567,5,1353,48.75675676
24577,5,1358,48.93693694
24581,5,1360,49.00900901
24591,5,1365,49.18918919
24601,5,1370,49.36936937
24617,5,1378,49.65765766
24657,5,1398,50.37837838
24665,5,1402,50.52252252
24667,5,1403,50.55855856
24691,5,1415,50.99099099
24697,5,1418,51.0990991
24703,5,1421,51.20720721
24707,5,1423,51.27927928
24709,5,1424,51.31531532
24715,5,1427,51.42342342
24721,5,1430,51.53153153
24725,5,1432,51.6036036
24731,5,1435,51.71171171
24737,5,1438,51.81981982
24743,5,1441,51.92792793
24749,5,1444,52.03603604
24757,5,1448,52.18018018
24765,5,1452,52.32432432
24771,5,1455,52.43243243
