stu_id,class,avg_s,avg_c,mon_count_c,topN,times,left_money_avg,avg_ling_x,ling_count_x,ling_sum_x,avg_water,water_count,water_sum,avg_ling_y,ling_count_y,ling_sum_y,left_money_max
29961,0,4.959786822,6.097560976,41.0,44.9515905947,27.0,124.97489645,0.899180327869,244.0,219.4,2.57501547988,323.0,831.73,1.94702702703,74.0,144.08,631.95
29963,0,3.896579439,6.261904762,63.0,45.0899031812,8.0,59.4998176513,1.23086419753,162.0,199.4,2.40323741007,417.0,1002.15,2.02695652174,46.0,93.24,383.46
29965,0,3.647652284,4.275,40.0,45.2282157676,25.0,101.965918815,0.897297297297,222.0,199.2,0.77626953125,512.0,397.45,1.25826086957,138.0,173.64,447.01
29969,0,2.810640244,5.686571429,35.0,45.5048409405,6.0,68.6887487284,0.3,13.0,3.9,0.723893617021,470.0,340.23,1.60875,16.0,25.74,489.79
29979,0,4.864028521,15.81707317,41.0,46.1964038728,52.0,120.493087526,1.37988505747,174.0,240.1,2.14950124688,401.0,861.95,1.44736842105,57.0,82.5,323.45
29987,0,2.83803132,9.774492754,69.0,46.7496542185,40.0,162.061316897,0.663253012048,166.0,110.1,1.57047979798,396.0,621.91,2.74434782609,23.0,63.12,508.67
29990,0,4.575,19.5,2.0,47.0262793914,0.0,522.610952381,0.0,0.0,0.0,0.14,4.0,0.56,0.0,0.0,0.0,600.0
29991,0,3.390658307,7.068,30.0,47.0262793914,90.0,139.508226319,0.607650273224,183.0,111.2,0.768646003263,613.0,471.18,1.65230769231,13.0,21.48,503.14
29994,0,30.825,83.5,2.0,47.3029045643,0.0,1220.257,0.25,6.0,1.5,3.0,1.0,3.0,1.02,2.0,2.04,1500.0
29995,0,3.643637821,13.86521739,46.0,47.3029045643,30.0,234.047261471,0.940476190476,168.0,158.0,2.98907651715,379.0,1132.86,3.144,15.0,47.16,1189.36
29997,0,3.478904847,7.435294118,51.0,47.4412171508,72.0,139.913902088,0.961946902655,113.0,108.7,2.16509569378,418.0,905.01,3.18909090909,33.0,105.24,491.61
29998,0,7.816666667,28.4,1.0,47.5795297372,0.0,484.095652174,0.4,2.0,0.8,8.2125,4.0,32.85,0.0,0.0,0.0,662.4
29999,0,4.43625,9.015068493,146.0,47.5795297372,2.0,76.190386681,0.593939393939,297.0,176.4,7.71287356322,87.0,671.02,1.82857142857,7.0,12.8,530.25
30002,0,8.92,7.9,1.0,47.8561549101,0.0,179.267777778,0.2,9.0,1.8,0.02,1.0,0.02,0.0,0.0,0.0,200.0
30003,0,4.044399478,9.859444444,72.0,47.8561549101,12.0,347.235433746,0.382857142857,35.0,13.4,1.10695734597,1055.0,1167.84,0.515897435897,117.0,60.36,822.29
30005,0,3.998038462,8.245882353,85.0,47.9944674965,28.0,68.5979833102,4.57142857143,7.0,32.0,1.01645645646,666.0,676.96,3.168,10.0,31.68,244.46
30007,0,3.54,7.904509804,102.0,48.132780083,58.0,65.0990071848,0.504918032787,61.0,30.8,1.273504,625.0,795.94,1.34608695652,46.0,61.92,205.53
30008,0,7.19,17.7,4.0,48.2710926694,0.0,191.125,0.7,3.0,2.1,12.80625,8.0,102.45,0.0,0.0,0.0,307.2
30009,0,4.071568837,11.54037736,106.0,48.2710926694,9.0,81.8673076923,0.693129770992,131.0,90.8,2.25591304348,460.0,1037.72,2.925,20.0,58.5,502.28
30015,0,4.325853659,6.688888889,36.0,48.6860304288,31.0,158.288266453,1.056,125.0,132.0,1.40655462185,357.0,502.14,3.6,1.0,3.6,430.14
30017,0,3.20245045,9.369444444,36.0,48.8243430152,49.0,109.091630522,0.674876847291,203.0,137.0,1.06093093093,333.0,353.29,3.6,3.0,10.8,414.1
30019,0,4.82881323,14.43333333,117.0,48.9626556017,18.0,158.434132029,1.14046692607,257.0,293.1,1.83221532091,483.0,884.96,2.39828571429,140.0,335.76,601.08
30021,0,4.691257367,8.140740741,54.0,49.1009681881,27.0,258.927625308,1.02360248447,161.0,164.8,2.27822299652,287.0,653.85,2.61214285714,28.0,73.14,920.28
30025,0,4.619952305,9.934146341,82.0,49.377593361,42.0,100.141959184,1.74702380952,168.0,293.5,1.87991596639,357.0,671.13,2.24350515464,97.0,217.62,266.9
30029,0,4.157692308,10.95384615,13.0,49.6542185339,0.0,72.0209960159,0.522222222222,135.0,70.5,4.75627906977,43.0,204.52,3.6,20.0,72.0,246.35
30038,0,9.575,42.5,2.0,50.3457814661,0.0,108.664545455,0.833333333333,3.0,2.5,1.25222222222,9.0,11.27,0.0,0.0,0.0,200.0
30039,0,3.275617433,6.874418605,43.0,50.3457814661,63.0,67.2414501992,1.26788990826,109.0,138.2,0.560229681979,566.0,317.09,1.32,3.0,3.96,204.95
30040,0,19.0,1.4,4.0,50.4840940526,0.0,137.3325,0.3,2.0,0.6,0.125,4.0,0.5,0.0,0.0,0.0,200.0
30041,0,3.046033654,4.607462687,67.0,50.4840940526,4.0,47.9155892857,0.536,175.0,93.8,1.39437288136,295.0,411.34,4.4,3.0,13.2,129.9
30053,0,3.525545852,8.354428571,70.0,51.3139695712,28.0,54.0088059701,1.16432432432,185.0,215.4,2.237,440.0,984.28,3.1575,16.0,50.52,339.09
30057,0,3.489358752,7.361764706,34.0,51.5905947441,2.0,85.8520348377,0.914375,160.0,146.3,1.04504643963,323.0,337.55,3.6,1.0,3.6,284.61
30065,0,4.133533191,8.155405405,74.0,52.1438450899,2.0,175.645684818,0.8864,125.0,110.8,3.24292168675,332.0,1076.65,2.0784375,64.0,133.02,402.27
30067,0,3.62819928,12.97407407,27.0,52.2821576763,40.0,72.2765923984,0.593055555556,72.0,42.7,1.33358441558,385.0,513.43,1.60821428571,56.0,90.06,229.04
30071,0,3.081750503,8.234285714,105.0,52.5587828492,0.0,256.556485035,0.768484848485,165.0,126.8,1.2157002457,407.0,494.79,3.6,2.0,7.2,989.92
30077,0,4.514159544,7.573333333,60.0,52.9737206086,0.0,75.9322781065,0.786872586873,259.0,203.8,1.65224043716,183.0,302.36,2.09714285714,14.0,29.36,262.14
30081,0,3.482995658,7.283333333,36.0,53.2503457815,38.0,68.6568721805,0.644736842105,38.0,24.5,1.64101827676,383.0,628.51,2.60785714286,28.0,73.02,458.19
30103,0,4.747438202,12.88076923,52.0,54.7717842324,76.0,159.796507937,1.32670157068,191.0,253.4,2.7576371308,237.0,653.56,2.64631578947,57.0,150.84,453.8
30108,0,9.5125,27.0,1.0,55.1867219917,0.0,225.419130435,0.333333333333,3.0,1.0,2.02333333333,3.0,6.07,0.0,0.0,0.0,300.0
30109,0,3.783431151,7.643209877,81.0,55.1867219917,0.0,44.1384900832,0.820085470085,234.0,191.9,3.52392045455,176.0,620.21,3.235,12.0,38.82,208.41
30114,0,7.28,21.0,2.0,55.601659751,0.0,678.247777778,0.65,2.0,1.3,2.515,4.0,10.06,0.0,0.0,0.0,800.0
30115,0,3.534491682,4.60362069,58.0,55.601659751,76.0,136.609429477,1.14,150.0,171.0,1.87560240964,332.0,622.7,1.95473684211,38.0,74.28,685.48
30119,0,4.750415094,7.246808511,47.0,55.8782849239,6.0,146.451800687,0.924444444444,180.0,166.4,2.54839857651,562.0,1432.2,2.985,20.0,59.7,551.03
30120,0,2.2,2.8,1.0,56.0165975104,0.0,459.201666667,0.225,4.0,0.9,0.723333333333,3.0,2.17,0.0,0.0,0.0,500.0
30121,0,3.457356495,5.928947368,38.0,56.0165975104,87.0,91.5389035088,1.06713286713,143.0,152.6,1.98194539249,586.0,1161.42,2.64,20.0,52.8,472.93
30123,0,4.739027778,7.415384615,130.0,56.1549100968,6.0,72.3414818182,0.893362831858,226.0,201.9,2.01380566802,247.0,497.41,1.92652173913,46.0,88.62,303.46
30127,0,4.252755906,7.589230769,65.0,56.4315352697,49.0,67.2314890155,0.937634408602,186.0,174.4,3.79241610738,149.0,565.07,0.0,0.0,0.0,230.75
30130,0,10.725,12.5,2.0,56.7081604426,0.0,177.662105263,0.0,0.0,0.0,2.94,9.0,26.46,0.0,0.0,0.0,300.0
30131,0,4.084296435,8.6,20.0,56.7081604426,18.0,153.874496047,0.771698113208,53.0,40.9,2.11906504065,246.0,521.29,3.6,9.0,32.4,406.53
30137,0,3.571225681,9.42,45.0,57.1230982019,11.0,126.668908954,1.07291666667,192.0,206.0,2.1228,400.0,849.12,3.6,13.0,46.8,306.25
30139,0,3.719605442,9.906306306,111.0,57.2614107884,29.0,119.085406061,1.01935483871,248.0,252.8,2.98297222222,360.0,1073.87,1.59111111111,27.0,42.96,514.46
30140,0,4.291666667,22.38,5.0,57.3997233748,0.0,403.488461538,0.62,5.0,3.1,4.2,1.0,4.2,0.0,0.0,0.0,500.0
30141,0,4.177333333,9.992592593,27.0,57.3997233748,30.0,128.143954104,1.34357541899,179.0,240.5,2.8355,260.0,737.23,2.02530612245,49.0,99.24,364.47
30146,0,6.08125,24.625,4.0,57.8146611342,0.0,358.421219512,0.52,5.0,2.6,6.33571428571,7.0,44.35,0.69,6.0,4.14,500.0
30147,0,5.3038,21.94,65.0,57.8146611342,34.0,190.855703325,1.47021428571,140.0,205.83,2.0658974359,273.0,563.99,1.674,110.0,184.14,755.13
30152,0,3.33,14.05,6.0,58.2295988935,0.0,514.744102564,0.616666666667,12.0,7.4,3.37638297872,47.0,158.69,0.0,0.0,0.0,700.0
30153,0,2.615509934,6.919736842,76.0,58.2295988935,82.0,111.51585256,0.755694444444,216.0,163.23,1.24457854406,522.0,649.67,1.98,51.0,100.98,460.0
30167,0,4.119346505,11.32608696,23.0,59.1977869986,34.0,130.168927987,1.19345238095,168.0,200.5,4.18902325581,215.0,900.64,2.67,26.0,69.42,327.53
30173,0,3.211264916,5.056521739,46.0,59.612724758,21.0,187.579085282,0.415760869565,184.0,76.5,1.69084375,640.0,1082.14,0.135,4.0,0.54,464.22
30176,0,4.4875,16.35,2.0,59.8893499308,0.0,431.33,0.0,0.0,0.0,5.03666666667,3.0,15.11,0.166666666667,3.0,0.5,500.0
30177,0,3.616289238,5.322580645,62.0,59.8893499308,128.0,68.7012474576,0.622340425532,94.0,58.5,1.46516,250.0,366.29,1.67636363636,11.0,18.44,409.59
30179,0,3.526407942,8.362626263,99.0,60.0276625173,16.0,127.643060257,0.872727272727,154.0,134.4,3.24233333333,450.0,1459.05,1.71,70.0,119.7,710.49
30180,0,18.0,11.3,2.0,60.1659751037,0.0,225.314285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
30181,0,7.932047782,5.3025,40.0,60.1659751037,0.0,102.51920398,1.10620689655,145.0,160.4,4.55224137931,58.0,264.03,0.0,0.0,0.0,301.65
30187,0,5.320555556,6.273333333,30.0,60.5809128631,48.0,73.861233672,0.863333333333,240.0,207.2,2.2275261324,287.0,639.3,3.6,51.0,183.6,215.94
30188,0,4.0,14.6,4.0,60.7192254495,0.0,121.0584,0.0,0.0,0.0,1.77,3.0,5.31,0.2,2.0,0.4,200.0
30189,0,3.698189081,6.61637037,135.0,60.7192254495,99.0,72.4082406877,0.479916317992,239.0,114.7,1.49094763092,401.0,597.87,2.0,17.0,34.0,228.08
30198,0,3.745405405,12.775,4.0,61.4107883817,0.0,71.033038674,0.842,50.0,42.1,4.298,35.0,150.43,1.98,5.0,9.9,212.76
30199,0,4.012621528,8.154379085,153.0,61.4107883817,3.0,64.9519419643,1.04918699187,246.0,258.1,2.21549356223,466.0,1032.42,2.25756521739,115.0,259.62,223.11
30204,0,3.142857143,15.275,4.0,55.0505050505,0.0,62.9142857143,0.0,0.0,0.0,8.0,7.0,56.0,0.0,0.0,0.0,140.0
30205,0,3.639925926,6.3625,160.0,55.0505050505,6.0,57.4081659389,0.567692307692,130.0,73.8,1.92586715867,271.0,521.91,1.77652173913,23.0,40.86,202.26
30213,0,4.061043689,6.615217391,138.0,56.0606060606,0.0,118.555832817,0.96484375,128.0,123.5,1.51006578947,456.0,688.59,1.94260869565,115.0,223.4,501.33
30219,0,5.078968792,10.69285714,84.0,56.8181818182,24.0,94.4250619278,0.461047835991,439.0,202.4,2.56944584383,397.0,1020.07,2.47054054054,74.0,182.82,536.72
30220,0,6.1625,3.75,2.0,57.0707070707,0.0,135.958888889,0.35,2.0,0.7,4.12222222222,9.0,37.1,0.356,10.0,3.56,200.0
30221,0,5.445089141,9.179289941,169.0,57.0707070707,3.0,87.6774750277,0.418867924528,159.0,66.6,1.49577380952,504.0,753.87,2.93863636364,88.0,258.6,501.52
30224,0,1.1,14.0,2.0,57.5757575758,0.0,147.793888889,0.5,1.0,0.5,3.0675,4.0,12.27,0.873333333333,3.0,2.62,200.0
30225,0,4.811098131,8.845652174,92.0,57.5757575758,49.0,86.2402497502,1.0068627451,102.0,102.7,1.77689655172,232.0,412.24,3.17368421053,19.0,60.3,405.51
30240,0,17.03333333,12.3,3.0,59.595959596,0.0,377.31875,0.1,3.0,0.3,0.0,0.0,0.0,0.35,2.0,0.7,500.0
30241,0,4.850844278,6.411,200.0,59.595959596,56.0,131.65424581,0.725581395349,172.0,124.8,2.48609195402,261.0,648.87,2.1124137931,29.0,61.26,501.09
30253,0,5.114102564,8.220779221,154.0,61.1111111111,100.0,116.379846871,0.44188034188,117.0,51.7,2.57324675325,462.0,1188.84,1.78921348315,89.0,159.24,922.8
30254,0,5.27,3.5,1.0,61.3636363636,0.0,363.627777778,0.0,0.0,0.0,1.8,2.0,3.6,0.0,0.0,0.0,553.1
30255,0,4.59371179,8.960540541,74.0,61.3636363636,25.0,97.1965373961,2.42258064516,31.0,75.1,3.71116981132,265.0,983.46,3.34085106383,47.0,157.02,552.9
30257,0,3.096269702,7.602325581,43.0,61.6161616162,122.0,237.751970803,2.75,16.0,44.0,2.04081168831,308.0,628.57,3.6,8.0,28.8,519.81
30260,0,4.807142857,3.0,1.0,62.1212121212,0.0,66.7861111111,0.2,2.0,0.4,4.93333333333,3.0,14.8,1.95,2.0,3.9,100.0
30261,0,3.729783914,3.89076087,184.0,62.1212121212,6.0,83.2844361603,0.452577319588,291.0,131.7,2.34448616601,506.0,1186.31,2.56545454545,11.0,28.22,306.63
30263,0,3.950217391,4.946887967,241.0,62.3737373737,66.0,186.306617034,0.671063829787,235.0,157.7,2.24538461538,312.0,700.56,2.61272727273,33.0,86.22,801.76
30268,0,3.366666667,3.85,2.0,63.1313131313,0.0,63.436,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,100.0
30269,0,3.98375731,4.846226415,106.0,63.1313131313,12.0,152.091495965,0.899476439791,191.0,171.8,2.5593764988,417.0,1067.26,3.22636363636,22.0,70.98,512.19
30274,0,3.961904762,22.45,10.0,63.8888888889,0.0,727.023050847,1.15,6.0,6.9,2.087,10.0,20.87,3.6,1.0,3.6,1000.0
30275,0,5.690526316,5.068452381,336.0,63.8888888889,0.0,95.7472825279,0.930743243243,296.0,275.5,1.0669281768,905.0,965.57,1.93245901639,183.0,353.64,622.72
30276,0,3.55,9.1,5.0,64.1414141414,0.0,241.343043478,0.2,1.0,0.2,2.3025,4.0,9.21,0.0,0.0,0.0,300.0
30277,0,5.790695876,6.815384615,169.0,64.1414141414,1.0,97.9064602547,0.665894039735,302.0,201.1,1.05957470011,917.0,971.63,1.98088235294,136.0,269.4,344.89
30286,0,4.82,3.5,1.0,65.404040404,0.0,395.67826087,0.5,1.0,0.5,21.9428571429,7.0,153.6,0.0,0.0,0.0,500.0
30287,0,4.550334347,6.523448276,145.0,65.404040404,0.0,130.448040816,1.3847826087,46.0,63.7,4.26608247423,97.0,413.81,3.6,5.0,18.0,501.72
30304,0,4.971428571,3.9,2.0,67.6767676768,0.0,65.2968,0.35,2.0,0.7,3.3,3.0,9.9,0.105,4.0,0.42,119.58
30305,0,5.737748815,8.220149254,134.0,67.6767676768,1.0,76.9260030984,0.510373443983,241.0,123.0,2.38725663717,226.0,539.52,2.43028571429,105.0,255.18,432.28
30330,0,5.71,4.8,2.0,70.9595959596,0.0,302.804375,0.0,0.0,0.0,0.01,1.0,0.01,0.0,0.0,0.0,543.59
30331,0,6.307249545,11.25777778,135.0,70.9595959596,0.0,241.88596356,0.737583892617,149.0,109.9,3.89288659794,388.0,1510.44,2.7525,48.0,132.12,587.04
30333,0,5.143840206,5.973895582,249.0,71.2121212121,0.0,115.770974987,0.672964169381,307.0,206.6,3.37586134454,476.0,1606.91,2.13925531915,188.0,402.18,298.09
30336,0,7.247619048,9.071428571,7.0,71.7171717172,0.0,236.62147541,0.8,1.0,0.8,5.79772727273,22.0,127.55,0.0,0.0,0.0,354.4
30337,0,4.856979472,6.073770492,183.0,71.7171717172,0.0,161.134089856,1.16263736264,273.0,317.4,3.06836438923,483.0,1482.02,1.81206521739,184.0,333.42,512.58
30338,0,3.476923077,16.1,3.0,71.9696969697,0.0,180.8716,0.1,1.0,0.1,0.01,3.0,0.03,0.0,0.0,0.0,300.0
30339,0,5.260321285,11.61217949,156.0,71.9696969697,48.0,133.321419989,0.452040816327,98.0,44.3,2.47823809524,630.0,1561.29,2.81070422535,71.0,199.56,585.0
30348,0,4.696153846,4.3,1.0,73.2323232323,0.0,148.715652174,0.35,2.0,0.7,0.01,3.0,0.03,0.0,0.0,0.0,200.0
30349,0,4.193333333,4.702739726,73.0,73.2323232323,45.0,81.0726161202,1.02604166667,192.0,197.0,2.28643979058,382.0,873.42,2.1132,50.0,105.66,283.4
30350,0,5.89375,15.4,2.0,73.4848484848,0.0,94.0834285714,0.38,5.0,1.9,4.626,5.0,23.13,0.0,0.0,0.0,209.07
30351,0,3.479535484,6.222485207,169.0,73.4848484848,4.0,97.1073183698,0.56170212766,329.0,184.8,2.14460750853,293.0,628.37,1.31,6.0,7.86,219.28
30355,0,4.029572748,11.1775,120.0,73.9898989899,128.0,282.10425187,0.794736842105,76.0,60.4,3.25537790698,344.0,1119.85,2.91245901639,61.0,177.66,1310.97
30357,0,3.982956204,5.639354839,186.0,74.2424242424,73.0,78.8065158371,0.550458715596,218.0,120.0,2.36153692615,501.0,1183.13,1.78545454545,66.0,117.84,317.9
30363,0,4.186602687,8.119717514,177.0,75.0,40.0,89.9986262925,1.040625,256.0,266.4,2.15359137056,788.0,1697.03,2.95090909091,22.0,64.92,306.15
30366,0,7.570833333,45.78,5.0,75.5050505051,0.0,715.962352941,0.3,1.0,0.3,7.48692307692,13.0,97.33,0.0,0.0,0.0,1000.0
30367,0,4.149337979,4.798661417,127.0,75.5050505051,110.0,123.774730344,0.726742424242,132.0,95.93,2.6693164557,395.0,1054.38,2.44,24.0,58.56,577.72
30372,0,5.85625,14.8,1.0,76.2626262626,0.0,433.395714286,0.6,2.0,1.2,1.375,6.0,8.25,0.0,0.0,0.0,500.0
30373,0,4.755552632,7.982320442,181.0,76.2626262626,60.0,118.802166065,1.21267045455,176.0,213.43,4.46691919192,396.0,1768.9,2.76588235294,17.0,47.02,501.54
30380,0,3.0,21.26666667,3.0,77.2727272727,0.0,403.12,0.0,0.0,0.0,5.6,1.0,5.6,0.0,0.0,0.0,500.0
30381,0,5.035012658,6.56,40.0,77.2727272727,29.0,193.620567901,1.97142857143,7.0,13.8,3.22682539683,189.0,609.87,0.0,0.0,0.0,784.79
30383,0,3.374148244,5.712121212,33.0,80.1630434783,18.0,72.0880933852,0.313513513514,222.0,69.6,1.11943786982,338.0,378.37,1.36875,16.0,21.9,244.48
30384,0,4.095,5.0,2.0,80.4347826087,0.0,452.401,0.26,5.0,1.3,2.021,10.0,20.21,0.0,0.0,0.0,500.0
30385,0,3.369440459,12.82888889,45.0,80.4347826087,18.0,117.430552061,0.895652173913,161.0,144.2,2.49408450704,284.0,708.32,3.15142857143,42.0,132.36,426.46
30395,0,3.289729167,12.48272727,33.0,81.7934782609,21.0,182.151357504,1.08803108808,193.0,209.99,3.59679738562,306.0,1100.62,3.132,5.0,15.66,879.64
30399,0,5.485678119,8.747154472,123.0,82.3369565217,5.0,161.601444992,1.77419354839,62.0,110.0,3.010859375,256.0,770.78,2.17714285714,28.0,60.96,600.78
30400,0,4.0,59.0,4.0,79.5406360424,0.0,382.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0
30401,0,5.150825688,9.587878788,99.0,79.5406360424,10.0,107.682363465,0.985593220339,118.0,116.3,3.95228699552,223.0,881.36,3.356,15.0,50.34,403.49
30405,0,4.74824,4.938383838,99.0,82.8804347826,51.0,270.301286068,1.04887218045,133.0,139.5,4.13720430108,93.0,384.76,1.60453608247,97.0,155.64,1462.42
30411,0,4.235024958,6.895614035,114.0,57.7050538525,21.0,245.348914566,1.64423076923,52.0,85.5,3.63438155136,477.0,1733.6,2.48612903226,62.0,154.14,587.6
30413,0,4.396092504,8.012418301,153.0,83.6956521739,2.0,250.979674603,1.04539007092,141.0,147.4,3.14064516129,186.0,584.16,3.6,16.0,57.6,1115.1
30420,0,3.788888889,12.85,2.0,84.7826086957,0.0,139.665714286,0.528571428571,7.0,3.7,2.09833333333,6.0,12.59,0.0,0.0,0.0,200.0
30421,0,4.498149171,5.546551724,174.0,84.7826086957,99.0,136.911797101,1.27105263158,152.0,193.2,3.74206060606,165.0,617.44,0.0,0.0,0.0,501.89
30426,0,5.483333333,6.0,3.0,85.597826087,0.0,244.385,0.0,0.0,0.0,1.195,4.0,4.78,0.0,0.0,0.0,300.0
30427,0,5.600021277,5.474242424,165.0,85.597826087,153.0,123.819921034,1.01803278689,122.0,124.2,1.95782152231,381.0,745.93,1.22823529412,34.0,41.76,320.58
30430,0,6.328571429,0.9,1.0,86.1413043478,0.0,429.236470588,0.0,0.0,0.0,0.0466666666667,9.0,0.42,0.0,0.0,0.0,500.0
30431,0,5.089962406,6.668333333,120.0,86.1413043478,19.0,79.2418507891,0.73807106599,197.0,145.4,1.7031661442,319.0,543.31,2.358,20.0,47.16,402.67
30436,0,7.0,28.0,1.0,86.9565217391,0.0,885.193125,0.8,2.0,1.6,0.03,1.0,0.03,0.0,0.0,0.0,1000.0
30437,0,4.936036269,11.25520833,96.0,86.9565217391,23.0,210.185323869,0.975886792453,265.0,258.61,2.76155555556,225.0,621.35,0.754285714286,14.0,10.56,890.37
30449,0,3.717219731,4.577037037,135.0,88.5869565217,41.0,164.92501856,3.65888888889,9.0,32.93,2.77744360902,266.0,738.8,3.33333333333,18.0,60.0,408.36
30451,0,4.877192785,6.452985075,134.0,88.8586956522,50.0,252.824980237,1.06984924623,199.0,212.9,2.94180147059,544.0,1600.34,2.316,60.0,138.96,822.76
30460,0,6.914285714,2.4,2.0,90.2173913043,0.0,403.940967742,0.3,2.0,0.6,2.74142857143,7.0,19.19,0.0,0.0,0.0,500.0
30461,0,4.492226891,6.358563536,181.0,90.2173913043,20.0,200.934929993,0.624369747899,119.0,74.3,2.36745327103,428.0,1013.27,2.648,15.0,39.72,501.92
30463,0,4.660337972,4.483574879,207.0,90.4891304348,28.0,198.321277659,0.897272727273,110.0,98.7,2.14595238095,336.0,721.04,3.6,3.0,10.8,469.44
30464,0,3.95,6.15,2.0,90.7608695652,0.0,442.310869565,0.4,4.0,1.6,1.382,5.0,6.91,0.0,0.0,0.0,500.0
30465,0,4.60021978,3.614671815,259.0,90.7608695652,4.0,114.142255233,1.44909090909,110.0,159.4,2.02873134328,402.0,815.55,0.24,2.0,0.48,439.53
30466,0,2.75,3.4,1.0,91.0326086957,0.0,118.8,0.0,0.0,0.0,7.6,1.0,7.6,0.0,0.0,0.0,200.0
30467,0,3.97961794,3.756637168,113.0,91.0326086957,40.0,100.337905789,2.20620155039,129.0,284.6,1.10497131931,523.0,577.9,3.20333333333,18.0,57.66,304.79
30468,0,4.2,2.4,1.0,91.3043478261,0.0,258.729,0.0,0.0,0.0,1.04333333333,3.0,3.13,0.0,0.0,0.0,300.0
30469,0,4.065088106,5.646133333,150.0,91.3043478261,2.0,88.1174893978,1.75,14.0,24.5,1.98883870968,310.0,616.54,1.89947368421,38.0,72.18,328.82
30477,0,4.479774194,12.08365385,104.0,92.3913043478,26.0,187.70592638,0.781666666667,60.0,46.9,3.77282894737,152.0,573.47,1.72188679245,53.0,91.26,947.19
30482,0,6.825,10.78333333,6.0,92.9347826087,0.0,879.127826087,0.533333333333,3.0,1.6,0.01,3.0,0.03,0.0,0.0,0.0,1000.0
30483,0,4.011677419,7.2136,125.0,92.9347826087,0.0,256.086168052,0.800823045267,243.0,194.6,1.21848920863,556.0,677.48,1.91181818182,66.0,126.18,876.67
30486,0,5.3,15.4,1.0,93.4782608696,0.0,424.212916667,0.7,1.0,0.7,1.435,8.0,11.48,0.0,0.0,0.0,500.0
30487,0,2.876379511,6.210191083,157.0,93.4782608696,90.0,183.800033964,1.28504672897,107.0,137.5,1.57071786311,599.0,940.86,1.63229508197,122.0,199.14,434.02
30488,0,3.166666667,4.15,2.0,93.75,0.0,471.4,0.5,5.0,2.5,0.357333333333,15.0,5.36,0.0,0.0,0.0,500.0
30489,0,2.912055556,10.492,25.0,93.75,31.0,271.739860406,0.617446808511,235.0,145.1,1.54959830867,473.0,732.96,2.63076923077,26.0,68.4,587.06
30491,0,3.291657061,15.39473684,19.0,79.6113074205,39.0,235.420459082,1.00010273973,292.0,292.03,2.45347826087,345.0,846.45,3.51463414634,41.0,144.1,985.13
30494,0,5.463636364,26.26153846,13.0,94.0217391304,0.0,1656.70577778,0.4,1.0,0.4,0.427272727273,11.0,4.7,1.22,3.0,3.66,2000.0
30495,0,3.721268358,12.31428571,28.0,94.0217391304,3.0,549.724940736,0.981830985915,213.0,209.13,2.19922787194,531.0,1167.79,0.630731707317,41.0,25.86,1573.74
30504,0,5.42,7.6,1.0,95.3804347826,0.0,244.1495,0.4,2.0,0.8,2.3675,4.0,9.47,0.0,0.0,0.0,300.0
30505,0,4.529111748,5.409787234,376.0,95.3804347826,10.0,66.4581024096,1.05588235294,170.0,179.5,1.96629063098,523.0,1028.37,2.06,9.0,18.54,242.23
30506,0,4.025,24.96666667,3.0,95.652173913,0.0,146.556410256,0.5,2.0,1.0,4.32,10.0,43.2,0.0,0.0,0.0,204.7
30507,0,4.508256228,5.13375,88.0,95.652173913,32.0,90.7272116603,0.642342342342,111.0,71.3,3.52906779661,118.0,416.43,3.19862068966,29.0,92.76,341.83
30508,0,4.5,8.5,5.0,95.9239130435,0.0,429.177777778,0.6,2.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,500.0
30509,0,5.326906475,5.925165563,151.0,95.9239130435,7.0,97.2061129207,0.78698630137,146.0,114.9,2.60588888889,180.0,469.06,3.0645,40.0,122.58,450.11
30514,0,3.994117647,7.0,2.0,96.7391304348,0.0,392.4932,0.3,9.0,2.7,2.808125,16.0,44.93,0.0,0.0,0.0,500.0
30515,0,4.661423221,7.153846154,156.0,96.7391304348,14.0,208.801002849,1.93492063492,63.0,121.9,2.99210069444,576.0,1723.45,2.1619047619,63.0,136.2,506.93
30520,0,3.230769231,54.15,4.0,96.5905216502,0.0,221.462682927,0.45,4.0,1.8,0.960909090909,11.0,10.57,0.0,0.0,0.0,500.0
30521,0,4.19034413,5.373831776,107.0,96.5905216502,29.0,107.719891839,0.731097560976,164.0,119.9,1.32083503055,982.0,1297.06,0.954,50.0,47.7,262.22
30522,0,3.235714286,20.58,5.0,97.5543478261,0.0,395.77925,0.4,2.0,0.8,2.56615384615,13.0,33.36,0.0,0.0,0.0,500.0
30523,0,4.815954357,6.532894737,228.0,97.5543478261,65.0,93.785721831,0.646551724138,290.0,187.5,1.63525773196,970.0,1586.2,2.90727272727,22.0,63.96,314.73
30527,0,4.159071038,4.286131387,137.0,98.097826087,22.0,319.037952811,2.38245614035,57.0,135.8,1.9780942623,488.0,965.31,3.6,13.0,46.8,661.3
30528,0,7.54,1.8,1.0,98.3695652174,0.0,39.22,0.55,4.0,2.2,4.98,5.0,24.9,0.0,0.0,0.0,100.0
