id,consume,consumesum,consumeavg,consumemax,remaindersum,remainderavg,remaindermax,s_avg,s_max,c_count,c_avg,c_max
31207,2076,15209.2,7.30860163383,500.0,376453.66,180.900365209,517.51,5.58835117773,21.2,310.0,7.70064516129,52.5
31208,23,495.0,21.5217391304,400.0,7612.2,330.965217391,400.0,3.84,5.6,2.0,14.55,27.1
31209,1243,19896.63,15.9555974338,2301.38,154530.75,123.922012831,2301.38,3.98134206219,30.0,132.0,6.58409090909,53.7
31210,34,340.3,10.0088235294,200.0,3822.75,112.433823529,200.0,6.343,22.6,2.0,33.25,55.0
31211,2177,18090.99,8.28342032967,500.0,291046.95,133.263255495,502.41,3.72979142526,16.2,190.0,8.80821052632,74.3
31212,23,634.31,27.5786956522,400.0,5211.4,226.582608696,400.0,3.63333333333,4.6,1.0,2.0,2.0
31213,1710,15603.25,9.10872737887,400.0,375329.35,219.106450671,716.56,3.9673015873,30.0,146.0,8.81102739726,60.0
31216,10,236.55,23.655,200.0,1663.75,166.375,200.0,5.93333333333,8.6,,,
31217,1550,16323.92,10.5044530245,400.0,235518.58,151.556357786,529.41,4.22197368421,20.6,184.0,9.25760869565,58.1
31218,34,330.54,9.72176470588,200.0,4435.14,130.445294118,200.0,7.1375,23.5,,,
31219,1606,13942.27,8.61697775031,200.0,168134.6,103.915080346,268.96,4.21128295255,30.0,201.0,7.30646766169,31.8
31220,19,484.2,25.4842105263,300.0,3169.04,166.791578947,300.0,30.12,110.9,,,
31221,1101,8005.45,7.26447368421,350.0,147401.85,133.758484574,353.82,3.80722513089,30.0,27.0,6.75555555556,30.0
31222,26,742.27,28.5488461538,600.0,13446.73,517.181923077,600.0,4.04,8.6,1.0,74.9,74.9
31223,1564,7735.95,4.94625959079,400.0,185847.33,118.828216113,457.23,2.92438799076,30.0,25.0,8.356,23.8
31226,18,272.73,15.1516666667,200.0,2401.04,133.391111111,200.0,4.27142857143,10.6,1.0,28.0,28.0
31227,1177,10155.28,8.60616949153,300.0,89632.58,75.9598135593,332.41,4.69073943662,25.0,42.0,7.68333333333,29.7
31228,45,361.0,8.02222222222,200.0,4548.9,101.086666667,200.0,3.46086956522,11.5,5.0,14.12,30.0
31229,1331,10043.86,7.53477869467,300.0,132458.54,99.3687471868,393.62,4.19995098039,16.7,61.0,9.56885245902,71.3
31232,23,441.74,19.2060869565,300.0,4366.86,189.863478261,300.0,6.86,8.6,4.0,21.275,61.2
31233,1559,12653.39,8.1111474359,300.0,114273.41,73.2521858974,301.48,5.16832579186,16.0,269.0,4.96914498141,49.3
31234,25,1142.62,45.7048,1000.0,21806.66,872.2664,1000.0,7.64545454545,56.0,2.0,10.65,18.5
31235,878,7142.09,8.11601136364,300.0,119191.78,135.445204545,852.38,5.33386111111,25.0,127.0,7.04645669291,100.0
31236,27,825.41,30.5707407407,400.0,5813.57,215.317407407,400.0,4.11666666667,5.85,3.0,48.3333333333,103.2
31237,1272,10242.9,8.04626865672,300.0,113887.34,89.4637391987,316.37,4.30481239804,22.0,101.0,8.54851485149,99.1
31238,17,178.55,10.5029411765,100.0,1082.95,63.7029411765,100.0,5.81111111111,17.0,2.0,9.15,12.2
31239,1326,12796.13,9.650173454,300.0,155689.53,117.412918552,347.52,6.18981927711,21.3,144.0,8.63333333333,30.0
31240,35,819.23,23.4065714286,200.0,4753.6,135.817142857,260.58,16.6083333333,129.6,3.0,25.3333333333,30.0
31241,1716,13290.81,7.73171029668,300.0,185460.39,107.888534031,415.36,4.71499312242,30.0,103.0,6.14951456311,65.5
31246,20,728.22,36.411,600.0,9372.1,468.605,600.0,11.55,20.0,1.0,1.4,1.4
31247,1872,11549.09,6.16280149413,300.0,156924.02,83.737470651,451.58,3.97979452055,15.0,62.0,4.11612903226,12.1
31250,10,331.5,33.15,300.0,2532.0,253.2,300.0,5.375,10.6,1.0,8.0,8.0
31251,1034,7039.07,6.80103381643,100.0,61260.76,59.1891400966,268.49,3.99828804348,24.0,134.0,4.89253731343,23.0
31252,30,675.3,22.51,500.0,11425.7,380.856666667,500.0,6.22666666667,12.3,2.0,4.25,5.5
31253,1150,9870.15,8.56040763226,300.0,77446.39,67.1694622723,320.7,4.47747390397,23.2,153.0,6.11307189542,29.8
31254,19,603.04,31.7389473684,500.0,7973.37,419.651052632,500.0,6.36666666667,12.8,1.0,62.0,62.0
31255,1165,8944.67,7.64501709402,120.0,75256.16,64.3215042735,394.81,4.21956989247,30.0,122.0,5.96049180328,30.0
31258,18,345.5,19.1944444444,225.0,2732.6,151.811111111,225.0,10.4571428571,28.0,3.0,8.13333333333,15.6
31259,1130,10876.52,9.62523893805,300.0,130466.62,115.457185841,335.35,5.9287195122,30.0,204.0,8.07029411765,36.6
31260,15,389.9,25.9933333333,300.0,3392.1,226.14,300.0,10.7,16.0,3.0,3.83333333333,5.0
31261,568,2982.52,5.24168717047,200.0,22384.03,39.3392442882,209.3,4.92837837838,20.0,70.0,5.60714285714,23.0
31264,23,456.03,19.8273913043,300.0,4991.74,217.032173913,300.0,5.72,10.6,6.0,14.1666666667,30.0
31265,792,6019.35,7.56199748744,400.0,60617.36,76.1524623116,405.8,4.80732075472,24.6,109.0,6.7871559633,30.0
31266,17,553.25,32.5441176471,500.0,7529.09,442.887647059,500.0,4.4,5.6,4.0,6.8,10.4
31267,775,6603.95,8.49929214929,200.0,58988.05,75.9176962677,441.15,5.19694852941,30.0,121.0,6.67190082645,20.4
31274,21,1181.8,56.2761904762,1000.0,17417.9,829.423809524,1000.0,2.82857142857,8.0,1.0,29.5,29.5
31275,1279,9641.63,7.5090576324,200.0,188064.63,146.467780374,817.7,4.61887892377,17.0,132.0,6.46287878788,90.3
31276,15,487.2,30.45,300.0,2968.6,185.5375,300.0,5.8,8.6,7.0,16.1571428571,30.0
31277,1236,10636.15,8.60529935275,500.0,119302.45,96.5230177994,500.14,6.7742394822,28.1,189.0,6.54301587302,33.3
31278,41,1224.23,29.8592682927,1000.0,35675.3,870.129268293,1000.0,8.52631578947,56.0,3.0,11.5333333333,20.0
31279,939,8929.17,9.47894904459,200.0,111274.14,118.125414013,943.17,6.34392344498,30.0,176.0,9.58465909091,61.7
31280,23,1175.3,51.1,500.0,14778.86,642.559130435,856.04,10.0,10.0,2.0,54.8,98.1
31281,1192,9022.75,7.56942114094,500.0,266861.12,223.876778523,821.64,3.92622844828,30.0,46.0,13.5956521739,92.3
31282,39,676.5,17.3461538462,500.0,15395.4,394.753846154,500.0,6.04117647059,15.6,2.0,24.65,30.0
31283,1114,7229.71,6.48986535009,500.0,168152.17,150.944497307,545.61,4.20253132832,30.0,39.0,9.44871794872,32.5
31284,15,585.9,39.06,500.0,6311.1,420.74,500.0,7.81428571429,20.8,1.0,0.6,0.6
31285,1202,8111.67,6.74847753744,500.0,213017.47,177.219193012,549.31,3.48752118644,30.0,57.0,9.46842105263,33.3
31286,23,710.3,30.8826086957,500.0,4110.5,178.717391304,513.9,10.7,30.0,,,
31287,959,8471.09,8.83325338895,300.0,114858.08,119.768592284,480.7,5.28108882521,28.0,55.0,15.3112727273,88.9
31288,9,519.2,57.6888888889,500.0,3924.6,436.066666667,500.0,3.075,4.4,,,
31289,1080,9418.78,8.72109259259,650.0,230982.06,213.872277778,686.06,4.18945165945,30.0,43.0,15.6186046512,61.2
31290,21,585.4,27.8761904762,500.0,9060.7,431.461904762,500.0,4.09333333333,7.0,,,
31291,1378,14441.84,10.4802902758,500.0,244050.25,177.104680697,579.53,4.03552795031,29.0,77.0,18.4662337662,68.2
31296,45,603.64,13.4142222222,200.0,5053.13,112.291777778,207.37,4.33875,13.6,4.0,10.525,17.3
31297,867,8810.79,10.1623875433,200.0,61202.89,70.5915686275,211.48,6.0670030581,16.7,133.0,7.59473684211,27.5
31298,42,1075.47,25.6064285714,400.0,15157.83,360.900714286,500.0,7.02105263158,28.0,8.0,24.8375,95.1
31299,1940,14777.41,7.61329726945,150.0,138689.14,71.4524162803,395.39,4.23618531889,29.0,154.0,7.74967532468,50.0
31302,11,697.4,63.4,500.0,3603.8,327.618181818,500.0,53.7666666667,150.3,2.0,10.05,15.0
31303,1149,13145.75,11.3717560554,500.0,175244.06,151.595207612,570.74,5.56678787879,30.0,273.0,7.65974358974,39.9
31304,11,544.01,49.4554545455,500.0,3846.41,349.673636364,500.0,7.95,12.9,2.0,9.6,15.3
31305,920,9625.72,10.4174458874,500.0,189769.16,205.377878788,530.54,5.56568578554,25.2,187.0,7.00213903743,33.0
31306,23,511.1,22.2217391304,300.0,5026.4,218.539130435,371.6,6.69090909091,14.0,3.0,4.33333333333,6.8
31307,1390,12440.19,8.93050251256,200.0,133880.07,96.1091672649,317.6,4.97884536082,23.0,174.0,6.98045977011,28.5
31308,24,674.63,28.1095833333,500.0,9587.19,399.46625,500.0,7.07142857143,14.5,1.0,68.0,68.0
31309,1244,11339.96,9.071968,300.0,120069.26,96.055408,367.73,4.95582577132,25.0,169.0,7.57869822485,71.8
31314,20,1088.63,54.4315,1000.0,18168.01,908.4005,1000.0,5.3625,10.6,2.0,18.8,28.0
31315,1723,12806.99,7.42864849188,600.0,484009.9,280.748201856,909.07,5.15321022727,14.5,170.0,7.07647058824,30.9
31322,15,386.11,25.7406666667,300.0,3485.62,232.374666667,300.0,5.56666666667,17.6,,,
31323,1716,13670.27,7.96171811299,300.0,145973.4,85.0165404776,304.53,5.26842307692,18.0,79.0,7.44683544304,35.7
31324,9,244.1,27.1222222222,200.0,1378.5,153.166666667,200.0,4.5,10.0,1.0,13.6,13.6
31325,844,7678.64,9.09791469194,200.0,75235.73,89.1418601896,237.41,4.65551724138,25.0,108.0,7.34351851852,25.0
31326,15,169.4,11.2933333333,100.0,857.8,57.1866666667,100.0,5.67272727273,16.0,1.0,6.0,6.0
31327,994,10715.99,10.7806740443,600.0,262928.34,264.515432596,623.19,6.12202643172,30.0,123.0,8.86422764228,61.3
31328,17,279.3,16.4294117647,100.0,1083.2,63.7176470588,120.5,5.6,22.5,1.0,5.0,5.0
31329,1722,14158.73,8.21748694138,300.0,185090.25,107.423244341,310.3,4.67344512195,18.5,167.0,7.56137724551,39.0
31336,13,293.05,22.5423076923,200.0,2030.05,156.157692308,200.0,4.75,7.5,2.0,4.65,9.0
31337,1074,13025.44,12.0160885609,900.0,298205.07,275.096928044,904.7,7.3452293578,13.6,171.0,9.23567251462,52.8
31340,22,697.0,31.6818181818,500.0,8855.4,402.518181818,500.0,11.5545454545,73.9,1.0,35.7,35.7
31341,1388,10997.88,7.9064557872,200.0,151610.88,108.994162473,307.6,4.30651968504,20.0,32.0,9.33125,48.2
31342,13,123.7,9.51538461538,100.0,1042.4,80.1846153846,100.0,5.56666666667,8.6,1.0,1.4,1.4
31343,1108,8558.9,7.7176735798,600.0,337540.97,304.365166817,676.86,3.58246794872,30.0,51.0,12.8392156863,80.8
31344,18,1075.4,59.7444444444,1000.0,16217.4,900.966666667,1000.0,4.5,8.4,,,
31345,1357,6748.66,4.97322033898,250.0,223013.53,164.343058217,913.8,3.71663652803,17.0,38.0,6.49736842105,36.2
31352,34,287.85,8.46617647059,200.0,5167.19,151.976176471,200.0,3.84705882353,9.2,,,
31353,971,9456.99,9.67962128966,300.0,138432.64,141.691545548,322.5,4.45921722114,17.2,60.0,10.6466666667,49.4
31354,23,430.88,18.7339130435,300.0,4995.71,217.204782609,300.0,8.4,15.6,3.0,10.1,19.1
31355,2435,22644.95,9.28833059885,300.0,344429.71,141.275516817,363.92,6.54038461538,23.5,194.0,7.29381443299,30.0
31356,6,219.9,36.65,200.0,940.5,156.75,200.0,2.5,2.5,2.0,8.2,10.6
31357,1372,10096.78,7.35916909621,150.0,67017.01,48.8462172012,179.7,4.87764880952,30.0,39.0,4.58205128205,18.8
31358,14,364.2,26.0142857143,300.0,3463.6,247.4,300.0,6.26666666667,10.6,,,
31359,1316,13425.74,10.1864491654,500.0,247551.59,187.823664643,526.26,6.1815070922,30.0,108.0,8.02314814815,30.0
31360,29,531.5,18.3275862069,200.0,1581.9,54.5482758621,206.2,3.37619047619,13.6,2.0,70.15,130.3
31361,1430,14177.19,9.91411888112,400.0,123086.14,86.0742237762,401.92,5.4708,30.0,161.0,11.4440993789,146.0
31362,9,234.7,26.0777777778,200.0,1479.8,164.422222222,200.0,6.5,12.0,2.0,5.05,6.6
31363,2339,15094.93,6.45358272766,300.0,301943.11,129.090684053,449.93,4.14066132265,18.8,156.0,6.6175,30.5
31366,14,585.92,41.8514285714,200.0,2611.87,186.562142857,235.88,2.55,4.2,,,
31367,1172,7653.34,6.50241291419,200.0,91368.8,77.6285471538,220.08,4.69252955083,30.0,66.0,6.05303030303,30.0
31370,24,578.63,24.1095833333,400.0,7823.25,325.96875,400.0,3.508125,8.6,1.0,25.2,25.2
31371,1574,12735.24,8.07049429658,400.0,237381.1,150.431622307,427.42,5.0810880829,96.0,44.0,8.69318181818,75.0
31374,17,472.5,27.7941176471,200.0,1789.92,105.289411765,200.0,5.525,10.0,4.0,19.525,30.0
31375,1117,8103.4,7.22872435326,200.0,61156.65,54.55544157,232.34,4.8673286052,30.0,92.0,5.69565217391,48.8
31380,18,310.9,17.2722222222,200.0,2301.0,127.833333333,200.0,8.94545454545,28.0,3.0,2.46666666667,3.2
31381,1905,11789.33,6.17565741226,150.0,127206.61,66.6352069146,164.77,3.86096059113,30.0,216.0,4.18402777778,30.0
31386,15,192.61,12.8406666667,100.0,507.96,33.864,100.0,5.7,6.6,,,
31387,1234,10277.42,8.29493139629,100.0,56535.34,45.6298143664,125.58,6.10895652174,28.0,90.0,9.57,42.7
31388,26,1807.1,66.9296296296,1000.0,15634.5,579.055555556,1216.7,4.6875,13.0,9.0,27.1444444444,100.0
31389,1442,8825.65,6.10771626298,300.0,309090.62,213.903543253,1214.05,4.86769607843,20.0,103.0,7.4427184466,50.0
31390,18,617.6,34.3111111111,500.0,7453.0,414.055555556,500.0,6.5,28.0,2.0,14.6,22.9
31391,949,9378.82,9.87244210526,300.0,87624.38,92.2361894737,571.17,5.67815461347,26.9,96.0,7.26770833333,30.0
31392,16,163.8,10.2375,100.0,915.5,57.21875,100.0,6.43333333333,9.6,1.0,7.1,7.1
31393,1329,9544.76,7.13360239163,109.84,64978.72,48.5640657698,133.88,4.90033268102,15.0,145.0,4.35103448276,28.2
31394,10,158.4,15.84,100.0,669.66,66.966,100.0,8.48,22.2,,,
31395,1447,10723.58,7.41090532135,300.0,78679.49,54.3742156185,302.43,5.1521079258,30.0,164.0,5.44195121951,29.6
31396,17,611.6,35.9764705882,500.0,7032.1,413.652941176,500.0,5.52727272727,17.0,2.0,23.4,35.3
31397,1538,11284.82,7.32780519481,500.0,152626.53,99.1081363636,552.36,6.18657894737,30.0,97.0,8.52989690722,39.8
31398,25,1075.6,43.024,600.0,12969.92,518.7968,867.1,5.05714285714,8.4,7.0,18.1,30.0
31399,2098,16296.81,7.75300190295,400.0,316589.3,150.613368221,747.3,4.36036505867,20.0,369.0,5.43848238482,29.5
31402,24,578.51,24.1045833333,300.0,7841.7,326.7375,484.4,4.94166666667,15.0,,,
31403,1457,10530.59,7.22262688615,800.0,235502.83,161.52457476,878.11,4.14858598726,85.3,70.0,7.83857142857,30.0
31408,81,906.71,11.1939506173,500.0,23055.02,284.629876543,500.0,3.60961538462,8.0,4.0,21.4,30.0
31409,1101,9348.75,8.47574796011,250.0,75232.47,68.2071350861,253.76,5.0767961165,25.5,70.0,11.5292857143,85.5
31410,13,617.99,47.5376923077,600.0,7103.98,546.46,600.0,3.6,5.4,,,
31411,1668,11995.72,7.18736968244,300.0,174118.63,104.325122828,581.21,4.02026086957,30.0,86.0,10.0119767442,59.7
31412,26,608.6,23.4076923077,500.0,11008.8,423.415384615,500.0,5.00909090909,10.0,2.0,23.75,30.0
31413,1376,8841.86,6.3656299496,1000.0,553323.54,398.361079914,1046.11,3.49343032159,18.0,79.0,5.99240506329,30.4
31414,28,681.15,24.3267857143,500.0,11373.26,406.187857143,500.0,8.85714285714,24.3,2.0,14.0,25.3
31415,1580,18357.29,11.5672904852,300.0,173204.74,109.139722747,361.34,4.90315091211,15.0,281.0,9.35551601423,41.7
31418,4,309.6,77.4,300.0,882.8,220.7,300.0,4.8,7.6,,,
31419,1620,22030.5,13.5823057953,500.0,248570.45,153.249352651,503.06,4.72674662669,25.0,317.0,12.5686435331,50.0
31420,21,1316.7,62.7,500.0,14069.07,669.955714286,859.1,10.2285714286,40.5,2.0,69.9,100.0
31421,1614,11161.73,6.89847342398,500.0,203913.1,126.027873918,828.2,3.63460348162,18.0,143.0,7.12874125874,41.8
31428,21,625.21,29.7719047619,500.0,8953.34,426.34952381,500.0,7.56666666667,28.0,2.0,10.75,11.8
31429,1103,9289.68,8.42219401632,500.0,174820.94,158.49586582,530.4,5.05590163934,30.0,123.0,9.37073170732,30.0
31432,13,379.1,29.1615384615,300.0,3047.0,234.384615385,300.0,4.35,8.6,1.0,11.0,11.0
31433,1275,12241.16,9.55594067135,600.0,220486.22,172.12039032,609.61,6.06012084592,15.0,210.0,7.97161904762,41.5
31436,13,535.8,41.2153846154,300.0,1854.03,142.617692308,300.0,5.35,11.0,3.0,66.0333333333,100.0
31437,1276,8867.29,6.94928683386,300.0,106605.36,83.5465203762,316.58,4.64696476965,20.0,146.0,5.3404109589,22.3
31438,11,167.32,15.2109090909,100.0,543.1,49.3727272727,100.0,2.80285714286,6.6,1.0,37.3,37.3
31439,750,8012.3,10.5982804233,400.0,83851.49,110.914669312,425.89,5.84113095238,15.0,136.0,9.70441176471,100.0
31440,24,368.3,15.3458333333,200.0,2585.62,107.734166667,252.83,2.84615384615,8.1,,,
31441,1109,9181.63,8.2791974752,300.0,91980.06,82.9396393147,311.43,4.68986486486,20.4,275.0,6.34836363636,35.5
31444,35,678.5,19.3857142857,500.0,13802.52,394.357714286,500.0,6.8625,28.0,2.0,6.8,10.0
31445,1586,16596.14,10.464148802,500.0,379642.32,239.370945776,560.35,4.64873479319,28.8,157.0,11.6152866242,35.9
31448,14,379.5,27.1071428571,200.0,1315.41,93.9578571429,200.0,3.41428571429,5.6,1.0,1.2,1.2
31449,2156,15005.17,6.9564997682,200.0,121921.94,56.5238479369,231.6,3.42655298417,11.3,190.0,5.91252631579,25.2
31450,20,440.81,22.0405,300.0,3302.62,165.131,300.0,3.41111111111,12.0,3.0,33.5666666667,91.6
31451,1534,11963.97,7.68892673522,300.0,189225.53,121.610237789,450.64,4.59329768271,15.8,80.0,5.91,22.8
31458,17,1090.7,64.1588235294,1000.0,15319.03,901.119411765,1000.0,4.56153846154,6.4,1.0,27.1,27.1
31459,1885,17357.15,9.19827768945,500.0,439125.88,232.711118177,981.07,4.50702349869,21.2,260.0,8.49076923077,55.7
31460,5,233.0,33.2857142857,200.0,1093.98,156.282857143,200.0,5.9,5.9,2.0,8.55,10.2
31461,1044,6230.67,5.95666347992,200.0,131774.0,125.978967495,329.72,4.96724806202,15.8,59.0,10.9355932203,44.2
31464,8,596.2,74.525,500.0,3139.48,392.435,500.0,5.93333333333,6.6,3.0,26.1333333333,48.0
31465,1414,12350.82,8.69163969036,200.0,93142.16,65.5469106263,410.72,4.79106995885,15.0,271.0,6.39003690037,38.8
31468,9,374.0,41.5555555556,300.0,2091.6,232.4,300.0,13.44,28.0,2.0,3.4,5.0
31469,939,6530.83,6.92558854719,200.0,61221.02,64.9215482503,242.9,5.03478494624,19.5,85.0,5.45764705882,17.7
31470,16,302.5,18.90625,200.0,2322.21,145.138125,200.0,3.4,8.6,4.0,17.125,30.0
31471,1174,7988.26,6.79851914894,300.0,75993.35,64.6751914894,334.69,4.98235546039,30.0,86.0,5.04069767442,30.0
31472,12,281.4,23.45,200.0,1863.06,155.255,200.0,3.84285714286,7.6,1.0,28.0,28.0
31473,1819,10726.91,5.89390659341,300.0,231292.8,127.083956044,367.85,3.57082603254,23.0,117.0,6.70205128205,26.2
31474,32,508.1,15.878125,300.0,6540.2,204.38125,300.0,4.03157894737,10.6,5.0,25.1,33.2
31475,1417,11666.67,8.2275528914,400.0,173193.9,122.139562764,402.98,4.5690135635,20.0,95.0,7.68105263158,29.4
31478,23,574.62,24.9834782609,150.0,1816.37,78.9726086957,186.3,6.5,8.5,2.0,45.25,62.5
31479,1283,10685.71,8.30926127527,300.0,102734.52,79.886874028,302.63,5.23179487179,30.0,101.0,6.98514851485,30.0
31482,21,375.2,17.8666666667,300.0,5267.1,250.814285714,300.0,4.53571428571,21.0,,,
31483,1314,10826.94,8.22091116173,200.0,77359.92,58.739498861,252.99,5.01993299832,20.0,110.0,8.48090909091,48.3
31488,20,190.1,9.505,100.0,1033.99,51.6995,100.0,3.30769230769,10.6,2.0,15.9,23.4
31489,2004,12610.81,6.28341305431,350.0,153704.75,76.5843298455,352.45,3.81846473029,30.0,104.0,4.26855769231,30.0
31490,22,334.45,15.2022727273,200.0,2650.58,120.480909091,200.0,6.23888888889,28.0,4.0,7.15,9.4
31491,1908,14354.86,7.50384736017,200.0,198306.64,103.66264506,263.27,5.19590785908,17.9,57.0,7.63157894737,17.6
31492,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
31493,1425,12086.39,8.48167719298,200.0,112967.06,79.2751298246,204.79,4.77442141623,30.0,136.0,7.75772058824,30.0
31494,17,539.55,31.7382352941,300.0,2044.15,120.244117647,300.0,3.19444444444,10.0,4.0,48.825,100.0
31495,2104,13247.03,6.27226799242,200.0,269380.34,127.54750947,337.07,3.59940376569,15.0,112.0,6.50178571429,31.3
31498,20,404.3,20.215,300.0,4748.98,237.449,300.0,6.94444444444,10.8,1.0,4.0,4.0
31499,882,6358.67,7.19306561086,300.0,57620.58,65.1816515837,302.09,4.81544117647,30.0,122.0,6.97704918033,30.0
31502,9,1693.3,188.144444444,1500.0,11143.2,1238.13333333,1500.0,5.25,8.0,4.0,38.7,62.0
31503,915,9465.59,10.2886847826,100.0,165636.08,180.039217391,1293.7,7.42505263158,30.0,170.0,8.91176470588,30.0
31504,7,323.8,46.2571428571,300.0,1714.55,244.935714286,300.0,4.0,4.5,,,
31505,1485,11102.28,7.47628282828,500.0,247607.87,166.739306397,775.82,4.75107142857,30.0,130.0,7.46615384615,22.0
31506,15,594.4,39.6266666667,500.0,6248.03,416.535333333,500.0,5.71111111111,9.6,,,
31507,1439,11200.86,7.78378040306,400.0,183869.62,127.775969423,435.17,4.81746598639,30.0,119.0,8.60529411765,28.2
31508,18,545.78,30.3211111111,500.0,8220.96,456.72,500.0,3.07090909091,8.2,2.0,3.5,5.0
31509,1588,10244.53,6.45121536524,500.0,273531.33,172.248948363,510.47,4.15088748019,30.0,64.0,5.33125,24.5
31510,12,161.3,13.4416666667,100.0,703.76,58.6466666667,100.0,3.12,6.5,,,
31511,1980,15441.58,7.77130347257,200.0,137132.58,69.014886764,225.06,4.37152960526,30.0,164.0,9.59085365854,34.1
31512,9,330.1,36.6777777778,300.0,2294.66,254.962222222,300.0,4.81666666667,10.6,,,
31513,1669,10423.34,6.22660692951,300.0,218744.69,130.671857826,317.27,3.44739934712,30.0,67.0,5.43582089552,25.1
31514,12,257.0,21.4166666667,115.0,806.73,67.2275,100.0,5.25,9.6,,,
31515,1833,11048.8,6.02771412984,300.0,128493.05,70.0998636116,342.33,4.08492242595,16.0,84.0,7.71785714286,55.6
31518,8,143.5,17.9375,100.0,499.75,62.46875,100.0,7.25,23.8,,,
31519,1131,8429.92,7.44692579505,200.0,107760.94,95.1951766784,215.35,4.22301546392,11.0,140.0,6.12207142857,31.2
31520,9,230.5,25.6111111111,200.0,1468.3,163.144444444,200.0,4.31666666667,8.6,,,
31521,1076,6771.27,6.28715877437,200.0,107452.34,99.7700464253,267.55,3.39609009009,15.8,84.0,5.99976190476,30.0
31522,19,736.0,38.7368421053,500.0,6494.46,341.813684211,500.0,5.41111111111,8.1,2.0,20.8,29.3
31523,1651,14654.73,8.87627498486,500.0,191036.52,115.709582071,517.36,5.19930921053,19.5,193.0,7.75129533679,50.0
31524,8,222.3,27.7875,200.0,1319.9,164.9875,200.0,3.54,5.5,,,
31525,1116,5864.27,5.2500179051,115.04,61507.11,55.0645568487,189.2,4.61685430464,30.0,110.0,5.07090909091,30.0
31526,25,1545.55,61.822,1000.0,17868.64,714.7456,1012.4,6.6,10.9,6.0,40.8666666667,100.0
31527,1413,10422.92,7.34008450704,500.0,396117.01,278.955640845,910.57,4.49835007174,30.0,55.0,8.44418181818,40.5
31528,27,736.9,27.2925925926,500.0,8982.73,332.693703704,500.0,5.125,8.6,1.0,25.8,25.8
31529,1083,8747.77,8.07734995383,400.0,234560.02,216.583582641,585.33,4.11786624204,18.0,132.0,8.19166666667,21.6
31532,17,624.2,36.7176470588,500.0,6707.64,394.567058824,500.0,6.05555555556,10.8,3.0,20.5333333333,30.0
31533,1344,9444.87,7.02743303571,300.0,131999.61,98.2139955357,478.39,4.65936548223,16.5,114.0,6.61052631579,24.0
31534,16,604.0,37.75,500.0,6856.5,428.53125,500.0,8.6875,28.0,1.0,9.3,9.3
31535,608,6783.48,11.0660358891,300.0,72030.39,117.504714519,395.3,5.56188679245,17.2,117.0,10.8144444444,38.1
31536,15,329.1,21.94,200.0,1554.1,103.606666667,200.0,5.18333333333,8.6,4.0,16.875,48.5
31537,624,5629.48,9.0216025641,300.0,58825.94,94.2723397436,316.12,6.10039215686,30.0,77.0,5.88857142857,20.6
31538,14,443.9,31.7071428571,200.0,2085.65,148.975,200.0,5.1,9.6,,,
31539,1659,8265.15,4.9790060241,200.0,136128.03,82.0048373494,209.53,3.72304411765,30.0,81.0,6.05679012346,30.0
31540,41,989.4,24.1317073171,200.0,5974.13,145.710487805,282.08,4.98947368421,13.3,10.0,24.05,100.0
31541,1664,14237.65,8.53576139089,400.0,130659.6,78.3330935252,466.19,5.15345415778,18.0,223.0,10.8484304933,131.7
31544,17,425.73,25.0429411765,200.0,2525.88,148.581176471,200.0,3.03333333333,7.6,3.0,28.5333333333,30.0
31545,1863,11403.49,6.11447184987,200.0,110588.76,59.296922252,212.68,3.78068788501,30.0,96.0,4.159375,30.0
31546,17,179.1,10.5352941176,100.0,853.48,50.2047058824,100.0,7.87142857143,23.0,,,
31547,1319,9348.34,7.07671461014,500.0,240454.77,182.024806964,518.71,3.96593927894,15.7,97.0,5.18350515464,14.2
31550,15,1165.5,77.7,1000.0,12462.0,830.8,1000.0,6.6875,28.0,4.0,25.85,30.0
31551,1088,10610.21,9.75203125,300.0,169213.28,155.526911765,852.4,6.58984251969,15.6,97.0,5.79793814433,26.8
31552,28,2152.98,76.8921428571,2000.0,52347.84,1869.56571429,2000.0,5.26,13.6,3.0,22.1666666667,30.0
31553,1192,17005.42,14.2662919463,500.0,430077.76,360.803489933,1845.82,7.66158146965,30.0,95.0,15.7157894737,72.2
31556,19,641.96,33.7873684211,500.0,7456.54,392.449473684,500.0,4.74444444444,9.6,5.0,18.62,30.0
31557,1141,11602.01,10.1239179756,400.0,111628.16,97.4067713787,413.15,4.38509345794,17.0,128.0,10.62296875,39.9
31558,21,614.87,29.2795238095,500.0,8840.96,420.998095238,500.0,4.54,9.6,2.0,15.35,18.1
31559,899,10522.31,11.6655321508,200.0,83669.7,92.7601995565,382.73,5.70362997658,22.3,140.0,11.6742857143,64.5
31560,21,324.3,15.4428571429,200.0,2689.1,128.052380952,200.0,4.64545454545,10.6,5.0,12.22,30.0
31561,1477,14851.1,10.034527027,200.0,130212.31,87.9812905405,238.29,6.75883211679,30.0,311.0,6.28430868167,30.0
31562,20,422.9,21.145,300.0,4424.98,221.249,300.0,5.83076923077,19.5,4.0,10.625,28.0
31563,1790,8127.85,4.52805013928,400.0,164746.13,91.7805738162,469.17,2.83352870813,10.0,125.0,4.8096,51.3
31564,7,249.5,35.6428571429,200.0,1046.2,149.457142857,200.0,15.9,25.3,2.0,2.65,2.8
