id,lib_time
14696,43
14697,6
14700,25
14701,2
14702,106
14703,183
14704,91
14705,150
14710,193
14711,95
14712,165
14713,130
14714,80
14715,214
14716,77
14717,318
14720,62
14721,70
14722,40
14723,112
14724,20
14725,61
14726,16
14727,30
14728,55
14729,121
14734,30
14735,6
14736,126
14737,78
14744,158
14745,125
14748,82
14749,74
14750,10
14751,10
14756,91
14757,120
14758,116
14759,134
14760,138
14761,143
14762,91
14763,124
14766,11
14767,14
14768,40
14769,20
14770,137
14771,261
14772,201
14773,78
14776,141
14777,60
14778,195
14779,65
14780,132
14781,67
14782,100
14783,56
14793,2
14794,9
14795,19
14796,95
14797,82
14798,11
14799,45
14800,6
14802,42
14803,173
14806,219
14807,226
14808,66
14809,179
14810,145
14811,597
14814,167
14815,20
14816,26
14817,53
14823,2
14824,57
14825,118
14826,23
14827,104
14828,14
14829,7
14831,18
14832,170
14833,90
14834,160
14835,191
14836,98
14837,167
14840,177
14841,101
14842,37
14843,37
14844,25
14845,77
14846,114
14847,194
14848,19
14849,11
14852,25
14853,4
14854,51
14855,28
14860,14
14861,23
14862,198
14863,291
14864,3
14865,5
14866,15
14867,31
14868,162
14869,297
14870,31
14871,94
14872,87
14873,96
14874,178
14875,250
14876,130
14877,244
14882,60
14883,53
14884,78
14885,56
14888,40
14889,191
14890,155
14891,397
14892,102
14893,114
14894,151
14895,219
14902,357
14903,639
14904,6
14905,6
14908,212
14909,251
14912,142
14913,171
14916,83
14917,78
14918,116
14919,75
14920,2
14921,3
14922,170
14923,323
14924,36
14925,80
14926,14
14927,51
14930,50
14931,80
14932,196
14933,344
14936,41
14937,254
14940,10
14941,179
14942,75
14943,274
14946,374
14947,575
14950,71
14951,151
14952,159
14953,246
14954,5
14955,14
14956,244
14957,114
14958,184
14959,479
14960,36
14961,86
14962,93
14963,122
14964,31
14965,183
14966,14
14967,59
14968,109
14969,93
14974,40
14975,78
14976,158
14977,281
14982,31
14983,52
14984,52
14985,78
14986,194
14987,14
14988,128
14989,131
14990,30
14991,193
14992,27
14993,6
14994,40
14995,21
14996,162
14997,338
14998,110
14999,128
15000,185
15001,189
15004,50
15005,100
15006,132
15007,384
15008,43
15009,59
15010,27
15011,47
15012,185
15013,255
15014,105
15015,21
15016,13
15017,45
15018,54
15019,44
15020,270
15021,705
15022,51
15023,136
15028,89
15029,288
15036,34
15037,42
15038,10
15039,2
15040,27
15041,137
15042,118
15043,325
15044,98
15045,245
15050,53
15051,82
15054,122
15055,311
15058,18
15059,26
15060,50
15061,61
15062,140
15063,159
15064,113
15065,130
15066,6
15067,154
15068,54
15069,503
15072,48
15073,126
15078,88
15079,94
15080,115
15081,70
15088,122
15089,192
15090,149
15091,132
15092,240
15093,232
15094,187
15095,342
15098,72
15099,14
15100,91
15101,115
15104,78
15105,51
15108,193
15109,588
15110,61
15111,13
15112,153
15113,146
15114,78
15115,81
15120,170
15121,189
15122,55
15123,9
15130,118
15131,124
15132,39
15133,39
15138,5
15144,38
15145,231
15146,231
15147,413
15148,224
15149,362
15150,121
15151,363
15152,135
15153,330
15156,164
15157,78
15158,27
15159,15
15160,252
15161,526
15162,9
15163,37
15164,227
15165,360
15168,140
15169,179
15172,178
15173,240
15174,175
15175,367
15184,476
15185,684
15186,83
15187,199
15190,144
15191,87
15192,71
15193,36
15194,59
15195,90
15198,58
15199,112
15200,73
15201,138
15202,151
15203,138
15204,170
15205,349
15206,94
15207,267
15208,51
15209,223
15210,48
15211,49
15212,64
15213,86
15214,100
15215,397
15216,27
15217,15
15218,48
15219,212
15220,34
15221,197
15222,129
15223,182
15224,100
15225,80
15226,55
15227,122
15228,27
15230,62
15231,672
15232,76
15233,34
15234,101
15235,157
15236,100
15237,461
15240,126
15241,280
15242,74
15243,69
15244,177
15245,448
15246,14
15248,24
15249,4
15252,59
15253,218
15254,168
15255,295
15258,5
15259,36
15260,139
15261,197
15264,32
15265,95
15272,85
15273,163
15274,48
15275,128
15276,126
15277,215
15278,13
15279,2
15280,10
15281,250
15286,75
15287,269
15288,43
15289,15
15290,4
15291,116
15292,156
15293,234
15294,132
15295,55
15296,75
15297,202
15298,195
15299,187
15300,237
15301,218
15306,304
15307,69
15308,81
15309,57
15310,89
15311,16
15312,418
15313,416
15314,182
15315,264
15316,60
15317,64
15318,16
15319,18
15320,144
15321,178
15322,318
15323,427
15324,234
15325,541
15326,220
15327,544
15328,73
15329,54
15330,120
15331,18
15332,54
15333,121
15334,56
15335,72
15336,85
15337,56
15338,147
15339,290
15342,155
15343,484
15344,70
15345,225
15346,33
15347,9
15350,296
15351,38
15352,121
15353,22
15354,17
15355,106
15356,84
15357,118
15360,76
15361,235
15372,200
15373,112
15376,73
15377,21
15378,290
15379,128
15380,155
15381,96
15382,220
15383,210
15386,107
15387,203
15388,155
15389,134
15392,338
15393,268
15394,39
15395,45
15396,86
15397,109
15398,69
15399,16
15400,164
15401,253
15406,4
15408,33
15409,98
15410,68
15411,120
15412,29
15413,32
15414,132
15415,66
15416,46
15417,38
15418,181
15419,225
15420,124
15421,204
15422,65
15423,30
15424,87
15425,79
15426,21
15427,105
15428,143
15429,107
15430,20
15431,4
15432,45
15433,13
15434,111
15435,145
15436,105
15437,290
15438,59
15439,26
15440,187
15441,109
15442,56
15443,8
15444,139
15445,130
15446,163
15447,109
15448,27
15449,129
15450,19
15451,27
15454,193
15455,348
15456,75
15457,208
15458,134
15459,31
15460,12
15461,123
15462,75
15463,100
15464,124
15465,182
15466,39
15467,77
15468,103
15469,235
15476,121
15477,57
15478,73
15479,5
15480,267
15481,469
15484,59
15485,116
15488,39
15489,195
15492,55
15493,119
15494,222
15495,463
15498,201
15499,479
15502,86
15503,249
15508,24
15509,55
15510,67
15511,18
15512,83
15513,67
15514,21
15515,36
15516,147
15517,17
15522,77
15523,18
15526,42
15527,7
15532,189
15533,127
15534,56
15535,137
15536,121
15537,299
15538,147
15539,213
15540,60
15541,81
15544,49
15545,107
15546,24
15547,9
15552,177
15553,139
15556,168
15557,224
15560,119
15561,275
15562,57
15563,302
15568,145
15569,327
15572,103
15573,118
15574,111
15575,40
15576,228
15577,496
15580,17
15581,9
15584,9
15585,8
15588,67
15589,78
15590,74
15591,142
15594,192
15595,136
15596,288
15597,260
15598,34
15599,15
15600,99
15601,58
15604,71
15605,14
15606,71
15607,19
15608,130
15609,24
15610,105
15611,361
15612,117
15613,309
15614,90
15615,219
15618,139
15619,243
15620,16
15621,10
15622,49
15623,91
15626,63
15627,227
15628,73
15629,10
15630,14
15631,4
15632,205
15633,510
15634,142
15635,90
15638,38
15639,217
15640,82
15641,75
15642,72
15643,303
15646,87
15647,332
15648,6
15649,86
15654,56
15655,109
15660,63
15661,214
15672,153
15673,413
15674,262
15675,513
15676,177
15677,258
15678,150
15679,256
15680,30
15681,11
15682,27
15683,43
15686,13
15687,24
15690,24
15691,39
15692,74
15693,63
15694,120
15695,91
15698,1
15699,2
15700,185
15701,222
15704,212
15705,145
15706,112
15707,96
15708,20
15709,21
15710,176
15711,181
15712,256
15713,528
15716,16
15717,127
15720,129
15721,179
15722,62
15723,70
15724,126
15725,121
15726,276
15727,235
15728,372
15729,355
15732,225
15733,252
15736,185
15737,255
15742,123
15743,97
15744,326
15745,298
15746,7
15747,83
15752,95
15753,70
15754,6
15755,43
15756,7
15757,5
15758,65
15759,94
15760,40
15761,20
15766,50
15767,44
15770,18
15771,16
15772,12
15773,2
15774,72
15775,99
15778,113
15779,70
15784,199
15785,454
15788,72
15789,105
15790,34
15791,4
15794,152
15795,255
15802,179
15803,283
15808,42
15809,43
15812,30
15813,42
15820,265
15821,127
15822,290
15823,271
15826,27
15827,26
15832,32
15833,69
15836,103
15837,101
15840,169
15841,260
15846,114
15847,286
15848,122
15849,2
15850,138
15851,2
15852,163
15853,102
15854,66
15855,32
15856,30
15857,40
15858,40
15859,87
15860,199
15861,191
15862,263
15863,276
15864,37
15865,36
15878,160
15879,247
15882,135
15883,244
15886,7
15887,47
15890,184
15891,126
15892,151
15893,82
15894,124
15895,320
15898,250
15899,457
15900,96
15901,139
15902,41
15903,24
15904,5
15905,224
15912,57
15913,98
15914,149
15915,169
15916,290
15917,407
15920,337
15921,509
15926,199
15927,238
15928,375
15929,330
15930,171
15931,104
15932,621
15933,507
15934,127
15935,121
15936,43
15937,93
15938,121
15939,232
15940,347
15941,263
15946,94
15947,45
15948,34
15949,140
15950,57
15951,205
15952,95
15953,145
15954,173
15955,316
15956,161
15957,225
15958,198
15959,301
15962,49
15963,153
15964,209
15965,114
15968,23
15969,4
15970,94
15971,27
15974,120
15975,110
15980,37
15981,31
15994,62
15995,80
15996,18
15997,34
16002,43
16003,82
16004,2
16005,90
16006,17
16007,148
16008,107
16009,160
16010,102
16011,146
16020,12
16021,2
16022,158
16023,337
16024,189
16025,345
16030,106
16031,165
16032,396
16033,282
16038,167
16039,181
16040,130
16041,282
16042,113
16043,300
16044,214
16045,299
16052,18
16053,32
16056,64
16057,180
16058,165
16059,246
16060,138
16061,228
16062,63
16063,78
16064,88
16065,90
16066,59
16067,21
16068,126
16069,240
16070,38
16071,203
16072,27
16073,265
16074,256
16075,432
16080,221
16081,260
16082,305
16083,472
16086,85
16087,80
16088,91
16089,104
16090,258
16091,60
16094,168
16095,196
16098,123
16099,68
16104,96
16105,146
16110,248
16111,436
16124,290
16125,125
16126,59
16127,221
16128,43
16129,75
16130,13
16131,92
16132,102
16133,247
16134,134
16135,170
16136,273
16137,289
16140,36
16141,90
16142,129
16143,194
16148,100
16149,344
16150,90
16151,248
16152,127
16153,156
16154,128
16155,367
16156,323
16157,432
16162,50
16163,49
16166,138
16167,85
16168,179
16169,99
16170,144
16171,104
16172,395
16173,601
16174,247
16175,951
16176,90
16177,110
16186,180
16187,155
16188,36
16189,84
16190,176
16191,175
16192,131
16193,158
16194,192
16195,391
16198,117
16199,173
16200,7
16201,19
16202,13
16203,20
16204,18
16205,455
16206,21
16207,8
16208,74
16209,126
16212,34
16213,95
16214,103
16215,194
16216,8
16217,42
16218,119
16219,79
16224,52
16225,77
16226,220
16227,430
16230,416
16231,809
16236,123
16237,180
16238,72
16239,125
16242,464
16243,484
16246,70
16247,33
16248,6
16249,119
16250,156
16251,98
16252,50
16253,130
16254,108
16255,176
16256,158
16257,183
16258,72
16259,141
16260,18
16261,9
16262,196
16263,286
16266,30
16267,114
16268,115
16269,260
16272,66
16273,65
16274,77
16275,22
16276,51
16277,23
16278,125
16279,159
16280,155
16281,298
16282,169
16283,300
16284,144
16285,241
16286,72
16287,16
16290,238
16291,315
16292,37
16293,47
16294,90
16295,147
16296,197
16297,330
16300,19
16301,41
16302,88
16303,84
16304,10
16305,298
16314,30
16315,9
16318,81
16319,86
16320,97
16321,92
16322,34
16323,20
16324,100
16325,213
16326,29
16327,101
16330,319
16331,518
16338,9
16339,163
16342,14
16343,36
16344,115
16345,145
16350,75
16351,66
16352,90
16353,134
16354,65
16355,89
16358,27
16359,11
16360,87
16361,293
16362,79
16363,150
16364,5
16365,7
16366,76
16367,156
16368,21
16369,28
16372,308
16373,345
16376,18
16377,32
16378,84
16379,88
16382,205
16383,84
16384,63
16385,93
16390,24
16391,38
16392,1
16394,33
16395,45
16396,53
16397,54
16402,17
16403,72
16408,85
16409,14
16410,181
16411,146
16414,98
16415,97
16418,30
16419,34
16420,56
16421,12
16422,23
16423,6
16424,3
16428,171
16429,316
16432,22
16433,10
16440,7
16441,16
16442,2
16446,158
16447,161
16448,168
16449,198
16450,93
16451,147
16462,11
16463,17
16466,18
16467,30
16468,93
16469,98
16470,127
16471,62
16472,86
16473,100
16474,86
16475,159
16476,67
16477,64
16480,67
16481,101
16484,55
16485,144
16488,51
16489,20
16490,76
16491,46
16492,15
16493,47
16494,21
16495,37
16496,104
16497,124
16500,150
16501,85
16502,33
16503,37
16504,82
16505,123
16508,137
16509,89
16512,44
16513,65
16526,180
16527,184
16530,12
16531,17
16534,64
16535,66
16536,11
16537,34
16540,39
16541,79
16544,39
16545,133
16548,24
16549,4
16550,108
16551,101
16552,266
16553,352
16556,216
16557,541
16558,11
16559,58
16560,24
16561,49
16564,208
16565,454
16566,269
16567,191
16568,156
16569,133
16572,98
16573,148
16574,83
16575,76
16580,136
16581,180
16582,98
16583,313
16584,27
16585,16
16586,52
16587,391
16594,125
16595,156
16596,58
16597,19
16602,125
16603,202
16604,252
16605,146
16608,70
16609,43
16612,30
16613,83
16614,209
16615,94
16618,14
16619,180
16620,7
16621,10
16628,71
16629,72
16630,199
16631,337
16634,65
16635,48
16636,66
16637,149
16642,48
16643,27
16644,83
16645,133
16648,102
16649,48
16652,183
16653,169
16656,109
16657,124
16658,84
16659,77
16660,66
16661,5
16664,27
16665,388
16666,7
16667,4
16668,15
16669,53
16672,89
16673,134
16674,25
16675,140
16676,62
16677,95
16680,113
16681,183
16682,79
16683,6
16686,92
16687,52
16688,87
16689,120
16692,79
16693,73
16698,131
16699,233
16700,110
16701,256
16702,65
16703,107
16704,280
16705,288
16708,89
16709,43
16710,93
16711,46
16712,93
16713,80
16714,220
16715,398
16718,212
16719,184
16720,57
16721,74
16724,157
16725,57
16726,14
16727,4
16730,28
16731,29
16732,19
16733,141
16734,9
16735,192
16736,106
16737,176
16738,15
16739,45
16740,55
16741,114
16742,31
16743,101
16746,3
16747,6
16748,60
16749,80
16750,37
16751,64
16754,40
16755,46
16756,10
16757,36
16762,47
16763,48
16764,36
16765,91
16766,115
16767,138
16768,4
16769,44
16772,28
16773,42
16774,13
16775,11
16778,5
16779,16
16780,135
16781,155
16782,25
16783,2
16784,7
16785,8
16796,110
16797,240
16800,17
16801,13
16802,167
16803,367
16804,12
16805,7
16808,73
16809,85
16810,121
16811,65
16816,19
16817,2
16818,56
16819,56
16822,162
16823,312
16824,51
16825,58
16826,8
16827,9
16828,136
16829,177
16834,8
16835,12
16838,65
16839,24
16840,152
16841,357
16844,40
16845,31
16846,46
16847,17
16848,44
16849,59
16850,42
16851,12
16852,133
16853,47
16858,9
16859,43
16860,30
16861,67
16862,62
16863,24
16864,98
16865,109
16866,56
16867,82
16870,20
16871,9
16872,191
16873,220
16874,48
16875,8
16876,118
16877,256
16878,269
16879,389
16882,84
16883,38
16884,161
16885,401
16886,349
16887,353
16890,54
16891,114
16892,55
16893,102
16894,113
16895,256
16898,17
16899,27
16902,202
16903,259
16906,7
16907,34
16908,14
16909,19
16910,164
16911,317
16914,74
16915,436
16916,81
16917,171
16920,16
16921,12
16922,28
16923,21
16924,4
16925,33
16926,123
16927,493
16928,31
16929,27
16940,19
16941,10
16942,76
16943,63
16948,54
16949,10
16952,177
16953,339
16954,4
16955,43
16956,58
16957,149
16958,74
16959,572
16962,75
16963,254
16964,20
16965,30
16970,41
16971,190
16972,149
16973,211
16974,30
16975,18
16976,126
16977,54
16978,36
16979,56
16980,163
16981,365
16988,242
16989,800
16992,86
16993,143
16994,120
16995,451
16996,7
16997,45
16998,144
16999,243
17000,223
17001,468
17006,8
17007,5
17008,35
17009,32
17010,29
17011,45
17012,21
17013,22
17020,93
17021,102
17022,158
17023,485
17024,158
17025,122
17026,27
17027,10
17028,21
17029,39
17034,6
17035,14
17036,19
17037,41
17038,7
17039,13
17042,36
17043,22
17044,31
17045,15
17046,7
17047,50
17048,144
17049,219
17056,34
17057,39
17062,24
17063,15
17064,3
17065,4
17066,26
17067,49
17070,108
17071,103
17080,113
17081,200
17082,218
17083,246
17084,46
17085,82
17086,168
17087,330
17088,61
17089,83
17092,141
17093,44
17096,243
17097,288
17102,483
17103,619
17106,190
17107,217
17108,75
17109,68
17110,202
17111,232
17112,149
17113,73
17116,25
17117,64
17122,216
17123,100
17124,27
17125,26
17128,165
17129,201
17130,120
17131,266
17132,127
17133,152
17134,38
17135,80
17136,327
17137,362
17138,148
17139,192
17140,41
17141,165
17144,124
17145,74
17146,21
17147,20
17148,112
17149,283
17150,32
17151,11
17156,41
17157,124
17158,102
17159,100
17164,2
17165,17
17168,89
17172,2
17176,94
17177,12
17178,61
17179,89
17180,288
17181,249
17184,23
17185,31
17186,14
17187,10
17190,109
17191,179
17192,71
17193,266
17194,104
17195,222
17196,141
17197,171
17198,90
17199,133
17204,50
17205,107
17206,151
17207,246
17208,52
17209,13
17210,47
17211,8
17212,23
17213,11
17214,123
17215,92
17216,103
17217,41
17220,33
17221,7
17222,66
17223,322
17226,63
17227,93
17228,21
17229,35
17234,6
17235,48
17236,36
17237,147
17238,131
17239,218
17240,120
17241,228
17244,80
17245,181
17248,164
17249,97
17250,128
17251,301
17252,165
17253,190
17258,159
17259,279
17260,130
17261,155
17262,135
17263,58
17264,227
17265,169
17268,113
17269,185
17270,129
17271,163
17272,141
17273,29
17274,113
17275,5
17278,4
17279,2
17280,99
17281,255
17282,97
17283,150
17286,51
17287,16
17290,9
17294,27
17295,16
17298,199
17299,390
17300,352
17301,404
17308,46
17309,12
17312,33
17313,27
17314,192
17315,29
17316,30
17317,78
17318,227
17319,156
17320,7
17321,2
17326,132
17327,89
17328,78
17329,47
17330,73
17331,113
17332,66
17333,113
17334,45
17335,247
17338,101
17339,201
17340,165
17341,291
17348,30
17349,65
17352,90
17353,85
17354,76
17355,45
17360,143
17361,376
17366,46
17367,17
17376,55
17377,84
17378,45
17379,277
17380,12
17381,166
17382,117
17383,174
17388,27
17389,8
17390,164
17391,222
17392,95
17393,211
17394,193
17395,104
17396,108
17397,54
17402,74
17403,6
17404,77
17405,136
17408,27
17409,39
17410,30
17411,83
17412,11
17413,79
17414,12
17415,54
17416,142
17417,111
17420,206
17421,159
17422,153
17423,153
17424,195
17425,82
17426,34
17427,80
17428,70
17429,150
17430,65
17431,369
17432,73
17433,275
17434,304
17435,637
17436,39
17437,273
17442,11
17443,244
17444,28
17445,443
17446,74
17447,236
17448,84
17449,82
17450,90
17451,47
17452,39
17453,63
17456,47
17457,64
17458,62
17459,222
17460,146
17461,212
17464,32
17465,22
17468,144
17469,341
17470,26
17471,3
17472,189
17473,231
17474,142
17475,48
17480,89
17481,71
17484,67
17485,184
17486,121
17487,443
17488,87
17489,139
17492,126
17493,122
17494,27
17495,2
17496,34
17497,40
17498,150
17499,25
17500,168
17501,337
17502,157
17503,85
17506,31
17507,45
17510,63
17511,79
17512,63
17513,85
17518,90
17519,57
17520,85
17521,115
17522,314
17523,452
17524,1
17525,6
17526,17
17527,105
17528,24
17529,280
17530,30
17531,9
17532,106
17533,163
17534,225
17535,327
17536,119
17537,280
17540,83
17541,154
17542,45
17543,141
17544,42
17545,283
17546,250
17547,63
17548,44
17549,251
17550,30
17551,114
17552,53
17553,85
17554,6
17556,47
17557,37
17560,169
17561,298
17566,18
17567,57
17568,155
17569,329
17570,75
17571,108
17572,12
17574,40
17575,164
17578,52
17579,421
17580,9
17581,50
17586,40
17587,240
17590,11
17591,42
17592,138
17593,142
17594,120
17595,100
17598,52
17599,171
17602,42
17603,135
17604,216
17605,307
17606,220
17607,284
17608,195
17609,106
17612,10
17613,40
17614,34
17615,86
17616,28
17617,66
17618,166
17619,222
17620,20
17621,35
17630,58
17631,255
17632,215
17633,278
17634,111
17635,28
17636,91
17637,186
17638,59
17639,34
17640,28
17641,10
17642,21
17643,36
17644,11
17646,94
17647,8
17650,8
17651,29
17652,176
17653,269
17656,159
17657,280
17658,62
17659,43
17664,7
17665,2
17668,74
17669,197
17670,163
17671,418
17676,73
17677,144
17680,3
17681,3
17682,50
17683,152
17684,241
17685,244
17686,199
17687,190
17688,208
17689,335
17692,99
17693,280
17694,205
17695,274
17696,76
17697,200
17700,26
17701,23
17704,134
17705,286
17712,44
17713,101
17714,21
17715,11
17716,153
17717,156
17724,47
17725,104
17726,95
17727,39
17728,56
17729,22
17730,9
17731,5
17734,68
17735,2
17736,62
17737,200
17738,39
17739,81
17740,118
17741,310
17742,142
17743,133
17744,109
17745,486
17750,60
17751,14
17752,133
17753,187
17756,60
17757,320
17758,1
17759,15
17760,74
17761,107
17762,142
17763,338
17766,90
17767,348
17768,29
17769,37
17772,176
17773,391
17774,79
17775,150
17776,88
17777,191
17778,52
17779,448
17782,57
17783,99
17788,22
17789,75
17790,69
17791,201
17792,11
17793,4
17794,155
17795,454
17798,93
17799,284
17800,15
17801,163
17804,35
17805,162
17810,26
17811,24
17812,43
17813,546
17814,97
17815,248
17816,9
17817,35
17820,13
17821,33
17822,43
17823,14
17828,103
17829,183
17830,36
17831,46
17836,105
17837,69
17844,133
17845,385
17852,72
17853,134
17854,135
17855,257
17858,101
17859,106
17862,258
17863,751
17866,69
17867,115
17874,48
17875,47
17876,61
17877,96
17878,17
17879,24
17880,35
17881,41
17882,26
17883,33
17886,152
17887,420
17890,40
17891,42
17892,88
17893,171
17896,52
17897,105
17900,398
17901,486
17902,47
17903,141
17906,300
17907,305
17908,8
17909,40
17910,207
17911,131
17912,54
17913,24
17914,83
17915,91
17922,129
17923,263
17926,245
17927,236
17930,48
17931,10
17932,51
17933,83
17934,12
17935,7
17936,133
17937,139
17940,85
17941,76
17942,2
17943,49
17946,36
17947,181
17948,79
17949,196
17950,203
17951,88
17952,44
17953,56
17954,116
17955,151
17956,145
17957,114
17958,8
17959,106
17960,32
17961,34
17962,30
17963,12
17966,31
17967,50
17968,78
17969,110
17970,205
17971,123
17972,52
17973,301
17974,19
17975,2
17978,20
17979,15
17980,20
17981,62
17982,71
17983,49
17984,10
17985,36
17988,82
17989,5
17992,89
17993,121
17998,95
17999,103
18002,117
18003,158
18004,48
18005,12
18006,71
18007,213
18012,243
18013,370
18014,24
18015,8
18022,68
18023,25
18026,7
18027,12
18030,98
18031,49
18032,66
18033,130
18034,287
18035,66
18038,24
18039,176
18042,26
18043,48
18044,61
18045,75
18046,216
18047,635
18050,38
18051,99
18054,25
18055,20
18056,42
18057,133
18058,12
18059,13
18062,27
18063,56
18064,3
18065,3
18068,36
18069,59
18070,365
18071,200
18076,138
18077,137
18078,141
18079,277
18082,91
18083,172
18086,257
18087,495
18088,59
18089,123
18090,48
18091,121
18092,62
18093,39
18094,16
18096,74
18097,25
18098,70
18099,35
18102,100
18103,130
18106,63
18107,66
18108,373
18109,358
18112,14
18113,46
18114,82
18115,138
18116,129
18117,239
18118,164
18119,274
18120,22
18121,73
18126,129
18127,51
18128,32
18129,2
18130,151
18131,53
18132,50
18133,45
18136,177
18137,34
18138,30
18139,349
18146,159
18147,88
18148,306
18149,542
18150,228
18151,205
18154,275
18155,87
18156,91
18157,75
18158,209
18159,362
18162,131
18163,284
18164,147
18165,192
18166,44
18167,43
18170,42
18171,72
18172,75
18173,191
18176,132
18177,91
18182,127
18183,181
18186,261
18187,555
18188,92
18189,274
18194,110
18195,188
18198,168
18199,119
18200,218
18201,415
18202,52
18203,66
18204,26
18205,22
18206,129
18207,141
18212,46
18213,29
18214,62
18215,80
18216,17
18217,19
18220,200
18221,161
18224,170
18225,106
18229,23
18230,15
18231,19
18236,15
18237,5
18240,2
18241,22
18244,27
18245,4
18250,90
18251,127
18254,82
18255,191
18256,124
18257,158
18260,85
18261,320
18266,3
18267,50
18268,3
18272,11
18273,2
18274,48
18275,32
18277,7
18280,55
18281,116
18282,198
18283,464
18284,10
18286,10
18287,19
18288,33
18289,151
18290,441
18291,421
18292,3
18293,2
18298,53
18299,156
18300,125
18301,188
18302,34
18303,82
18306,53
18307,81
18308,38
18309,16
18310,41
18311,51
18312,78
18313,97
18314,124
18315,15
18316,101
18317,128
18320,21
18324,76
18325,84
18326,18
18327,40
18330,133
18331,224
18332,101
18333,245
18334,28
18335,2
18336,81
18337,44
18340,137
18341,31
18350,110
18351,146
18352,224
18353,126
18356,251
18357,392
18358,161
18359,187
18360,109
18361,156
18364,240
18365,16
18368,234
18369,285
18372,86
18373,835
18378,122
18379,15
18380,206
18381,220
18384,2
18385,1
18386,26
18387,12
18394,51
18395,17
18398,111
18399,15
18400,45
18404,6
18406,37
18407,17
18410,19
18411,18
18412,33
18413,2
18421,3
18424,103
18425,125
18430,173
18431,260
18432,75
18433,27
18436,29
18437,16
18442,80
18443,267
18444,133
18445,205
18446,78
18447,120
18448,148
18449,143
18450,4
18456,115
18457,319
18458,63
18459,29
18460,19
18461,44
18462,106
18463,90
18465,23
18466,52
18467,10
18468,128
18469,313
18470,17
18471,2
18472,59
18473,56
18474,110
18475,487
18476,350
18477,1095
18478,71
18479,403
18481,75
18484,11
18485,6
18486,21
18487,53
18488,18
18492,122
18493,211
18496,140
18497,280
18500,20
18501,96
18502,24
18503,48
18504,36
18505,39
18506,3
18507,81
18508,26
18509,41
18510,81
18511,84
18512,149
18513,201
18514,4
18515,11
18516,5
18517,11
18518,24
18519,111
18526,56
18527,68
18528,11
18529,13
18530,134
18531,113
18532,18
18533,8
18536,52
18537,52
18538,237
18539,185
18540,195
18541,276
18548,47
18549,49
18550,112
18551,87
18556,127
18557,124
18558,121
18559,178
18564,62
18565,43
18570,55
18571,10
18572,18
18573,113
18574,24
18575,32
18580,37
18581,41
18582,59
18583,107
18584,23
18585,8
18586,84
18587,103
18590,27
18591,12
18594,65
18595,191
18596,161
18597,108
18598,74
18599,78
18600,101
18601,97
18602,44
18603,31
18606,13
18607,32
18610,78
18611,165
18612,104
18613,230
18614,30
18615,35
18616,21
18618,48
18619,4
18620,70
18621,21
18626,78
18627,52
18628,61
18629,126
18630,20
18631,8
18634,32
18635,69
18636,142
18637,14
18638,59
18639,100
18652,191
18653,532
18654,117
18655,254
18656,122
18657,173
18660,108
18661,67
18662,63
18663,20
18664,152
18665,297
18666,49
18667,66
18672,143
18673,343
18676,113
18677,126
18678,94
18679,66
18680,95
18681,48
18682,92
18683,22
18686,234
18687,221
18688,58
18689,129
18690,28
18691,41
18694,70
18695,35
18696,119
18697,10
18700,62
18701,112
18702,28
18703,42
18704,81
18705,26
18706,188
18707,99
18708,186
18709,300
18714,88
18715,49
18716,74
18717,54
18718,121
18719,56
18720,98
18721,37
18722,45
18723,77
18724,20
18725,169
18726,21
18727,195
18728,39
18729,49
18730,9
18731,43
18732,1
18733,63
18736,6
18737,36
18738,36
18739,51
18742,137
18743,251
18744,21
18745,36
18746,123
18747,421
18748,55
18749,281
18750,22
18751,171
18752,56
18753,114
18754,30
18755,177
18756,212
18757,453
18758,109
18759,181
18760,187
18761,267
18764,98
18765,234
18768,112
18769,238
18770,72
18771,64
18774,103
18775,216
18776,19
18777,34
18780,130
18781,64
18782,48
18783,154
18788,8
18789,15
18790,30
18791,65
18794,1
18795,3
18796,12
18797,34
18798,124
18799,255
18800,8
18801,6
18802,43
18803,47
18804,77
18805,32
18806,26
18807,17
18808,23
18809,109
18814,55
18815,36
18816,93
18817,126
18818,102
18819,180
18820,104
18821,109
18826,108
18827,189
18828,45
18829,38
18830,223
18831,411
18833,8
18834,24
18835,17
18836,92
18837,100
18838,91
18839,144
18840,135
18841,54
18842,87
18843,31
18844,27
18845,20
18848,25
18849,35
18856,118
18857,177
18858,34
18859,140
18860,52
18861,25
18864,43
18865,20
18866,85
18867,47
18868,25
18869,24
18870,76
18871,49
18874,27
18875,39
18876,208
18877,234
18878,117
18879,148
18880,136
18881,215
18884,77
18885,17
18886,32
18887,22
18888,301
18889,293
18892,243
18893,256
18894,95
18895,115
18896,144
18897,473
18898,180
18899,303
18900,36
18901,136
18902,52
18903,116
18904,24
18905,150
18906,42
18907,175
18916,306
18917,159
18930,280
18931,645
18932,312
18933,571
18934,166
18935,667
18936,76
18937,244
18940,280
18941,446
18944,15
18945,28
18946,23
18947,91
18948,22
18949,24
18952,10
18953,6
18954,170
18955,418
18958,86
18959,42
18960,269
18961,141
18962,66
18963,170
18968,153
18969,318
18970,24
18971,26
18972,293
18973,186
18976,292
18977,381
18978,32
18979,12
18980,28
18981,6
18982,140
18983,262
18986,164
18987,454
18988,151
18989,105
18990,33
18991,13
18992,29
18993,218
18994,22
18995,112
